representation_arm,topology_arm,n_nodes,n_directed_edges,topology_notes,n_seed_events,mean_seed_strength,total_impulse_budget,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,effect_vs_time_shifted,effect_vs_random_event,p_vs_time_shifted_and_random,D12_D24_recovery_improvement,D12_D24_recovery_improvement_sd,D12_recovery,D12_recovery_sd,D24_recovery,D24_recovery_sd,bounded_non_runaway_score,bounded_non_runaway_score_sd,differentiated_recovery,differentiated_recovery_sd,late_window_stability,late_window_stability_sd,mean_phase_locking,mean_phase_locking_sd,n_events_evaluated,n_events_evaluated_sd,non_collapsed_differentiation_score,non_collapsed_differentiation_score_sd,post_event_readout_score,post_event_readout_score_sd
reverse_plus_endpoint_direct_ab,c10,10,40,"C10(1,2) neighbouring-cycle control",131,0.09069227711431294,11.880688301974995,-0.00661358965026439,0.0023202265187676654,-0.0027134650543900476,-0.003994527192383127,0.8367346938775511,-0.007592326408761692,0.0031068202617790205,0.45197087377125406,0.013432471737635142,0.5033785014340982,0.012375563790167372,0.9839920575478179,0.0017373644924002334,-0.00661358965026439,0.0023202265187676654,0.799377778917501,0.04809186315354978,0.08358973339391627,0.022221790379047757,104.0,0.0,0.8321238111019755,0.008103446907425604,0.5131752776249834,0.009297593530072137
reverse_plus_endpoint_direct_ab,c11,11,44,"C11(1,2) neighbouring-cycle control",131,0.09069227711431294,11.880688301974995,-0.006690346596761419,0.003634941747052743,0.00375440713576304,-7.731074033570737e-05,0.3469387755102041,-0.0071232344199771815,0.003961841638453845,0.4085333167232857,0.016929390662372656,0.4448832682377466,0.020891861748136637,0.9830424521732212,0.0024033523811994905,-0.006690346596761419,0.003634941747052743,0.7476944902425423,0.10298287682421468,0.0806777568257261,0.020990217033662165,104.0,0.0,0.8939962187705083,0.008826159846747346,0.4571257183863187,0.01529307693793027
reverse_plus_endpoint_direct_ab,c13,13,52,"C13(1,2) neighbouring-cycle control",131,0.09069227711431294,11.880688301974995,-0.0019502659931485162,0.005500842681962689,0.0019660440525249784,0.0016709972989347416,0.30612244897959184,-0.0018541823068385147,0.006081282452392793,0.4911389353613865,0.01138836473444,0.5084881659324851,0.013648588136456136,0.9811082771812396,0.002120090762404934,-0.0019502659931485162,0.005500842681962689,0.7847583531903065,0.08644467131640547,0.09013550895269669,0.020103007833305726,104.0,0.0,0.8976136538617268,0.007552394771218825,0.5196829854451157,0.011023980319891248
reverse_plus_endpoint_direct_ab,c14,14,56,"C14(1,2) neighbouring-cycle control",131,0.09069227711431294,11.880688301974995,-0.006050661535936661,0.0016526675718514126,-0.0014975495966976391,-0.004957310609054058,0.8367346938775511,-0.006289872423485199,0.002254096263434355,0.49159396296430957,0.012678524355086577,0.4898264143290752,0.01528973403530227,0.980608376886333,0.0015805382790613505,-0.006050661535936661,0.0016526675718514126,0.8564840660993379,0.024977160243486188,0.08657475848118963,0.012236452387132151,104.0,0.0,0.9066037527816571,0.005849892077004325,0.5042776736233524,0.014608825084790097
reverse_plus_endpoint_direct_ab,degree_matched_null,12,48,C12 node/edge-capacity matched null,131,0.09069227711431294,11.880688301974995,0.0049116400548193375,0.0022606745253731667,0.0007556256688525994,0.0024330441415645306,0.20408163265306123,0.0062846353028382165,0.003321002069174255,0.5839339775875692,0.01294276260419314,0.5121320511542227,0.012912103510984508,0.9283332599161195,0.00288700188299361,0.0049116400548193375,0.0022606745253731667,0.7672654030975291,0.04647902613640545,0.1574638643887677,0.020118256430344417,104.0,0.0,0.7587105948579244,0.012006663396689196,0.5909950982821401,0.010872114204601893
reverse_plus_endpoint_direct_ab,edge_count_matched_null,12,48,C12 edge-count matched random directed null,131,0.09069227711431294,11.880688301974995,0.00229227362119522,0.0027510793396846563,-0.0018920911597905053,0.0004412581592179853,0.6530612244897959,0.003542682606324401,0.003838223121989163,0.5703972128150511,0.0135823078033646,0.4791008503063688,0.020201690827955348,0.9399776251756022,0.0025175418749084164,0.00229227362119522,0.0027510793396846563,0.7488090315381409,0.022440677366767702,0.1407632402696607,0.01825129317501853,104.0,0.0,0.8015006637234006,0.008101550348527163,0.574471315075937,0.013172333487380103
reverse_plus_endpoint_direct_ab,phase_target_shuffled_c12,12,48,"C12(1,2) edges with event targets phase-shuffled before simulation",131,0.09069227711431294,11.880688301974995,0.017005107246941535,0.0016273558137068363,0.01466462966051233,0.02536106654224616,0.02040816326530612,0.017705783669893418,0.0024514770370820086,0.5043583610365059,0.006733184999960317,0.5011816335582249,0.006625276965611935,0.984380486296704,0.0010562803219102137,0.017005107246941535,0.0016273558137068363,0.2923713725559292,0.021858174996070005,0.1947743730074507,0.018592143940184144,104.0,0.0,0.8870706359903817,0.006788045105174978,0.5641481685111293,0.005102604963862198
reverse_plus_endpoint_direct_ab,ring_edge_swapped_c12_1_5,12,48,C12 ring-edge-swapped control using 1/5 jumps,131,0.09069227711431294,11.880688301974995,0.02959085431909872,0.0024371970032697394,0.00982010545158931,0.005732241694492896,0.04081632653061224,0.0335921330108449,0.003853394952469448,0.7396884311724494,0.01429251959650762,0.6517127165082836,0.017286179065630788,0.9842757122682407,0.0013018836141010552,0.02959085431909872,0.0024371970032697394,0.6406464676799516,0.02137846948262299,0.0996661503941287,0.01312752701864781,104.0,0.0,0.8424949987566653,0.024196860061819807,0.7449001455973084,0.012362570888873079
reverse_plus_endpoint_direct_ab,ring_edge_swapped_c12_1_7,12,48,C12 ring-edge-swapped control using 1/7 jumps,131,0.09069227711431294,11.880688301974995,0.03098978611092164,0.0022194658234722217,0.01012375183318593,0.008693695241353445,0.02040816326530612,0.03485234517541858,0.002518284989010259,0.7390714654780787,0.019016930232195813,0.6490455325404131,0.021526257120706462,0.9846405823352559,0.0022557307793481343,0.03098978611092164,0.0022194658234722217,0.6485948416386728,0.023158634902982752,0.08979290579728738,0.02005189746502945,104.0,0.0,0.8602660923272403,0.01822020585888193,0.745112739671926,0.014398991219465761
reverse_plus_endpoint_direct_ab,ring_share_c12_plus_5,12,72,"C12(1,2) with shared 5-ring proxy edges",131,0.09069227711431294,11.880688301974995,0.029475851837357844,0.002403462369259932,0.010113883600967762,0.006636555575653111,0.02040816326530612,0.03413689537616891,0.0026663522495036077,0.7575152803225246,0.017648663731371843,0.6792221756949525,0.018045823556970524,0.9869888854337244,0.0021737300083418927,0.029475851837357844,0.002403462369259932,0.6441827156485865,0.030955123680430276,0.0919742776416838,0.02652125350403624,104.0,0.0,0.8499365254692673,0.017325696467941958,0.7622401956006977,0.015529634339857067
reverse_plus_endpoint_direct_ab,ring_share_c12_plus_7,12,72,"C12(1,2) with shared 7 mod 12 proxy edges",131,0.09069227711431294,11.880688301974995,0.02938328823124507,0.002508806002672356,0.00987276291950611,0.005588899486721349,0.02040816326530612,0.03307522007433395,0.002735432876517388,0.7484303686929819,0.014723692167438225,0.6686624704669154,0.01801172597291468,0.9870238859439961,0.0017275055028148697,0.02938328823124507,0.002508806002672356,0.6482691189563168,0.03129048030245016,0.09280978648456677,0.020213994671765684,104.0,0.0,0.8549012045065082,0.01960184191210435,0.7539254922680986,0.013352712234982477
reverse_plus_endpoint_direct_ab,ring_share_c12_plus_10,12,48,"C12(1,2) with shared 10-ring proxy edges",131,0.09069227711431294,11.880688301974995,0.02669659917593259,0.002935234897357989,0.008566188533800607,0.006015327874208023,0.08163265306122448,0.03020366796015124,0.0034697957157383635,0.7740887316494595,0.01457762408008195,0.7035126047934422,0.019042646906365167,0.9825815882878844,0.002271888301389794,0.02669659917593259,0.002935234897357989,0.6403088097582278,0.027157684786836587,0.07803016344386589,0.018280638348931674,104.0,0.0,0.8624730212718154,0.01855010316263295,0.7771751251164196,0.013949505096223369
reverse_plus_endpoint_direct_ab,ring_share_c12_plus_11,12,48,"C12(1,2) with shared 11 mod 12 reflective proxy edges",131,0.09069227711431294,11.880688301974995,0.027153347044946232,0.0027279065629907343,0.011616016238092195,0.0019006988854106642,0.16326530612244897,0.030016081079419554,0.003205446441998123,0.7661481878570257,0.01279280870220983,0.6962180805660596,0.017610451049502904,0.9824746022623172,0.002408583862286326,0.027153347044946232,0.0027279065629907343,0.6311713282751952,0.03285920670187703,0.09259171856546906,0.022057298809228815,104.0,0.0,0.8644975257268097,0.014530061618952884,0.7700890196386855,0.012010997100036964
reverse_plus_receiver_ab,no_topology_baseline,12,0,12 nodes with no coupling edges,132,0.07612602277144201,10.048635005830345,0.024288282773927663,0.00345844489000656,0.013463680824925649,0.003159596397587401,0.10204081632653061,0.030022898124329844,0.00403209047902255,0.7379251262762709,0.009646218008653848,0.6581612151864333,0.01032984661919682,0.995181524662602,0.0008338278662273296,0.024288282773927663,0.00345844489000656,0.8394326563060125,0.0354381497320606,0.09986672147281055,0.02098170748049309,91.0,0.0,0.8270524616149881,0.013739896363776483,0.7421901542292559,0.008636268403788254
reverse_plus_receiver_ab,c12_1_2,12,48,primary Luke/D12RG normalized readout candidate,132,0.07612602277144201,10.048635005830345,0.025547972319439564,0.003977963225353349,0.009352954700236726,0.0022341218358482295,0.1836734693877551,0.02909104778981962,0.005201439640643454,0.7445499676139463,0.01374304149169541,0.6574333817512654,0.017745887202703526,0.9802393656117473,0.00223602042602642,0.025547972319439564,0.003977963225353349,0.716702660638107,0.053735375221749496,0.12372424392967046,0.0251736331063936,91.0,0.0,0.8411170964591754,0.01557884146809826,0.7480998228711014,0.013140392216980268
reverse_plus_receiver_ab,c12_reversed,12,48,"C12(1,2) with all directed arrows reversed",132,0.07612602277144201,10.048635005830345,0.026479342001669848,0.002535459710986879,0.010867617039886687,0.005658124406837328,0.02040816326530612,0.030446316083151726,0.0035834711952768324,0.750557126882326,0.011208100682849638,0.6708309191492244,0.0147303220424953,0.9810658268818709,0.0021644099210337848,0.026479342001669848,0.002535459710986879,0.7323612290509537,0.057533606079081534,0.11169390273863063,0.029103477483644283,91.0,0.0,0.8488685824136364,0.017707689344069324,0.7554276300453843,0.010548355646521087
reverse_plus_receiver_ab,c12_side_broken,12,48,degree-matched C12 side-correspondence-broken control,132,0.07612602277144201,10.048635005830345,0.009001329691056282,0.0026987572821549014,0.0014023247818852223,0.00036201305623708574,0.42857142857142855,0.012082498689423975,0.003950109599593557,0.6118628259990558,0.016432282988355095,0.5119706290019547,0.019456111979859747,0.9469761696020007,0.0018235915908697486,0.009001329691056282,0.0026987572821549014,0.8629201721788515,0.020931059646962707,0.1509963222390763,0.02426273057859454,91.0,0.0,0.7553428626964679,0.011374465003271168,0.6167733272074155,0.014085702656276724
reverse_plus_receiver_ab,c12_shuffled,12,48,C12 capacity-preserving target-shuffled control,132,0.07612602277144201,10.048635005830345,0.005105410081506171,0.003427566170144878,0.004366864331413694,-0.0004216423783254715,0.2857142857142857,0.006467319552759441,0.0048693475140181314,0.5496044526146507,0.019138731380434447,0.535056985859972,0.020131306135035252,0.9456659607883667,0.0023504474654328735,0.005105410081506171,0.003427566170144878,0.8019735098643107,0.030666459151400777,0.12514181077631062,0.028975633256467365,91.0,0.0,0.7581150668212707,0.013612457844355512,0.5694905786545208,0.01933733146918533
reverse_plus_receiver_ab,c10,10,40,"C10(1,2) neighbouring-cycle control",132,0.07612602277144201,10.048635005830345,-0.005218851543815052,0.00375418380690144,-0.0003923053189868776,-0.0023193685616412587,0.6122448979591837,-0.006431632644454261,0.004532384408920336,0.44726448471381675,0.015938379158458204,0.4989759140984671,0.01577903057140093,0.9812193875386827,0.003963274496812259,-0.005218851543815052,0.00375418380690144,0.8310688858708959,0.03747599679045419,0.11230420601216233,0.036689753136790806,91.0,0.0,0.821507860127288,0.011986081143227013,0.5077475848239316,0.013145601960342704
reverse_plus_receiver_ab,c11,11,44,"C11(1,2) neighbouring-cycle control",132,0.07612602277144201,10.048635005830345,-0.006861586652485647,0.0037930175290228226,-0.0037333020648486473,0.00040483759315252613,0.6938775510204082,-0.0068410453443732006,0.004911047194507616,0.3985105151100103,0.022169344704558305,0.4737229504888861,0.020483581549144418,0.9799031285385752,0.003406443145780394,-0.006861586652485647,0.0037930175290228226,0.8092723478894053,0.09320062041908646,0.12687607438110057,0.029283555969326386,91.0,0.0,0.8719146618360861,0.011176779600072644,0.4829036424027124,0.01616906108353328
reverse_plus_receiver_ab,c13,13,52,"C13(1,2) neighbouring-cycle control",132,0.07612602277144201,10.048635005830345,-0.0030310011568775875,0.0032737253015691654,0.00028758211215263894,-0.0032612605283508793,0.7142857142857143,-0.00299771830395268,0.004119439160712028,0.49851894435691957,0.010588042187698226,0.49984676497871505,0.015768087290280224,0.9794070769663296,0.0025222338239752904,-0.0030310011568775875,0.0032737253015691654,0.8334885742567263,0.026790777267109666,0.12070254840494025,0.027426205048470917,91.0,0.0,0.8870082732109991,0.01307483464148843,0.5170314509837312,0.009796117083919536
reverse_plus_receiver_ab,c14,14,56,"C14(1,2) neighbouring-cycle control",132,0.07612602277144201,10.048635005830345,-0.0027612934568033427,0.0021670162952016738,-0.0013916738532015508,0.002326060689515385,0.5306122448979592,-0.0034807128494728397,0.0029065960883048634,0.4927879300566123,0.007499409964474792,0.48680582445047166,0.012007832683374707,0.9784136250507123,0.0011697869560609352,-0.0027612934568033427,0.0021670162952016738,0.851099676670624,0.02938858991025595,0.10417913834462755,0.02187793205658664,91.0,0.0,0.8979388272602503,0.01178538288500788,0.5044215773977653,0.007260607803642276
reverse_plus_receiver_ab,degree_matched_null,12,48,C12 node/edge-capacity matched null,132,0.07612602277144201,10.048635005830345,0.0022243556921013254,0.002429049015225257,0.0012656082970143325,-0.0006507778091268176,0.5102040816326531,0.0024101438901085823,0.0037271230971448765,0.5209066906084739,0.012396222225786731,0.5145702028552558,0.012791866143054251,0.9430214817706609,0.0031415707169609214,0.0022243556921013254,0.002429049015225257,0.8286435632225885,0.08524300654187535,0.13794060730858848,0.027439400207098022,91.0,0.0,0.7542154645091531,0.014959751903969764,0.5409207923221956,0.010098221533219024
reverse_plus_receiver_ab,edge_count_matched_null,12,48,C12 edge-count matched random directed null,132,0.07612602277144201,10.048635005830345,0.006297607209680298,0.0023020722110660002,0.0014029406756376596,-0.0027476141119041047,0.5510204081632653,0.00809112870665465,0.0029921611363543208,0.5813018044592125,0.014747938056465694,0.515117074276222,0.015149732132721203,0.9500859145301433,0.0023579338590662005,0.006297607209680298,0.0023020722110660002,0.8315479098819732,0.022171273320734774,0.12754591115151911,0.02194361627792631,91.0,0.0,0.7395304113807709,0.017470243232345587,0.5871146130361603,0.01491211421013354
reverse_plus_receiver_ab,phase_target_shuffled_c12,12,48,"C12(1,2) edges with event targets phase-shuffled before simulation",132,0.07612602277144201,10.048635005830345,0.015623134153945393,0.0024816660899159167,0.00733556683342175,0.013417684787149955,0.02040816326530612,0.017243315677040006,0.0026392166650696276,0.4748645221050472,0.009032158194864434,0.48765427364102143,0.005390417475737682,0.9805324118656832,0.0019477740487695168,0.015623134153945393,0.0024816660899159167,0.2821769677760385,0.09671512402941712,0.21564719756042114,0.020620829630539555,91.0,0.0,0.8641314948523043,0.01045212082721171,0.5439609892039644,0.004522813063550749
reverse_plus_receiver_ab,ring_edge_swapped_c12_1_5,12,48,C12 ring-edge-swapped control using 1/5 jumps,132,0.07612602277144201,10.048635005830345,0.02242001276306696,0.003005124113778002,0.008898956564208476,0.010298452221044257,0.02040816326530612,0.025000577460866424,0.003933270538896595,0.6997366795561214,0.014005389013005482,0.5974573615452289,0.018038285401373165,0.98032666724008,0.002180440033239573,0.02242001276306696,0.003005124113778002,0.8029792910256504,0.029866595242522134,0.13874185180085563,0.02518351650455175,91.0,0.0,0.8434095228655836,0.013631408166056177,0.7041073097900927,0.01239772046809761
reverse_plus_receiver_ab,ring_edge_swapped_c12_1_7,12,48,C12 ring-edge-swapped control using 1/7 jumps,132,0.07612602277144201,10.048635005830345,0.021395684380998165,0.002685648803388959,0.0069832322012375915,0.0004421193589124496,0.24489795918367346,0.023839842874086054,0.00327351182689247,0.6966709247716842,0.014429910993010674,0.5967375283603888,0.01733831245751854,0.9797493641912788,0.0023347749179083855,0.021395684380998165,0.002685648803388959,0.8022473609137964,0.04517231381440328,0.14621743801510115,0.022317402748920433,91.0,0.0,0.8453995682676928,0.012119214367861663,0.7011832834097312,0.013047336548676531
reverse_plus_receiver_ab,ring_share_c12_plus_5,12,72,"C12(1,2) with shared 5-ring proxy edges",132,0.07612602277144201,10.048635005830345,0.024761928361352714,0.003901283234264191,0.010841696725326542,0.0065301492064873574,0.02040816326530612,0.02823402261538585,0.0054250008714020834,0.7260810889567783,0.013852846237704202,0.6383178892777978,0.018308292414548597,0.9854281370177187,0.002255689424123457,0.024761928361352714,0.003901283234264191,0.7937100849417101,0.02691137520482391,0.11334673316127113,0.024337921117944104,91.0,0.0,0.8469088020801531,0.017058371740887302,0.7301557746944938,0.01332676877943002
reverse_plus_receiver_ab,ring_share_c12_plus_7,12,72,"C12(1,2) with shared 7 mod 12 proxy edges",132,0.07612602277144201,10.048635005830345,0.023978954916593655,0.0030440369871560192,0.009095942369191775,-0.0020080901762358945,0.3673469387755102,0.02757062089135533,0.004176412305042392,0.7263939659872456,0.019277928615086683,0.6365299379569098,0.022393875407953193,0.9851521563623719,0.002510723918739175,0.023978954916593655,0.0030440369871560192,0.7998990289923608,0.036294038438082356,0.11781417776711804,0.02949954773427851,91.0,0.0,0.8476462794682833,0.015755669346086302,0.7292590682741157,0.0181716746190943
reverse_plus_receiver_ab,ring_share_c12_plus_10,12,48,"C12(1,2) with shared 10-ring proxy edges",132,0.07612602277144201,10.048635005830345,0.027052539956557365,0.00385142227485212,0.00971840179976884,-0.005329451163717972,0.4897959183673469,0.030649073750273037,0.005062084708875713,0.7450704552226636,0.013350126552127474,0.6646758460437475,0.018894194047836772,0.9807291389747105,0.0028559749325197665,0.027052539956557365,0.00385142227485212,0.7169406290325903,0.041889432047308564,0.11723545726373784,0.02224180863595132,91.0,0.0,0.8501421646370227,0.015539922695963574,0.7501364747327521,0.012940936329480648
reverse_plus_receiver_ab,ring_share_c12_plus_11,12,48,"C12(1,2) with shared 11 mod 12 reflective proxy edges",132,0.07612602277144201,10.048635005830345,0.02685803836762204,0.002755955040257816,0.009880272263398951,0.007194862237568798,0.02040816326530612,0.029980424058825766,0.002912494562212041,0.7425410377206919,0.012160850292239258,0.6595784066765357,0.0157331238908023,0.9801472170565148,0.0025489605357873683,0.02685803836762204,0.002755955040257816,0.7173929256755867,0.050198917462783516,0.11840499974154801,0.019332830378295883,91.0,0.0,0.8516152391439874,0.012446905286492423,0.7465967452589869,0.012451672029015612
reverse_plus_standpoint_ab,no_topology_baseline,12,0,12 nodes with no coupling edges,132,0.07785971110641098,10.277481866046248,0.023457885068132747,0.0029197836390685563,0.012342682213921699,0.010519882380089168,0.02040816326530612,0.029007158245124304,0.0037846721992812883,0.7425156942785108,0.012212274063731305,0.6672357413140828,0.014103120087821934,0.9950825443721941,0.0008145340644994405,0.023457885068132747,0.0029197836390685563,0.8467913146429136,0.023592916356149175,0.08943762009476386,0.017619371680074627,99.0,0.0,0.8205844716356575,0.01744684886423449,0.7466072699246048,0.011086823461836388
reverse_plus_standpoint_ab,c12_1_2,12,48,primary Luke/D12RG normalized readout candidate,132,0.07785971110641098,10.277481866046248,0.029566999822088536,0.0028930875999994684,0.013181001648569807,0.0030389776631533534,0.12244897959183673,0.03413055004956284,0.003796194667156446,0.752349140385601,0.017975858893249874,0.6751230757401746,0.021606352262819956,0.9820074465794876,0.002188750844770484,0.029566999822088536,0.0028930875999994684,0.6623606368761594,0.032823142343140994,0.10005639196120596,0.02249635107450886,99.0,0.0,0.8483975003348093,0.012176177408262403,0.7566592599236918,0.017256944787347607
reverse_plus_standpoint_ab,c12_reversed,12,48,"C12(1,2) with all directed arrows reversed",132,0.07785971110641098,10.277481866046248,0.03129794925454702,0.0026842136047109935,0.015462021486294272,0.015457243274030072,0.02040816326530612,0.03613738786079084,0.0036161405563814404,0.7546306088886512,0.017516393334536952,0.6781245187410548,0.022640755259669784,0.9822033600045352,0.0019241371863214292,0.03129794925454702,0.0026842136047109935,0.6561363941617907,0.04115280634057076,0.09189320939286995,0.022810878788918482,99.0,0.0,0.853100961929513,0.01661207786530946,0.760012096022622,0.016554468742356797
reverse_plus_standpoint_ab,c12_side_broken,12,48,degree-matched C12 side-correspondence-broken control,132,0.07785971110641098,10.277481866046248,-0.007599939431728025,0.002628905596336497,-0.001958180485963016,-0.004755561188055351,0.8775510204081632,-0.009572121658957572,0.0035875288274989864,0.4312425855294147,0.01289585570816457,0.4935250038091524,0.010830797197151482,0.9345381992794327,0.0024104642177325856,-0.007599939431728025,0.002628905596336497,0.707118923927962,0.06968121200886954,0.15125693360423348,0.02613762526872926,99.0,0.0,0.7954952262149607,0.008581919615856633,0.5018988012518512,0.011481884917066707
reverse_plus_standpoint_ab,c12_shuffled,12,48,C12 capacity-preserving target-shuffled control,132,0.07785971110641098,10.277481866046248,0.0011524461005601812,0.002369744665462712,0.00015381383487220483,-0.0012892806306895848,0.6122448979591837,0.002431600319617157,0.0033963726719663918,0.5231293442111747,0.015065783740206453,0.4820511372754725,0.014150401326531468,0.9524531562070914,0.0023836372987962985,0.0011524461005601812,0.002369744665462712,0.8386763376751697,0.019191673541689668,0.10465157975619595,0.029638336336813138,99.0,0.0,0.734701267507067,0.010485341302505646,0.5325747177969085,0.012796436270575718
reverse_plus_standpoint_ab,c10,10,40,"C10(1,2) neighbouring-cycle control",132,0.07785971110641098,10.277481866046248,-0.004882110770150096,0.0029653980292827587,-0.001411993101286293,-0.0008256497972465729,0.6938775510204082,-0.0059531166107835405,0.003977535771530149,0.44963388647526176,0.014916855567914718,0.4985087834973707,0.017248737382441967,0.9819997448611536,0.0027921738602797418,-0.004882110770150096,0.0029653980292827587,0.8415383058408451,0.04174924679824143,0.10189849983655418,0.03063509208184245,99.0,0.0,0.8269379427856572,0.00954302541631482,0.5097709130731897,0.014729359537122072
reverse_plus_standpoint_ab,c11,11,44,"C11(1,2) neighbouring-cycle control",132,0.07785971110641098,10.277481866046248,-0.007034521115187888,0.0028811100096542406,-0.0026511843513646223,0.0062595576930674175,0.3673469387755102,-0.007930178984182214,0.0034163681055351886,0.40751836625832993,0.012458250676138705,0.46213612556801326,0.020261208678536584,0.9827311311257438,0.0025162765515852345,-0.007034521115187888,0.0028811100096542406,0.8513706840827199,0.07592220554424829,0.10644735372112557,0.02254755239526595,99.0,0.0,0.8853276730789709,0.01118946828000564,0.47418416848794215,0.013276045814548727
reverse_plus_standpoint_ab,c13,13,52,"C13(1,2) neighbouring-cycle control",132,0.07785971110641098,10.277481866046248,0.00045583442579306835,0.002571722406405505,0.0003364277727554057,0.0026690914651085126,0.42857142857142855,0.0005670062785506977,0.0030313308669008593,0.4955117134188793,0.01523519732751149,0.5045732137657265,0.015760404422796172,0.9820741204145552,0.0021962023089170915,0.00045583442579306835,0.002571722406405505,0.8497870134687208,0.07263751291234806,0.09895284827396138,0.017319403107681403,99.0,0.0,0.8893749039245145,0.00986404890305219,0.5194106491755807,0.010171738245730545
reverse_plus_standpoint_ab,c14,14,56,"C14(1,2) neighbouring-cycle control",132,0.07785971110641098,10.277481866046248,-0.003709268505822795,0.00228189435159663,-0.0009693404408100347,0.00038274537932050153,0.5918367346938775,-0.0039291948485534545,0.002566759526081226,0.4895542830209038,0.008650388120044296,0.48910679182591094,0.013094288819559617,0.9798379509559774,0.0011248960656432834,-0.003709268505822795,0.00228189435159663,0.858159959343535,0.02778259668183656,0.09443757888573023,0.022483557133416886,99.0,0.0,0.9008596596676549,0.007752818648325933,0.5036780846748204,0.008842235956227589
reverse_plus_standpoint_ab,degree_matched_null,12,48,C12 node/edge-capacity matched null,132,0.07785971110641098,10.277481866046248,0.0037713825004491823,0.0023530766601970337,0.004772071941621064,-0.0019448590198804456,0.3877551020408163,0.005216941397705187,0.0032742930812912838,0.5641744588608469,0.012430986973488286,0.5048261119021341,0.018698365063895737,0.9343380058988835,0.002499048532046756,0.0037713825004491823,0.0023530766601970337,0.802059991257385,0.026645441072034537,0.17009252267289918,0.02814903967114717,99.0,0.0,0.7812741672873674,0.016160971107758364,0.5730454418385701,0.013672596786571832
reverse_plus_standpoint_ab,edge_count_matched_null,12,48,C12 edge-count matched random directed null,132,0.07785971110641098,10.277481866046248,-0.001217765948283072,0.002435045051714761,-0.006634103082620368,-0.008959380167128977,1.0,-0.0014647651961454285,0.0032300665996009732,0.49083254984680735,0.018126124008241786,0.4849732070264798,0.016268860512927096,0.9395884095656136,0.0027445109824589865,-0.001217765948283072,0.002435045051714761,0.77487580363491,0.07156054335162368,0.20636540445704724,0.021649217422315303,99.0,0.0,0.8548467102754874,0.010572372490443517,0.5227433090953216,0.01386228914710773
reverse_plus_standpoint_ab,phase_target_shuffled_c12,12,48,"C12(1,2) edges with event targets phase-shuffled before simulation",132,0.07785971110641098,10.277481866046248,0.019808631468148444,0.004171525570988355,0.013599610368226961,0.008133472433415426,0.02040816326530612,0.020490905066541543,0.005228683684153418,0.5919012062524853,0.009428634052964166,0.5246770971210849,0.008808116617507184,0.9822839810320966,0.0018985609644025178,0.019808631468148444,0.004171525570988355,0.391039616394508,0.1457561478721507,0.17289149746506957,0.020953098994251865,99.0,0.0,0.8680254455584712,0.012420180519844894,0.6070410112757244,0.008826516812505635
reverse_plus_standpoint_ab,ring_edge_swapped_c12_1_5,12,48,C12 ring-edge-swapped control using 1/5 jumps,132,0.07785971110641098,10.277481866046248,0.024192494583509156,0.0021844015054423927,0.008478343798377908,0.0037817090765253913,0.04081632653061224,0.027682525525297135,0.0031679249936587893,0.7015519041178472,0.016791867641168676,0.6030770585009374,0.01789229967708466,0.9816883670465142,0.002133057266744512,0.024192494583509156,0.0021844015054423927,0.7655805278733991,0.03701533400759039,0.12317372065754668,0.021539342119909974,99.0,0.0,0.8488702582700358,0.01318686880199514,0.7079489513946949,0.014055440878832695
reverse_plus_standpoint_ab,ring_edge_swapped_c12_1_7,12,48,C12 ring-edge-swapped control using 1/7 jumps,132,0.07785971110641098,10.277481866046248,0.02460246817718297,0.0023234746218080715,0.009665486621386747,0.005350220481288158,0.08163265306122448,0.028249171241010188,0.003168281991948673,0.6990705219732899,0.020136991078056835,0.6005616931644566,0.028134757627369875,0.9821815576605643,0.002185462580112852,0.02460246817718297,0.0023234746218080715,0.7725415461097319,0.025582534255281914,0.11844533959893673,0.021154716251302094,99.0,0.0,0.8490618163224154,0.015919526909121677,0.705656386238711,0.01843122345877319
reverse_plus_standpoint_ab,ring_share_c12_plus_5,12,72,"C12(1,2) with shared 5-ring proxy edges",132,0.07785971110641098,10.277481866046248,0.026039903278383708,0.0026306909729377345,0.011561153551220895,0.0004528731202724512,0.30612244897959184,0.02985764258014569,0.0036730115630814303,0.7217473816592745,0.017740474245087217,0.6359196997483868,0.021151928388280998,0.9849059557911057,0.002207099054037331,0.026039903278383708,0.0026306909729377345,0.7495947306197305,0.033496594721146106,0.11857940001241409,0.026037248906070794,99.0,0.0,0.8452577001559117,0.015585874403295041,0.7267668268124762,0.015229151705970867
reverse_plus_standpoint_ab,ring_share_c12_plus_7,12,72,"C12(1,2) with shared 7 mod 12 proxy edges",132,0.07785971110641098,10.277481866046248,0.02549270122681478,0.0023129629133719844,0.010967644196879104,0.007566862562033504,0.02040816326530612,0.029820375256378873,0.0038085055338673763,0.7232446731218611,0.013623417427260743,0.6354747339361653,0.01836686242176953,0.985506534050716,0.0021360945170725083,0.02549270122681478,0.0023129629133719844,0.7568287882596664,0.03773331561821255,0.11236991264823941,0.024434719099491197,99.0,0.0,0.839335806839505,0.020386807696784384,0.7271696153838528,0.013126309046295932
