condition_id,seed,n_folds,state_variant,endpoint_mode,operator_pool,operators,min_state_events,n_control_draws,comparison,mean_true_policy,mean_comparator,effect,p_greater,n_events,state_mapping_rate
b6e_robust_049,60312,5,coarse,z_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_frequency_matched_random,-0.016447572024852485,-0.0674106564959428,0.04631111139844206,0.10275889644142343,457,0.5278884462151394
b6e_robust_049,60312,5,coarse,z_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_performance_matched_random,-0.016447572024852485,-0.06673738791986301,0.0673459183542022,0.013594562175129948,457,0.5278884462151394
b6e_robust_049,60312,5,coarse,z_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_within_state_shuffle,-0.016447572024852485,-0.08855946693342938,0.07422484673708363,0.011595361855257898,457,0.5278884462151394
b6e_robust_049,60312,5,coarse,z_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_oracle,-0.016447572024852485,1.2239410650761156,-1.2669564528788553,1.0,457,0.5278884462151394
b6e_robust_050,60312,5,coarse,z_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_balanced_pool_shuffle,-0.012458635687253769,-0.04812730131120957,0.041029763732387314,0.029188324670131948,455,0.5278884462151394
b6e_robust_050,60312,5,coarse,z_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_frequency_matched_random,-0.012458635687253769,-0.06533018388813683,0.04799322240032168,0.09156337465013994,455,0.5278884462151394
b6e_robust_050,60312,5,coarse,z_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_performance_matched_random,-0.012458635687253769,-0.060300978928519065,0.053792058728995305,0.029988004798080767,455,0.5278884462151394
b6e_robust_050,60312,5,coarse,z_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_within_state_shuffle,-0.012458635687253769,-0.08670161473187499,0.07464561074575232,0.010395841663334666,455,0.5278884462151394
b6e_robust_050,60312,5,coarse,z_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_oracle,-0.012458635687253769,1.2219141327632141,-1.2536358521687216,1.0,455,0.5278884462151394
b6e_robust_051,60312,5,coarse,z_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_balanced_pool_shuffle,0.01953642981207305,-0.01976218890381648,0.05369646139735312,0.0059976009596161535,454,0.5278884462151394
b6e_robust_051,60312,5,coarse,z_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_frequency_matched_random,0.01953642981207305,-0.04558528841202814,0.07843218079204231,0.005597760895641743,454,0.5278884462151394
b6e_robust_051,60312,5,coarse,z_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_performance_matched_random,0.01953642981207305,-0.030916307021793047,0.06587950593889216,0.010395841663334666,454,0.5278884462151394
b6e_robust_051,60312,5,coarse,z_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_within_state_shuffle,0.01953642981207305,-0.06299222733079719,0.09170254040638201,0.001999200319872051,454,0.5278884462151394
b6e_robust_051,60312,5,coarse,z_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_oracle,0.01953642981207305,1.0678962794330082,-1.058073036929198,1.0,454,0.5278884462151394
b6e_robust_052,60312,5,coarse,z_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_balanced_pool_shuffle,0.02499235813501463,-0.010651201634037209,0.033069262513998776,0.01879248300679728,440,0.5278884462151394
b6e_robust_052,60312,5,coarse,z_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_frequency_matched_random,0.02499235813501463,-0.03998125836878312,0.07577307899109527,0.012794882047181128,440,0.5278884462151394
b6e_robust_052,60312,5,coarse,z_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_performance_matched_random,0.02499235813501463,-0.021366123343983783,0.04407640936148934,0.007996801279488205,440,0.5278884462151394
b6e_robust_052,60312,5,coarse,z_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_within_state_shuffle,0.02499235813501463,-0.0609092406991981,0.09424292796913508,0.0023990403838464614,440,0.5278884462151394
b6e_robust_052,60312,5,coarse,z_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_oracle,0.02499235813501463,1.0578887394678889,-1.0381469860634502,1.0,440,0.5278884462151394
b6e_robust_053,60312,5,coarse,rank_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_balanced_pool_shuffle,0.010269199987795226,-0.04750370099628805,0.05132687127747988,0.012395041983206718,446,0.5278884462151394
b6e_robust_053,60312,5,coarse,rank_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_frequency_matched_random,0.010269199987795226,-0.06508928581538852,0.06247362892869171,0.03878448620551779,446,0.5278884462151394
b6e_robust_053,60312,5,coarse,rank_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_performance_matched_random,0.010269199987795226,-0.056641179860997815,0.06146549635763119,0.025189924030387844,446,0.5278884462151394
b6e_robust_053,60312,5,coarse,rank_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_within_state_shuffle,0.010269199987795226,-0.057609724411883695,0.06838261295777537,0.011195521791283487,446,0.5278884462151394
b6e_robust_053,60312,5,coarse,rank_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_oracle,0.010269199987795226,1.1117820538752037,-1.1442421342364104,1.0,446,0.5278884462151394
b6e_robust_054,60312,5,coarse,rank_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_balanced_pool_shuffle,0.021747135447331065,-0.06670838632750417,0.07618598371544169,0.0011995201919232307,446,0.5278884462151394
b6e_robust_054,60312,5,coarse,rank_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_frequency_matched_random,0.021747135447331065,-0.06458922395914246,0.07335772324419919,0.01879248300679728,446,0.5278884462151394
b6e_robust_054,60312,5,coarse,rank_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_performance_matched_random,0.021747135447331065,-0.05434383495281761,0.06301745926930691,0.023190723710515795,446,0.5278884462151394
b6e_robust_054,60312,5,coarse,rank_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_within_state_shuffle,0.021747135447331065,-0.05286740078793204,0.07445075852251345,0.007197121151539384,446,0.5278884462151394
b6e_robust_054,60312,5,coarse,rank_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_oracle,0.021747135447331065,1.112498704331316,-1.123389800610113,1.0,446,0.5278884462151394
b6e_robust_055,60312,5,coarse,rank_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_balanced_pool_shuffle,0.014727886329314372,-0.05097988413721382,0.07129797549685986,0.001599360255897641,444,0.5278884462151394
b6e_robust_055,60312,5,coarse,rank_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_frequency_matched_random,0.014727886329314372,-0.051709661714892136,0.06939975019698444,0.01919232307077169,444,0.5278884462151394
b6e_robust_055,60312,5,coarse,rank_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_performance_matched_random,0.014727886329314372,-0.05945294524349831,0.08057286111657559,0.003598560575769692,444,0.5278884462151394
b6e_robust_055,60312,5,coarse,rank_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_within_state_shuffle,0.014727886329314372,-0.05850700143939415,0.08007664852565707,0.004398240703718513,444,0.5278884462151394
b6e_robust_055,60312,5,coarse,rank_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_oracle,0.014727886329314372,1.0019491603225386,-1.0233631010429745,1.0,444,0.5278884462151394
b6e_robust_056,60312,5,coarse,rank_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_balanced_pool_shuffle,0.029234866647069674,0.0029443802888715017,0.02904271816778086,0.06437425029988005,443,0.5278884462151394
b6e_robust_056,60312,5,coarse,rank_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_frequency_matched_random,0.029234866647069674,-0.05142662225022031,0.0823874035239507,0.0075969612155137945,443,0.5278884462151394
b6e_robust_056,60312,5,coarse,rank_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_performance_matched_random,0.029234866647069674,-9.07483034251389e-05,0.03214635982085169,0.053978408636545384,443,0.5278884462151394
b6e_robust_056,60312,5,coarse,rank_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_within_state_shuffle,0.029234866647069674,-0.054217146812775986,0.09021433176364778,0.001599360255897641,443,0.5278884462151394
b6e_robust_056,60312,5,coarse,rank_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_oracle,0.029234866647069674,0.9944777980181898,-0.9817582264394566,1.0,443,0.5278884462151394
b6e_robust_057,60312,5,side_tfc,z_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_balanced_pool_shuffle,0.16150466236698438,0.0787052590603936,0.07989634553365313,0.001999200319872051,452,0.9860557768924303
b6e_robust_057,60312,5,side_tfc,z_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_frequency_matched_random,0.16150466236698438,-0.03203000220884937,0.1728438652286735,0.00039984006397441024,452,0.9860557768924303
b6e_robust_057,60312,5,side_tfc,z_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_performance_matched_random,0.16150466236698438,0.023315935458582786,0.1436124756522216,0.00039984006397441024,452,0.9860557768924303
b6e_robust_057,60312,5,side_tfc,z_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_within_state_shuffle,0.16150466236698438,0.006597247786184624,0.158371674467078,0.0007996801279488205,452,0.9860557768924303
b6e_robust_057,60312,5,side_tfc,z_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_oracle,0.16150466236698438,1.2239410650761156,-1.0915218415735581,1.0,452,0.9860557768924303
b6e_robust_058,60312,5,side_tfc,z_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_balanced_pool_shuffle,0.15188296369352763,0.03702084690270403,0.09804382179580874,0.00039984006397441024,447,0.9860557768924303
b6e_robust_058,60312,5,side_tfc,z_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_frequency_matched_random,0.15188296369352763,-0.04039655227788528,0.16242080042820092,0.00039984006397441024,447,0.9860557768924303
b6e_robust_058,60312,5,side_tfc,z_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_performance_matched_random,0.15188296369352763,0.006881680237459867,0.13288480144187587,0.00039984006397441024,447,0.9860557768924303
b6e_robust_058,60312,5,side_tfc,z_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_within_state_shuffle,0.15188296369352763,0.01088270368055981,0.14010143898465596,0.001599360255897641,447,0.9860557768924303
b6e_robust_058,60312,5,side_tfc,z_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_oracle,0.15188296369352763,1.2219141327632141,-1.0951444343055659,1.0,447,0.9860557768924303
b6e_robust_059,60312,5,side_tfc,z_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_balanced_pool_shuffle,0.12100159227354837,0.04422471821017764,0.07860611402333757,0.0007996801279488205,454,0.9860557768924303
b6e_robust_059,60312,5,side_tfc,z_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_frequency_matched_random,0.12100159227354837,-0.015894417306749106,0.13603202836562683,0.00039984006397441024,454,0.9860557768924303
b6e_robust_059,60312,5,side_tfc,z_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_performance_matched_random,0.12100159227354837,0.028776702907442095,0.09833838022101722,0.0007996801279488205,454,0.9860557768924303
b6e_robust_059,60312,5,side_tfc,z_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_within_state_shuffle,0.12100159227354837,0.019175252247701217,0.11562428605412564,0.0011995201919232307,454,0.9860557768924303
b6e_robust_059,60312,5,side_tfc,z_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_oracle,0.12100159227354837,1.0678962794330082,-0.9617739787005544,1.0,454,0.9860557768924303
b6e_robust_060,60312,5,side_tfc,z_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_balanced_pool_shuffle,0.10299380778033977,0.05311443892327586,0.047227297596528404,0.004398240703718513,447,0.9860557768924303
b6e_robust_060,60312,5,side_tfc,z_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_frequency_matched_random,0.10299380778033977,-0.0207151383909501,0.11045084960391305,0.001599360255897641,447,0.9860557768924303
b6e_robust_060,60312,5,side_tfc,z_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_performance_matched_random,0.10299380778033977,0.023107889040358202,0.07980337505727628,0.00039984006397441024,447,0.9860557768924303
b6e_robust_060,60312,5,side_tfc,z_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_within_state_shuffle,0.10299380778033977,0.01866361577503927,0.10122162342979138,0.008396641343462616,447,0.9860557768924303
b6e_robust_060,60312,5,side_tfc,z_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_oracle,0.10299380778033977,1.0578887394678889,-0.9609310588592601,1.0,447,0.9860557768924303
b6e_robust_061,60312,5,side_tfc,rank_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_balanced_pool_shuffle,0.2151037952307551,0.09305183376180702,0.09653386033695037,0.0007996801279488205,456,0.9860557768924303
b6e_robust_061,60312,5,side_tfc,rank_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_frequency_matched_random,0.2151037952307551,-0.030185110149942698,0.21883526173255538,0.00039984006397441024,456,0.9860557768924303
b6e_robust_061,60312,5,side_tfc,rank_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_performance_matched_random,0.2151037952307551,0.03164112117204069,0.16416315942069415,0.00039984006397441024,456,0.9860557768924303
b6e_robust_061,60312,5,side_tfc,rank_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_within_state_shuffle,0.2151037952307551,0.0059101310110166155,0.20678855247855124,0.00039984006397441024,456,0.9860557768924303
b6e_robust_061,60312,5,side_tfc,rank_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_oracle,0.2151037952307551,1.1117820538752037,-0.930694602163311,1.0,456,0.9860557768924303
b6e_robust_062,60312,5,side_tfc,rank_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_balanced_pool_shuffle,0.21728305906706874,0.048478022849429654,0.14097962874438602,0.00039984006397441024,456,0.9860557768924303
b6e_robust_062,60312,5,side_tfc,rank_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_frequency_matched_random,0.21728305906706874,-0.031235800672254066,0.22058883554577963,0.00039984006397441024,456,0.9860557768924303
b6e_robust_062,60312,5,side_tfc,rank_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_performance_matched_random,0.21728305906706874,0.03808180010586513,0.15253578213203633,0.00039984006397441024,456,0.9860557768924303
b6e_robust_062,60312,5,side_tfc,rank_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_within_state_shuffle,0.21728305906706874,0.006693393339352645,0.20472345289447402,0.00039984006397441024,456,0.9860557768924303
b6e_robust_062,60312,5,side_tfc,rank_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_oracle,0.21728305906706874,1.112498704331316,-0.918245070906869,1.0,456,0.9860557768924303
b6e_robust_063,60312,5,side_tfc,rank_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_balanced_pool_shuffle,0.17735606680043037,0.04089079685123196,0.125400262957743,0.00039984006397441024,456,0.9860557768924303
b6e_robust_063,60312,5,side_tfc,rank_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_frequency_matched_random,0.17735606680043037,-0.015380038137693761,0.18740086755348342,0.00039984006397441024,456,0.9860557768924303
b6e_robust_063,60312,5,side_tfc,rank_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_performance_matched_random,0.17735606680043037,0.025712637985301726,0.14374921337977545,0.00039984006397441024,456,0.9860557768924303
b6e_robust_063,60312,5,side_tfc,rank_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_within_state_shuffle,0.17735606680043037,0.010803943935822399,0.17294660573423776,0.00039984006397441024,456,0.9860557768924303
b6e_robust_063,60312,5,side_tfc,rank_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_oracle,0.17735606680043037,1.0019491603225386,-0.8560915060367146,1.0,456,0.9860557768924303
b6e_robust_064,60312,5,side_tfc,rank_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_balanced_pool_shuffle,0.1557134043652201,0.06312797879098762,0.0865032662407636,0.00039984006397441024,451,0.9860557768924303
b6e_robust_064,60312,5,side_tfc,rank_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_frequency_matched_random,0.1557134043652201,-0.023859625617818746,0.15828486348019663,0.00039984006397441024,451,0.9860557768924303
b6e_robust_064,60312,5,side_tfc,rank_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_performance_matched_random,0.1557134043652201,0.04615889106775383,0.10460724728797048,0.00039984006397441024,451,0.9860557768924303
b6e_robust_064,60312,5,side_tfc,rank_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_within_state_shuffle,0.1557134043652201,0.013066374170262268,0.14516059353555683,0.0007996801279488205,451,0.9860557768924303
b6e_robust_064,60312,5,side_tfc,rank_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_oracle,0.1557134043652201,0.9944777980181898,-0.8593540607307312,1.0,451,0.9860557768924303
b6e_robust_065,60312,5,side_tfc_dphi,z_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_balanced_pool_shuffle,0.18195450450955922,0.051732789630274646,0.12013947003447424,0.00039984006397441024,460,0.9860557768924303
b6e_robust_065,60312,5,side_tfc_dphi,z_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_frequency_matched_random,0.18195450450955922,-0.006556393072105301,0.18612729498410457,0.00039984006397441024,460,0.9860557768924303
