control_level,endpoint,direction,fold,label,idx_in_session,control_state,access_readout,baseline_max,access_effect
direction_label_only,z_reward,A_to_C_to_B,1,P1,347.0,direction_code=q1,-0.1284236201743718,0.0762166990413331,-0.2046403192157049
direction_label_only,z_reward,A_to_C_to_B,1,P1,362.0,direction_code=q1,0.1601048697310523,1.8164033005042683,-1.656298430773216
direction_label_only,z_reward,A_to_C_to_B,1,P1,381.0,direction_code=q1,-0.3437643198647394,0.2675545654568739,-0.6113188853216133
direction_label_only,z_reward,A_to_C_to_B,1,P1,394.0,direction_code=q1,-0.10771830938260424,1.6854173663112932,-1.7931356756938974
direction_label_only,z_reward,A_to_C_to_B,1,P11,46.0,direction_code=q1,0.4320716084263135,0.4753190350516813,-0.043247426625367846
direction_label_only,z_reward,A_to_C_to_B,1,P11,67.0,direction_code=q1,-0.223421036423446,0.15461335465027848,-0.3780343910737245
direction_label_only,z_reward,A_to_C_to_B,1,P11,89.0,direction_code=q1,0.7672824588131264,0.8059086346991228,-0.03862617588599637
direction_label_only,z_reward,A_to_C_to_B,1,P11,103.0,direction_code=q1,0.09256718112352055,0.35507938898102465,-0.26251220785750407
direction_label_only,z_reward,A_to_C_to_B,1,P11,120.0,direction_code=q1,0.10492144061940525,0.9851281225814976,-0.8802066819620924
direction_label_only,z_reward,A_to_C_to_B,1,P11,146.0,direction_code=q1,-0.3326911003128795,0.16934196713132646,-0.502033067444206
direction_label_only,z_reward,A_to_C_to_B,1,P11,157.0,direction_code=q1,-0.40180508213758176,0.49567679722122837,-0.8974818793588102
direction_label_only,z_reward,A_to_C_to_B,1,P11,181.0,direction_code=q1,0.15764279811844695,1.3576013701950582,-1.1999585720766113
direction_label_only,z_reward,A_to_C_to_B,1,P11,211.0,direction_code=q1,-0.16948841243843876,-0.1461863585057079,-0.023302053932730854
direction_label_only,z_reward,A_to_C_to_B,1,P11,240.0,direction_code=q1,-0.6080851879755348,-0.6733110173562143,0.06522582938067956
direction_label_only,z_reward,A_to_C_to_B,1,P11,252.0,direction_code=q1,-0.2521268675000923,0.36728602129571986,-0.6194128887958121
direction_label_only,z_reward,A_to_C_to_B,1,P11,263.0,direction_code=q1,-0.5998324232241717,1.155146520052262,-1.7549789432764338
direction_label_only,z_reward,A_to_C_to_B,1,P11,282.0,direction_code=q1,-0.34641025172659334,0.36543873978764513,-0.7118489915142385
direction_label_only,z_reward,A_to_C_to_B,1,P11,292.0,direction_code=q1,0.17250030550183648,0.2947108218007237,-0.12221051629888724
direction_label_only,z_reward,A_to_C_to_B,1,P11,309.0,direction_code=q1,-0.2906681185204106,0.27896826080771486,-0.5696363793281254
direction_label_only,z_reward,A_to_C_to_B,1,P11,324.0,direction_code=q1,-0.745896977487286,-0.4384519888975125,-0.3074449885897735
direction_label_only,z_reward,A_to_C_to_B,1,P11,376.0,direction_code=q1,-0.40271213792423743,-0.012519934258756051,-0.3901922036654814
direction_label_only,z_reward,A_to_C_to_B,1,P13,9.0,direction_code=q1,-0.5032210462641882,0.47747630065732677,-0.980697346921515
direction_label_only,z_reward,A_to_C_to_B,1,P13,10.0,direction_code=q1,-0.38500724527351216,0.49146795636470764,-0.8764752016382198
direction_label_only,z_reward,A_to_C_to_B,1,P13,39.0,direction_code=q1,-0.11565049420314026,2.1221127356144143,-2.2377632298175545
direction_label_only,z_reward,A_to_C_to_B,1,P13,41.0,direction_code=q1,-0.33166522695488265,2.029920543994922,-2.3615857709498047
direction_label_only,z_reward,A_to_C_to_B,1,P13,47.0,direction_code=q1,-0.1988154275066845,1.6626482522196033,-1.8614636797262878
direction_label_only,z_reward,A_to_C_to_B,1,P13,72.0,direction_code=q1,-0.43867033773871805,-0.30748069150538926,-0.1311896462333288
direction_label_only,z_reward,A_to_C_to_B,1,P13,102.0,direction_code=q1,0.14668021239068493,1.0669719531826327,-0.9202917407919478
direction_label_only,z_reward,A_to_C_to_B,1,P13,111.0,direction_code=q1,-0.05133821337726331,0.23761305333914493,-0.28895126671640825
direction_label_only,z_reward,A_to_C_to_B,1,P13,121.0,direction_code=q1,0.20368093792711478,0.21932882533477727,-0.015647887407662486
direction_label_only,z_reward,A_to_C_to_B,1,P13,149.0,direction_code=q1,-0.5185200749083946,0.29658490138117344,-0.815104976289568
direction_label_only,z_reward,A_to_C_to_B,1,P13,188.0,direction_code=q1,-0.21259493786190137,2.2517245603900315,-2.4643194982519327
