mode,endpoint,direction,control_level,mean_true_c,mean_control,effect_true_minus_control,p_true_greater,n_pairs,c_beats_control
linear_c_state,z_reward,A_to_C_to_B,mismatch_train_endpoint_test_direction_swapped,-0.6485108812946611,-0.7044139379455961,0.05590305665093513,0.10577884423115377,145,False
linear_c_state,z_reward,A_to_C_to_B,fixed_b6p_direction_mask,-0.6485108812946611,-0.7034426448662683,0.0549317635716072,0.0005998800239952009,145,True
linear_c_state,z_reward,A_to_C_to_B,fixed_b6p_swapped_mask,-0.6485108812946611,-0.6999981734345483,0.05148729213988731,0.06598680263947211,145,False
linear_c_state,z_reward,A_to_C_to_B,fixed_receiver_pair_mask,-0.6485108812946611,-0.7548254370322822,0.10631455573762126,0.0007998400319936012,145,True
linear_c_state,z_reward,A_to_C_to_B,fixed_giver_pair_mask,-0.6485108812946611,-0.7250999050252666,0.07658902373060567,0.09358128374325135,145,False
linear_c_state,z_reward,A_to_C_to_B,fixed_ab_receiver_only,-0.6485108812946611,-0.7778379486625511,0.12932706736789015,0.015196960607878424,145,True
linear_c_state,z_reward,A_to_C_to_B,fixed_c_receiver_boundary_only,-0.6485108812946611,-0.6875120279422676,0.03900114664760649,0.19796040791841632,145,False
linear_c_state,z_reward,A_to_C_to_B,closure_scalar_only,-0.6485108812946611,-0.7322420618633447,0.08373118056868384,0.002599480103979204,145,True
linear_c_state,z_reward,A_to_C_to_B,closure_2ode_local,-0.6485108812946611,-0.7071669999073738,0.058656118612712686,0.027194561087782444,145,True
linear_c_state,z_reward,A_to_C_to_B,directed_transport_closure_control,-0.6485108812946611,-0.5454051266013691,-0.10310575469329193,0.9994001199760048,145,False
linear_c_state,z_reward,A_to_C_to_B,factorisation_3x8,-0.6485108812946611,-0.5484553758159093,-0.10005550547875161,0.999000199960008,145,False
linear_c_state,z_reward,A_to_C_to_B,factorisation_2x2x6,-0.6485108812946611,-0.7036324564657093,0.05512157517104825,0.029194161167766446,145,True
linear_c_state,z_reward,A_to_C_to_B,factorisation_path_consistent,-0.6485108812946611,-0.7353973084029012,0.08688642710824021,0.0007998400319936012,145,True
linear_c_state,z_reward,A_to_C_to_B,factorisation_path_shuffled,-0.6485108812946611,-0.7353973084029012,0.08688642710824021,0.0005998800239952009,145,True
linear_c_state,z_reward,A_to_C_to_B,factorisation_path_mismatch_train_test,-0.6485108812946611,-0.7353973084029012,0.08688642710824021,0.0011997600479904018,145,True
linear_c_state,z_reward,B_to_C_to_A,direction_label_only,-0.6137270777317783,-0.7298555650544621,0.1161284873226838,0.0001999600079984003,145,True
linear_c_state,z_reward,B_to_C_to_A,communication_direction_only,-0.6137270777317783,-0.497945005814948,-0.11578207191683026,0.9998000399920016,145,False
linear_c_state,z_reward,B_to_C_to_A,symmetric_midpoint_control,-0.6137270777317783,-0.5096629757830695,-0.10406410194870881,0.9994001199760048,145,False
linear_c_state,z_reward,B_to_C_to_A,sender_receiver_transfer_control,-0.6137270777317783,-0.46510275812289453,-0.14862431960888367,1.0,145,False
