heldout_label,selection_mode,selection_value,fold_status,c_representation,topology_arm,n_nodes,n_directed_edges,n_seed_events,mean_seed_strength,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,topology_notes
P24,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,5,0.08327730808062843,0.0033855115472111734,0.0218525495797857,degree-matched C12 side-correspondence-broken control
P24,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,5,0.08327730808062843,-0.0042709570180908376,0.025445908969512772,C12 capacity-preserving target-shuffled control
P24,quantile,0.8,valid,receiver_standpoint_magnitude_c,c10,10,40,5,0.08327730808062843,-0.005412513268090085,0.02847334336515477,"C10(1,2) neighbouring-cycle control"
P24,quantile,0.8,valid,receiver_standpoint_magnitude_c,c11,11,44,5,0.08327730808062843,-0.0061021966193552934,0.031455279966210975,"C11(1,2) neighbouring-cycle control"
P24,quantile,0.8,valid,receiver_standpoint_magnitude_c,c13,13,52,5,0.08327730808062843,-0.005822892341546363,0.029191450522968974,"C13(1,2) neighbouring-cycle control"
P24,quantile,0.8,valid,receiver_standpoint_magnitude_c,c14,14,56,5,0.08327730808062843,-0.011118966494202359,0.021319150007327148,"C14(1,2) neighbouring-cycle control"
P25,quantile,0.8,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,4,0.09584293930340994,-0.0035330758297121728,0.05882412635356593,12 nodes with no coupling edges
P25,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,4,0.09584293930340994,-0.006548288133870451,0.024716261245517734,primary Luke/D12RG normalized readout candidate
P25,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,4,0.09584293930340994,0.00047082521388581755,0.012342613742056164,"C12(1,2) with all directed arrows reversed"
P25,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,4,0.09584293930340994,-0.001453748369793642,0.013652656505845014,degree-matched C12 side-correspondence-broken control
P25,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,4,0.09584293930340994,-0.003716627831638751,0.025482407524468027,C12 capacity-preserving target-shuffled control
P25,quantile,0.8,valid,receiver_standpoint_magnitude_c,c10,10,40,4,0.09584293930340994,0.01144535290045891,0.027613984372541287,"C10(1,2) neighbouring-cycle control"
P25,quantile,0.8,valid,receiver_standpoint_magnitude_c,c11,11,44,4,0.09584293930340994,-1.1820590481315812e-05,0.029952526568559703,"C11(1,2) neighbouring-cycle control"
P25,quantile,0.8,valid,receiver_standpoint_magnitude_c,c13,13,52,4,0.09584293930340994,-0.00883617106800561,0.029413665433829853,"C13(1,2) neighbouring-cycle control"
P25,quantile,0.8,valid,receiver_standpoint_magnitude_c,c14,14,56,4,0.09584293930340994,-0.008724381556970884,0.018594368863296202,"C14(1,2) neighbouring-cycle control"
P26,quantile,0.8,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,3,0.14017025297174301,-0.016365034142285798,0.031507834006767925,12 nodes with no coupling edges
P26,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,3,0.14017025297174301,-0.0009327179761469071,0.03361621301166955,primary Luke/D12RG normalized readout candidate
P26,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,3,0.14017025297174301,-0.02412089618197785,0.031029352316894247,"C12(1,2) with all directed arrows reversed"
P26,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,3,0.14017025297174301,0.0013580024116829263,0.0384780633283138,degree-matched C12 side-correspondence-broken control
P26,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,3,0.14017025297174301,-0.024675630444093457,0.05021707451040627,C12 capacity-preserving target-shuffled control
P26,quantile,0.8,valid,receiver_standpoint_magnitude_c,c10,10,40,3,0.14017025297174301,0.013300029270142594,0.03276214457447069,"C10(1,2) neighbouring-cycle control"
P26,quantile,0.8,valid,receiver_standpoint_magnitude_c,c11,11,44,3,0.14017025297174301,-0.003017029552213335,0.039619932647844844,"C11(1,2) neighbouring-cycle control"
P26,quantile,0.8,valid,receiver_standpoint_magnitude_c,c13,13,52,3,0.14017025297174301,0.0006954988969319967,0.0503490441922868,"C13(1,2) neighbouring-cycle control"
P26,quantile,0.8,valid,receiver_standpoint_magnitude_c,c14,14,56,3,0.14017025297174301,0.0001666395014433252,0.027824718308996316,"C14(1,2) neighbouring-cycle control"
P3,quantile,0.8,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,4,0.14861798637206824,0.0004082407994044467,0.03251273739333381,12 nodes with no coupling edges
P3,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,4,0.14861798637206824,-0.00012609143047966095,0.022566298630769692,primary Luke/D12RG normalized readout candidate
P3,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,4,0.14861798637206824,0.004128255362778488,0.025298123779852928,"C12(1,2) with all directed arrows reversed"
P3,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,4,0.14861798637206824,-0.009671011670849647,0.027766448890074926,degree-matched C12 side-correspondence-broken control
P3,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,4,0.14861798637206824,-0.00025590833797822066,0.02914527024936269,C12 capacity-preserving target-shuffled control
P3,quantile,0.8,valid,receiver_standpoint_magnitude_c,c10,10,40,4,0.14861798637206824,-0.007865465498338477,0.035545312002017396,"C10(1,2) neighbouring-cycle control"
P3,quantile,0.8,valid,receiver_standpoint_magnitude_c,c11,11,44,4,0.14861798637206824,0.008276036107682393,0.03316466501343792,"C11(1,2) neighbouring-cycle control"
P3,quantile,0.8,valid,receiver_standpoint_magnitude_c,c13,13,52,4,0.14861798637206824,-0.011625177153456534,0.02065026799684656,"C13(1,2) neighbouring-cycle control"
P3,quantile,0.8,valid,receiver_standpoint_magnitude_c,c14,14,56,4,0.14861798637206824,0.0030813273085710763,0.0253068981368609,"C14(1,2) neighbouring-cycle control"
P4,quantile,0.8,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,5,0.1269262506036429,0.01705085170886079,0.02601099247415612,12 nodes with no coupling edges
P4,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,5,0.1269262506036429,-0.0018551602372953093,0.011761912940135023,primary Luke/D12RG normalized readout candidate
P4,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,5,0.1269262506036429,0.004571040170568767,0.01917833268486293,"C12(1,2) with all directed arrows reversed"
P4,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,5,0.1269262506036429,-0.0023782629547650087,0.01918595199684575,degree-matched C12 side-correspondence-broken control
P4,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,5,0.1269262506036429,0.000691064713978283,0.01457682136465098,C12 capacity-preserving target-shuffled control
P4,quantile,0.8,valid,receiver_standpoint_magnitude_c,c10,10,40,5,0.1269262506036429,0.000969647758095754,0.01812943529844122,"C10(1,2) neighbouring-cycle control"
P4,quantile,0.8,valid,receiver_standpoint_magnitude_c,c11,11,44,5,0.1269262506036429,0.004601172215074916,0.01992163418584168,"C11(1,2) neighbouring-cycle control"
P4,quantile,0.8,valid,receiver_standpoint_magnitude_c,c13,13,52,5,0.1269262506036429,0.0012162453933588658,0.01788337479418899,"C13(1,2) neighbouring-cycle control"
P4,quantile,0.8,valid,receiver_standpoint_magnitude_c,c14,14,56,5,0.1269262506036429,-0.012125010766700521,0.01888788479894672,"C14(1,2) neighbouring-cycle control"
P5,quantile,0.8,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,5,0.09290163929870307,0.013339032143311261,0.026574474873309724,12 nodes with no coupling edges
P5,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,5,0.09290163929870307,0.007402751515116378,0.019901027230345505,primary Luke/D12RG normalized readout candidate
P5,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,5,0.09290163929870307,-0.004706971652038692,0.014732204312821292,"C12(1,2) with all directed arrows reversed"
P5,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,5,0.09290163929870307,-0.001524185402941333,0.018426880177658776,degree-matched C12 side-correspondence-broken control
P5,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,5,0.09290163929870307,0.006569293960332199,0.020823651970478176,C12 capacity-preserving target-shuffled control
P5,quantile,0.8,valid,receiver_standpoint_magnitude_c,c10,10,40,5,0.09290163929870307,-0.004122319435490599,0.014649382033310489,"C10(1,2) neighbouring-cycle control"
P5,quantile,0.8,valid,receiver_standpoint_magnitude_c,c11,11,44,5,0.09290163929870307,0.004010688929292766,0.02093807616743107,"C11(1,2) neighbouring-cycle control"
P5,quantile,0.8,valid,receiver_standpoint_magnitude_c,c13,13,52,5,0.09290163929870307,0.0018892319344353042,0.0231772861512522,"C13(1,2) neighbouring-cycle control"
P5,quantile,0.8,valid,receiver_standpoint_magnitude_c,c14,14,56,5,0.09290163929870307,-0.009394953615034165,0.02678220045456745,"C14(1,2) neighbouring-cycle control"
P6,quantile,0.8,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,3,0.13029658476017505,0.009151954624244929,0.051590785345055616,12 nodes with no coupling edges
P6,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,3,0.13029658476017505,0.00463662565563524,0.04607254099290392,primary Luke/D12RG normalized readout candidate
P6,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,3,0.13029658476017505,0.011891127463566955,0.0390999912948466,"C12(1,2) with all directed arrows reversed"
P6,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,3,0.13029658476017505,0.004166467013554374,0.036029178954096235,degree-matched C12 side-correspondence-broken control
P6,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,3,0.13029658476017505,0.001156486169413206,0.03986040570890712,C12 capacity-preserving target-shuffled control
P6,quantile,0.8,valid,receiver_standpoint_magnitude_c,c10,10,40,3,0.13029658476017505,0.005123506019643781,0.03497193141893462,"C10(1,2) neighbouring-cycle control"
P6,quantile,0.8,valid,receiver_standpoint_magnitude_c,c11,11,44,3,0.13029658476017505,-0.004135568856098376,0.037266467990395194,"C11(1,2) neighbouring-cycle control"
P6,quantile,0.8,valid,receiver_standpoint_magnitude_c,c13,13,52,3,0.13029658476017505,0.002778119645418921,0.0452603011218957,"C13(1,2) neighbouring-cycle control"
P6,quantile,0.8,valid,receiver_standpoint_magnitude_c,c14,14,56,3,0.13029658476017505,0.0026359295885390755,0.03854734506187156,"C14(1,2) neighbouring-cycle control"
P7,quantile,0.8,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,2,0.125,,,12 nodes with no coupling edges
P7,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,2,0.125,,,primary Luke/D12RG normalized readout candidate
P7,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,2,0.125,,,"C12(1,2) with all directed arrows reversed"
P7,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,2,0.125,,,degree-matched C12 side-correspondence-broken control
P7,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,2,0.125,,,C12 capacity-preserving target-shuffled control
P7,quantile,0.8,valid,receiver_standpoint_magnitude_c,c10,10,40,2,0.125,,,"C10(1,2) neighbouring-cycle control"
P7,quantile,0.8,valid,receiver_standpoint_magnitude_c,c11,11,44,2,0.125,,,"C11(1,2) neighbouring-cycle control"
P7,quantile,0.8,valid,receiver_standpoint_magnitude_c,c13,13,52,2,0.125,,,"C13(1,2) neighbouring-cycle control"
P7,quantile,0.8,valid,receiver_standpoint_magnitude_c,c14,14,56,2,0.125,,,"C14(1,2) neighbouring-cycle control"
P8,quantile,0.8,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,2,0.125,,,12 nodes with no coupling edges
P8,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,2,0.125,,,primary Luke/D12RG normalized readout candidate
P8,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,2,0.125,,,"C12(1,2) with all directed arrows reversed"
P8,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,2,0.125,,,degree-matched C12 side-correspondence-broken control
P8,quantile,0.8,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,2,0.125,,,C12 capacity-preserving target-shuffled control
P8,quantile,0.8,valid,receiver_standpoint_magnitude_c,c10,10,40,2,0.125,,,"C10(1,2) neighbouring-cycle control"
P8,quantile,0.8,valid,receiver_standpoint_magnitude_c,c11,11,44,2,0.125,,,"C11(1,2) neighbouring-cycle control"
P8,quantile,0.8,valid,receiver_standpoint_magnitude_c,c13,13,52,2,0.125,,,"C13(1,2) neighbouring-cycle control"
P8,quantile,0.8,valid,receiver_standpoint_magnitude_c,c14,14,56,2,0.125,,,"C14(1,2) neighbouring-cycle control"
P9,quantile,0.8,diagnostic_only,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,1,0.1,,,12 nodes with no coupling edges
P9,quantile,0.8,diagnostic_only,receiver_standpoint_magnitude_c,c12_1_2,12,48,1,0.1,,,primary Luke/D12RG normalized readout candidate
P9,quantile,0.8,diagnostic_only,receiver_standpoint_magnitude_c,c12_reversed,12,48,1,0.1,,,"C12(1,2) with all directed arrows reversed"
P9,quantile,0.8,diagnostic_only,receiver_standpoint_magnitude_c,c12_side_broken,12,48,1,0.1,,,degree-matched C12 side-correspondence-broken control
P9,quantile,0.8,diagnostic_only,receiver_standpoint_magnitude_c,c12_shuffled,12,48,1,0.1,,,C12 capacity-preserving target-shuffled control
P9,quantile,0.8,diagnostic_only,receiver_standpoint_magnitude_c,c10,10,40,1,0.1,,,"C10(1,2) neighbouring-cycle control"
P9,quantile,0.8,diagnostic_only,receiver_standpoint_magnitude_c,c11,11,44,1,0.1,,,"C11(1,2) neighbouring-cycle control"
P9,quantile,0.8,diagnostic_only,receiver_standpoint_magnitude_c,c13,13,52,1,0.1,,,"C13(1,2) neighbouring-cycle control"
P9,quantile,0.8,diagnostic_only,receiver_standpoint_magnitude_c,c14,14,56,1,0.1,,,"C14(1,2) neighbouring-cycle control"
P1,quantile,0.9,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,2,0.125,,,12 nodes with no coupling edges
P1,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,2,0.125,,,primary Luke/D12RG normalized readout candidate
P1,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,2,0.125,,,"C12(1,2) with all directed arrows reversed"
P1,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,2,0.125,,,degree-matched C12 side-correspondence-broken control
P1,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,2,0.125,,,C12 capacity-preserving target-shuffled control
P1,quantile,0.9,valid,receiver_standpoint_magnitude_c,c10,10,40,2,0.125,,,"C10(1,2) neighbouring-cycle control"
P1,quantile,0.9,valid,receiver_standpoint_magnitude_c,c11,11,44,2,0.125,,,"C11(1,2) neighbouring-cycle control"
P1,quantile,0.9,valid,receiver_standpoint_magnitude_c,c13,13,52,2,0.125,,,"C13(1,2) neighbouring-cycle control"
P1,quantile,0.9,valid,receiver_standpoint_magnitude_c,c14,14,56,2,0.125,,,"C14(1,2) neighbouring-cycle control"
P10,quantile,0.9,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,2,0.125,,,12 nodes with no coupling edges
P10,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,2,0.125,,,primary Luke/D12RG normalized readout candidate
P10,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,2,0.125,,,"C12(1,2) with all directed arrows reversed"
P10,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,2,0.125,,,degree-matched C12 side-correspondence-broken control
P10,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,2,0.125,,,C12 capacity-preserving target-shuffled control
P10,quantile,0.9,valid,receiver_standpoint_magnitude_c,c10,10,40,2,0.125,,,"C10(1,2) neighbouring-cycle control"
P10,quantile,0.9,valid,receiver_standpoint_magnitude_c,c11,11,44,2,0.125,,,"C11(1,2) neighbouring-cycle control"
P10,quantile,0.9,valid,receiver_standpoint_magnitude_c,c13,13,52,2,0.125,,,"C13(1,2) neighbouring-cycle control"
P10,quantile,0.9,valid,receiver_standpoint_magnitude_c,c14,14,56,2,0.125,,,"C14(1,2) neighbouring-cycle control"
P12,quantile,0.9,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,2,0.125,,,12 nodes with no coupling edges
P12,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,2,0.125,,,primary Luke/D12RG normalized readout candidate
P12,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,2,0.125,,,"C12(1,2) with all directed arrows reversed"
P12,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,2,0.125,,,degree-matched C12 side-correspondence-broken control
P12,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,2,0.125,,,C12 capacity-preserving target-shuffled control
P12,quantile,0.9,valid,receiver_standpoint_magnitude_c,c10,10,40,2,0.125,,,"C10(1,2) neighbouring-cycle control"
P12,quantile,0.9,valid,receiver_standpoint_magnitude_c,c11,11,44,2,0.125,,,"C11(1,2) neighbouring-cycle control"
P12,quantile,0.9,valid,receiver_standpoint_magnitude_c,c13,13,52,2,0.125,,,"C13(1,2) neighbouring-cycle control"
P12,quantile,0.9,valid,receiver_standpoint_magnitude_c,c14,14,56,2,0.125,,,"C14(1,2) neighbouring-cycle control"
P13,quantile,0.9,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,3,0.1027613020583888,-0.006915928525558686,0.07018487803388615,12 nodes with no coupling edges
P13,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,3,0.1027613020583888,0.004344951456378073,0.04483299883323041,primary Luke/D12RG normalized readout candidate
P13,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,3,0.1027613020583888,-0.006762755151747626,0.03785752842493917,"C12(1,2) with all directed arrows reversed"
P13,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,3,0.1027613020583888,-0.0170145610942118,0.033796284960995605,degree-matched C12 side-correspondence-broken control
P13,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,3,0.1027613020583888,-0.001741731353614282,0.05585852870260828,C12 capacity-preserving target-shuffled control
P13,quantile,0.9,valid,receiver_standpoint_magnitude_c,c10,10,40,3,0.1027613020583888,-0.017508767395553716,0.04955771236411082,"C10(1,2) neighbouring-cycle control"
P13,quantile,0.9,valid,receiver_standpoint_magnitude_c,c11,11,44,3,0.1027613020583888,-0.020158624219931236,0.037742114805691465,"C11(1,2) neighbouring-cycle control"
P13,quantile,0.9,valid,receiver_standpoint_magnitude_c,c13,13,52,3,0.1027613020583888,0.022820009406185105,0.04049179136947942,"C13(1,2) neighbouring-cycle control"
P13,quantile,0.9,valid,receiver_standpoint_magnitude_c,c14,14,56,3,0.1027613020583888,0.005445322644653805,0.04971493236519937,"C14(1,2) neighbouring-cycle control"
P14,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,1,0.1,,,12 nodes with no coupling edges
P14,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c12_1_2,12,48,1,0.1,,,primary Luke/D12RG normalized readout candidate
P14,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c12_reversed,12,48,1,0.1,,,"C12(1,2) with all directed arrows reversed"
P14,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c12_side_broken,12,48,1,0.1,,,degree-matched C12 side-correspondence-broken control
P14,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c12_shuffled,12,48,1,0.1,,,C12 capacity-preserving target-shuffled control
P14,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c10,10,40,1,0.1,,,"C10(1,2) neighbouring-cycle control"
P14,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c11,11,44,1,0.1,,,"C11(1,2) neighbouring-cycle control"
P14,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c13,13,52,1,0.1,,,"C13(1,2) neighbouring-cycle control"
P14,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c14,14,56,1,0.1,,,"C14(1,2) neighbouring-cycle control"
P15,quantile,0.9,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,2,0.125,,,12 nodes with no coupling edges
P15,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,2,0.125,,,primary Luke/D12RG normalized readout candidate
P15,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,2,0.125,,,"C12(1,2) with all directed arrows reversed"
P15,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,2,0.125,,,degree-matched C12 side-correspondence-broken control
P15,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,2,0.125,,,C12 capacity-preserving target-shuffled control
P15,quantile,0.9,valid,receiver_standpoint_magnitude_c,c10,10,40,2,0.125,,,"C10(1,2) neighbouring-cycle control"
P15,quantile,0.9,valid,receiver_standpoint_magnitude_c,c11,11,44,2,0.125,,,"C11(1,2) neighbouring-cycle control"
P15,quantile,0.9,valid,receiver_standpoint_magnitude_c,c13,13,52,2,0.125,,,"C13(1,2) neighbouring-cycle control"
P15,quantile,0.9,valid,receiver_standpoint_magnitude_c,c14,14,56,2,0.125,,,"C14(1,2) neighbouring-cycle control"
P16,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,1,0.1,,,12 nodes with no coupling edges
P16,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c12_1_2,12,48,1,0.1,,,primary Luke/D12RG normalized readout candidate
P16,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c12_reversed,12,48,1,0.1,,,"C12(1,2) with all directed arrows reversed"
P16,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c12_side_broken,12,48,1,0.1,,,degree-matched C12 side-correspondence-broken control
P16,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c12_shuffled,12,48,1,0.1,,,C12 capacity-preserving target-shuffled control
P16,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c10,10,40,1,0.1,,,"C10(1,2) neighbouring-cycle control"
P16,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c11,11,44,1,0.1,,,"C11(1,2) neighbouring-cycle control"
P16,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c13,13,52,1,0.1,,,"C13(1,2) neighbouring-cycle control"
P16,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c14,14,56,1,0.1,,,"C14(1,2) neighbouring-cycle control"
P17,quantile,0.9,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,2,0.125,,,12 nodes with no coupling edges
P17,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,2,0.125,,,primary Luke/D12RG normalized readout candidate
P17,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,2,0.125,,,"C12(1,2) with all directed arrows reversed"
P17,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,2,0.125,,,degree-matched C12 side-correspondence-broken control
P17,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,2,0.125,,,C12 capacity-preserving target-shuffled control
P17,quantile,0.9,valid,receiver_standpoint_magnitude_c,c10,10,40,2,0.125,,,"C10(1,2) neighbouring-cycle control"
P17,quantile,0.9,valid,receiver_standpoint_magnitude_c,c11,11,44,2,0.125,,,"C11(1,2) neighbouring-cycle control"
P17,quantile,0.9,valid,receiver_standpoint_magnitude_c,c13,13,52,2,0.125,,,"C13(1,2) neighbouring-cycle control"
P17,quantile,0.9,valid,receiver_standpoint_magnitude_c,c14,14,56,2,0.125,,,"C14(1,2) neighbouring-cycle control"
P19,quantile,0.9,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,2,0.125,,,12 nodes with no coupling edges
P19,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,2,0.125,,,primary Luke/D12RG normalized readout candidate
P19,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,2,0.125,,,"C12(1,2) with all directed arrows reversed"
P19,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,2,0.125,,,degree-matched C12 side-correspondence-broken control
P19,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,2,0.125,,,C12 capacity-preserving target-shuffled control
P19,quantile,0.9,valid,receiver_standpoint_magnitude_c,c10,10,40,2,0.125,,,"C10(1,2) neighbouring-cycle control"
P19,quantile,0.9,valid,receiver_standpoint_magnitude_c,c11,11,44,2,0.125,,,"C11(1,2) neighbouring-cycle control"
P19,quantile,0.9,valid,receiver_standpoint_magnitude_c,c13,13,52,2,0.125,,,"C13(1,2) neighbouring-cycle control"
P19,quantile,0.9,valid,receiver_standpoint_magnitude_c,c14,14,56,2,0.125,,,"C14(1,2) neighbouring-cycle control"
P2,quantile,0.9,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,2,0.125,,,12 nodes with no coupling edges
P2,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,2,0.125,,,primary Luke/D12RG normalized readout candidate
P2,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,2,0.125,,,"C12(1,2) with all directed arrows reversed"
P2,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,2,0.125,,,degree-matched C12 side-correspondence-broken control
P2,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,2,0.125,,,C12 capacity-preserving target-shuffled control
P2,quantile,0.9,valid,receiver_standpoint_magnitude_c,c10,10,40,2,0.125,,,"C10(1,2) neighbouring-cycle control"
P2,quantile,0.9,valid,receiver_standpoint_magnitude_c,c11,11,44,2,0.125,,,"C11(1,2) neighbouring-cycle control"
P2,quantile,0.9,valid,receiver_standpoint_magnitude_c,c13,13,52,2,0.125,,,"C13(1,2) neighbouring-cycle control"
P2,quantile,0.9,valid,receiver_standpoint_magnitude_c,c14,14,56,2,0.125,,,"C14(1,2) neighbouring-cycle control"
P20,quantile,0.9,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,5,0.11988330507802814,-0.00314037079432739,0.03033460963323842,12 nodes with no coupling edges
P20,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,5,0.11988330507802814,-0.009600410716944953,0.021142008754613133,primary Luke/D12RG normalized readout candidate
P20,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,5,0.11988330507802814,-0.007280945759466181,0.036572453815379546,"C12(1,2) with all directed arrows reversed"
P20,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,5,0.11988330507802814,0.00027773885898888976,0.02019767333037356,degree-matched C12 side-correspondence-broken control
P20,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,5,0.11988330507802814,8.649319132930568e-05,0.01710152293133507,C12 capacity-preserving target-shuffled control
