mode,weight_endpoint,readout,metric,comparison,mean_true,mean_control,effect,p_greater,n_pairs
combined_c_fes_gmr72,z_reward,mq_decohered,abs_readout_asymmetry,true_vs_shuffled_c_intersection,0.3605382511538196,0.3570146679615961,0.0035235831922235273,0.3765246950609878,502
combined_c_fes_gmr72,z_reward,mq_decohered,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.3605382511538196,0.3259898188660428,0.03454843228777683,0.001999600079984003,502
combined_c_fes_gmr72,z_reward,mq_decohered,readout_asymmetry,true_vs_random_intersection,0.018025248399004393,-0.03417419705769866,0.05219944545670305,0.01219756048790242,502
combined_c_fes_gmr72,z_reward,mq_decohered,readout_asymmetry,true_vs_balanced_intersection,0.018025248399004393,-1.5554262548458144e-05,0.01804080266155285,0.04599080183963208,502
combined_c_fes_gmr72,z_reward,mq_decohered,readout_asymmetry,true_vs_performance_matched_intersection,0.018025248399004393,-0.003794008472014085,0.021819256871018475,0.03479304139172166,502
combined_c_fes_gmr72,z_reward,mq_decohered,readout_asymmetry,true_vs_shuffled_c_intersection,0.018025248399004393,-0.0007701442047359543,0.01879539260374035,0.09438112377524495,502
combined_c_fes_gmr72,z_reward,mq_decohered,readout_asymmetry,true_vs_phase_rotated_intersection,0.018025248399004393,-0.002739755544670126,0.02076500394367452,0.0643871225754849,502
combined_c_fes_gmr72,rank_reward,mq_decohered,abs_readout_asymmetry,true_vs_random_intersection,0.3611195143697375,0.38620290888504605,-0.025083394515308558,0.908618276344731,502
combined_c_fes_gmr72,rank_reward,mq_decohered,abs_readout_asymmetry,true_vs_balanced_intersection,0.3611195143697375,0.33894957304766016,0.02216994132207734,0.015196960607878424,502
combined_c_fes_gmr72,rank_reward,mq_decohered,abs_readout_asymmetry,true_vs_performance_matched_intersection,0.3611195143697375,0.38009643530873505,-0.018976920938997544,0.9286142771445711,502
combined_c_fes_gmr72,rank_reward,mq_decohered,abs_readout_asymmetry,true_vs_shuffled_c_intersection,0.3611195143697375,0.35812771502135105,0.002991799348386457,0.38912217556488704,502
combined_c_fes_gmr72,rank_reward,mq_decohered,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.3611195143697375,0.3275823775525358,0.03353713681720179,0.00639872025594881,502
combined_c_fes_gmr72,rank_reward,mq_decohered,readout_asymmetry,true_vs_random_intersection,0.020315529513658,-0.03417419705769866,0.054489726571356645,0.012397520495900819,502
combined_c_fes_gmr72,rank_reward,mq_decohered,readout_asymmetry,true_vs_balanced_intersection,0.020315529513658,-1.5554262548458144e-05,0.020331083776206457,0.02519496100779844,502
combined_c_fes_gmr72,rank_reward,mq_decohered,readout_asymmetry,true_vs_performance_matched_intersection,0.020315529513658,-0.0030352742085950216,0.02335080372225301,0.036192761447710456,502
combined_c_fes_gmr72,rank_reward,mq_decohered,readout_asymmetry,true_vs_shuffled_c_intersection,0.020315529513658,-0.0014941176104197654,0.021809647124077763,0.06898620275944811,502
combined_c_fes_gmr72,rank_reward,mq_decohered,readout_asymmetry,true_vs_phase_rotated_intersection,0.020315529513658,-0.0028308416139164647,0.02314637112757445,0.05298940211957608,502
combined_c_fes_gmr72,gmr72_bridge_composite,mq_decohered,abs_readout_asymmetry,true_vs_random_intersection,0.3584352923685816,0.38620290888504605,-0.02776761651646447,0.9472105578884223,502
combined_c_fes_gmr72,gmr72_bridge_composite,mq_decohered,abs_readout_asymmetry,true_vs_balanced_intersection,0.3584352923685816,0.33894957304766016,0.019485719320921427,0.009398120375924815,502
combined_c_fes_gmr72,gmr72_bridge_composite,mq_decohered,abs_readout_asymmetry,true_vs_performance_matched_intersection,0.3584352923685816,0.2755971866265076,0.082838105742074,0.0001999600079984003,502
combined_c_fes_gmr72,gmr72_bridge_composite,mq_decohered,abs_readout_asymmetry,true_vs_shuffled_c_intersection,0.3584352923685816,0.36195131343266723,-0.0035160210640856606,0.6694661067786443,502
combined_c_fes_gmr72,gmr72_bridge_composite,mq_decohered,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.3584352923685816,0.34446248834882454,0.013972804019757043,0.08038392321535692,502
combined_c_fes_gmr72,gmr72_bridge_composite,mq_decohered,readout_asymmetry,true_vs_random_intersection,-0.0008958723493306902,-0.03417419705769866,0.033278324708367966,0.0655868826234753,502
combined_c_fes_gmr72,gmr72_bridge_composite,mq_decohered,readout_asymmetry,true_vs_balanced_intersection,-0.0008958723493306902,-1.5554262548458144e-05,-0.0008803180867822321,0.5404919016196761,502
