mode,weight_endpoint,readout,metric,comparison,mean_true,mean_control,effect,p_greater,n_pairs
gmr72_phase_conditioned,z_reward,si_projection_reception,abs_readout_asymmetry,true_vs_shuffled_c_intersection,0.3764180134260474,0.3317812464048975,0.04463676702115003,0.05798840231953609,89
gmr72_phase_conditioned,z_reward,si_projection_reception,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.3764180134260474,0.26765312576392736,0.10876488766212014,0.0013997200559888023,89
gmr72_phase_conditioned,z_reward,si_projection_reception,readout_asymmetry,true_vs_random_intersection,0.008710791846920083,0.007478010185757379,0.0012327816611627143,0.47570485902819437,89
gmr72_phase_conditioned,z_reward,si_projection_reception,readout_asymmetry,true_vs_balanced_intersection,0.008710791846920083,-0.01471417980999616,0.023424971656916243,0.13857228554289142,89
gmr72_phase_conditioned,z_reward,si_projection_reception,readout_asymmetry,true_vs_performance_matched_intersection,0.008710791846920083,-0.02986599822820229,0.03857679007512238,0.05378924215156969,89
gmr72_phase_conditioned,z_reward,si_projection_reception,readout_asymmetry,true_vs_shuffled_c_intersection,0.008710791846920083,-0.0365280937886836,0.045238885635603666,0.0657868426314737,89
gmr72_phase_conditioned,z_reward,si_projection_reception,readout_asymmetry,true_vs_phase_rotated_intersection,0.008710791846920083,-0.02073070829218572,0.02944150013910581,0.22395520895820836,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,abs_readout_asymmetry,true_vs_random_intersection,0.3712064165551402,0.42192890316687587,-0.050722486611735625,0.906618676264747,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,abs_readout_asymmetry,true_vs_balanced_intersection,0.3712064165551402,0.3319716517984686,0.03923476475667157,0.01199760047990402,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,abs_readout_asymmetry,true_vs_performance_matched_intersection,0.3712064165551402,0.34669621035267817,0.024510206202462012,0.14157168566286743,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,abs_readout_asymmetry,true_vs_shuffled_c_intersection,0.3712064165551402,0.3278523082412124,0.043354108313927796,0.020995800839832032,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.3712064165551402,0.26589520043037096,0.10531121612476921,0.0003999200159968006,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,readout_asymmetry,true_vs_random_intersection,0.006439470997205945,0.007478010185757379,-0.0010385391885514292,0.5178964207158568,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,readout_asymmetry,true_vs_balanced_intersection,0.006439470997205945,-0.01471417980999616,0.02115365080720211,0.1267746450709858,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,readout_asymmetry,true_vs_performance_matched_intersection,0.006439470997205945,-0.030141471483259814,0.03658094248046577,0.06678664267146571,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,readout_asymmetry,true_vs_shuffled_c_intersection,0.006439470997205945,-0.04187701833403996,0.048316489331245896,0.016596680663867228,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,readout_asymmetry,true_vs_phase_rotated_intersection,0.006439470997205945,-0.015338008419732608,0.021777479416938566,0.27234553089382124,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,abs_readout_asymmetry,true_vs_random_intersection,0.3438055527223344,0.42192890316687587,-0.07812335044454147,0.9822035592881424,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,abs_readout_asymmetry,true_vs_balanced_intersection,0.3438055527223344,0.3319716517984686,0.01183390092386573,0.08138372325534893,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,abs_readout_asymmetry,true_vs_performance_matched_intersection,0.3438055527223344,0.28630169436322567,0.05750385835910874,0.0005998800239952009,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,abs_readout_asymmetry,true_vs_shuffled_c_intersection,0.3438055527223344,0.3200395549801631,0.02376599774217128,0.04359128174365127,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.3438055527223344,0.3227730052103249,0.021032547512009434,0.047590481903619274,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,readout_asymmetry,true_vs_random_intersection,-0.007205553210458904,0.007478010185757379,-0.014683563396216286,0.634873025394921,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,readout_asymmetry,true_vs_balanced_intersection,-0.007205553210458904,-0.01471417980999616,0.007508626599537251,0.20275944811037794,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,readout_asymmetry,true_vs_performance_matched_intersection,-0.007205553210458904,-0.018426893296640916,0.011221340086182006,0.28574285142971406,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,readout_asymmetry,true_vs_shuffled_c_intersection,-0.007205553210458904,-0.023608648159199636,0.01640309494874074,0.1349730053989202,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,readout_asymmetry,true_vs_phase_rotated_intersection,-0.007205553210458904,-0.006941721731692417,-0.0002638314787664908,0.5162967406518696,89
fes_string_conditioned,z_reward,si_projection_reception,abs_readout_asymmetry,true_vs_random_intersection,0.34139568771148177,0.4915074151544797,-0.15011172744299806,0.992001599680064,89
fes_string_conditioned,z_reward,si_projection_reception,abs_readout_asymmetry,true_vs_balanced_intersection,0.34139568771148177,0.3319716517984686,0.009424035913013096,0.21975604879024196,89
fes_string_conditioned,z_reward,si_projection_reception,abs_readout_asymmetry,true_vs_performance_matched_intersection,0.34139568771148177,0.3132429030397384,0.028152784671743352,0.04539092181563687,89
fes_string_conditioned,z_reward,si_projection_reception,abs_readout_asymmetry,true_vs_shuffled_c_intersection,0.34139568771148177,0.3459438247847379,-0.004548137073256214,0.7814437112577485,89
fes_string_conditioned,z_reward,si_projection_reception,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.34139568771148177,0.31430178041208484,0.027093907299396893,0.0625874825034993,89
fes_string_conditioned,z_reward,si_projection_reception,readout_asymmetry,true_vs_random_intersection,-0.013169954285779176,-0.11810363863340002,0.10493368434762086,0.1205758848230354,89
fes_string_conditioned,z_reward,si_projection_reception,readout_asymmetry,true_vs_balanced_intersection,-0.013169954285779176,-0.01471417980999616,0.001544225524216984,0.46090781843631273,89
fes_string_conditioned,z_reward,si_projection_reception,readout_asymmetry,true_vs_performance_matched_intersection,-0.013169954285779176,-0.02986599822820229,0.01669604394242312,0.16856628674265148,89
fes_string_conditioned,z_reward,si_projection_reception,readout_asymmetry,true_vs_shuffled_c_intersection,-0.013169954285779176,-0.011455163173471731,-0.001714791112307442,0.611877624475105,89
fes_string_conditioned,z_reward,si_projection_reception,readout_asymmetry,true_vs_phase_rotated_intersection,-0.013169954285779176,-0.02280173451501334,0.009631780229234168,0.31073785242951407,89
fes_string_conditioned,rank_reward,si_projection_reception,abs_readout_asymmetry,true_vs_random_intersection,0.3404315342281479,0.4915074151544797,-0.1510758809263318,0.9936012797440512,89
fes_string_conditioned,rank_reward,si_projection_reception,abs_readout_asymmetry,true_vs_balanced_intersection,0.3404315342281479,0.3319716517984686,0.008459882429679306,0.14717056588682265,89
fes_string_conditioned,rank_reward,si_projection_reception,abs_readout_asymmetry,true_vs_performance_matched_intersection,0.3404315342281479,0.34669621035267817,-0.006264676124530246,0.6402719456108779,89
fes_string_conditioned,rank_reward,si_projection_reception,abs_readout_asymmetry,true_vs_shuffled_c_intersection,0.3404315342281479,0.33826787597536206,0.002163658252785883,0.3809238152369526,89
fes_string_conditioned,rank_reward,si_projection_reception,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.3404315342281479,0.31203240060165144,0.028399133626496455,0.027994401119776045,89
fes_string_conditioned,rank_reward,si_projection_reception,readout_asymmetry,true_vs_random_intersection,-0.01667796188397898,-0.11810363863340002,0.10142567674942106,0.13377324535092983,89
fes_string_conditioned,rank_reward,si_projection_reception,readout_asymmetry,true_vs_balanced_intersection,-0.01667796188397898,-0.01471417980999616,-0.001963782073982822,0.5984803039392121,89
fes_string_conditioned,rank_reward,si_projection_reception,readout_asymmetry,true_vs_performance_matched_intersection,-0.01667796188397898,-0.030141471483259814,0.013463509599280844,0.22575484903019397,89
fes_string_conditioned,rank_reward,si_projection_reception,readout_asymmetry,true_vs_shuffled_c_intersection,-0.01667796188397898,-0.010833254444992018,-0.005844707438986961,0.7784443111377725,89
fes_string_conditioned,rank_reward,si_projection_reception,readout_asymmetry,true_vs_phase_rotated_intersection,-0.01667796188397898,-0.022802261524880615,0.006124299640901642,0.35752849430113975,89
fes_string_conditioned,gmr72_bridge_composite,si_projection_reception,abs_readout_asymmetry,true_vs_random_intersection,0.32940208647688096,0.4915074151544797,-0.16210532867759878,0.9976004799040192,89
fes_string_conditioned,gmr72_bridge_composite,si_projection_reception,abs_readout_asymmetry,true_vs_balanced_intersection,0.32940208647688096,0.3319716517984686,-0.0025695653215876807,0.7266546690661868,89
fes_string_conditioned,gmr72_bridge_composite,si_projection_reception,abs_readout_asymmetry,true_vs_performance_matched_intersection,0.32940208647688096,0.28630169436322567,0.04310039211365532,0.002599480103979204,89
fes_string_conditioned,gmr72_bridge_composite,si_projection_reception,abs_readout_asymmetry,true_vs_shuffled_c_intersection,0.32940208647688096,0.3273592287597366,0.002042857717144347,0.2521495700859828,89
fes_string_conditioned,gmr72_bridge_composite,si_projection_reception,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.32940208647688096,0.32955388985105877,-0.00015180337417778923,0.5096980603879224,89
fes_string_conditioned,gmr72_bridge_composite,si_projection_reception,readout_asymmetry,true_vs_random_intersection,-0.015085381572706256,-0.11810363863340002,0.10301825706069379,0.11597680463907219,89
fes_string_conditioned,gmr72_bridge_composite,si_projection_reception,readout_asymmetry,true_vs_balanced_intersection,-0.015085381572706256,-0.01471417980999616,-0.000371201762710095,0.5300939812037593,89
fes_string_conditioned,gmr72_bridge_composite,si_projection_reception,readout_asymmetry,true_vs_performance_matched_intersection,-0.015085381572706256,-0.018426893296640916,0.0033415117239346563,0.42131573685262946,89
fes_string_conditioned,gmr72_bridge_composite,si_projection_reception,readout_asymmetry,true_vs_shuffled_c_intersection,-0.015085381572706256,-0.010767829096863508,-0.004317552475842746,0.9072185562887423,89
fes_string_conditioned,gmr72_bridge_composite,si_projection_reception,readout_asymmetry,true_vs_phase_rotated_intersection,-0.015085381572706256,-0.013433708551364842,-0.0016516730213414147,0.5982803439312138,89
linear_c_state,z_reward,si_projection_reception,abs_readout_asymmetry,true_vs_random_intersection,0.3639604161419479,0.42192890316687587,-0.05796848702492799,0.9354129174165167,89
linear_c_state,z_reward,si_projection_reception,abs_readout_asymmetry,true_vs_balanced_intersection,0.3639604161419479,0.3319716517984686,0.03198876434347922,0.04279144171165767,89
linear_c_state,z_reward,si_projection_reception,abs_readout_asymmetry,true_vs_performance_matched_intersection,0.3639604161419479,0.3132429030397384,0.05071751310220947,0.008198360327934412,89
linear_c_state,z_reward,si_projection_reception,abs_readout_asymmetry,true_vs_shuffled_c_intersection,0.3639604161419479,0.33607314321057846,0.027887272931369406,0.16996600679864027,89
linear_c_state,z_reward,si_projection_reception,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.3639604161419479,0.2640146301251386,0.09994578601680926,0.0011997600479904018,89
linear_c_state,z_reward,si_projection_reception,readout_asymmetry,true_vs_random_intersection,0.008784416574498166,0.007478010185757379,0.0013064063887407908,0.4793041391721656,89
linear_c_state,z_reward,si_projection_reception,readout_asymmetry,true_vs_balanced_intersection,0.008784416574498166,-0.01471417980999616,0.02349859638449432,0.11997600479904019,89
linear_c_state,z_reward,si_projection_reception,readout_asymmetry,true_vs_performance_matched_intersection,0.008784416574498166,-0.02986599822820229,0.03865041480270045,0.041991601679664065,89
linear_c_state,z_reward,si_projection_reception,readout_asymmetry,true_vs_shuffled_c_intersection,0.008784416574498166,-0.034143544682371615,0.0429279612568698,0.07138572285542892,89
linear_c_state,z_reward,si_projection_reception,readout_asymmetry,true_vs_phase_rotated_intersection,0.008784416574498166,-0.027786674544141653,0.03657109111863982,0.16296740651869626,89
linear_c_state,rank_reward,si_projection_reception,abs_readout_asymmetry,true_vs_random_intersection,0.3606464605029634,0.42192890316687587,-0.061282442663912445,0.9506098780243951,89
linear_c_state,rank_reward,si_projection_reception,abs_readout_asymmetry,true_vs_balanced_intersection,0.3606464605029634,0.3319716517984686,0.028674808704494743,0.038792241551689664,89
linear_c_state,rank_reward,si_projection_reception,abs_readout_asymmetry,true_vs_performance_matched_intersection,0.3606464605029634,0.34669621035267817,0.013950250150285195,0.260747850429914,89
linear_c_state,rank_reward,si_projection_reception,abs_readout_asymmetry,true_vs_shuffled_c_intersection,0.3606464605029634,0.3354368144000801,0.02520964610288324,0.1249750049990002,89
linear_c_state,rank_reward,si_projection_reception,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.3606464605029634,0.2611159066028332,0.09953055390013019,0.0003999200159968006,89
linear_c_state,rank_reward,si_projection_reception,readout_asymmetry,true_vs_random_intersection,0.005815088170045348,0.007478010185757379,-0.0016629220157120363,0.5270945810837833,89
linear_c_state,rank_reward,si_projection_reception,readout_asymmetry,true_vs_balanced_intersection,0.005815088170045348,-0.01471417980999616,0.020529267980041507,0.10857828434313137,89
linear_c_state,rank_reward,si_projection_reception,readout_asymmetry,true_vs_performance_matched_intersection,0.005815088170045348,-0.030141471483259814,0.035956559653305166,0.05798840231953609,89
linear_c_state,rank_reward,si_projection_reception,readout_asymmetry,true_vs_shuffled_c_intersection,0.005815088170045348,-0.040643783281886676,0.04645887145193203,0.01919616076784643,89
linear_c_state,rank_reward,si_projection_reception,readout_asymmetry,true_vs_phase_rotated_intersection,0.005815088170045348,-0.022573278350141154,0.028388366520186486,0.20835832833433313,89
linear_c_state,gmr72_bridge_composite,si_projection_reception,abs_readout_asymmetry,true_vs_random_intersection,0.3303217162247989,0.42192890316687587,-0.09160718694207694,0.9898020395920816,89
linear_c_state,gmr72_bridge_composite,si_projection_reception,abs_readout_asymmetry,true_vs_balanced_intersection,0.3303217162247989,0.3319716517984686,-0.001649935573669736,0.5784843031393722,89
linear_c_state,gmr72_bridge_composite,si_projection_reception,abs_readout_asymmetry,true_vs_performance_matched_intersection,0.3303217162247989,0.28630169436322567,0.044020021861573264,0.003199360127974405,89
linear_c_state,gmr72_bridge_composite,si_projection_reception,abs_readout_asymmetry,true_vs_shuffled_c_intersection,0.3303217162247989,0.32514156635546526,0.005180149869333604,0.3385322935412917,89
linear_c_state,gmr72_bridge_composite,si_projection_reception,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.3303217162247989,0.31751037719775066,0.012811339027048228,0.16836632673465307,89
linear_c_state,gmr72_bridge_composite,si_projection_reception,readout_asymmetry,true_vs_random_intersection,-0.004554181029787603,0.007478010185757379,-0.012032191215544968,0.6008798240351929,89
linear_c_state,gmr72_bridge_composite,si_projection_reception,readout_asymmetry,true_vs_balanced_intersection,-0.004554181029787603,-0.01471417980999616,0.010159998780208556,0.08338332333533294,89
linear_c_state,gmr72_bridge_composite,si_projection_reception,readout_asymmetry,true_vs_performance_matched_intersection,-0.004554181029787603,-0.018426893296640916,0.013872712266853304,0.22095580883823235,89
linear_c_state,gmr72_bridge_composite,si_projection_reception,readout_asymmetry,true_vs_shuffled_c_intersection,-0.004554181029787603,-0.021893074546480675,0.01733889351669307,0.07498500299940011,89
linear_c_state,gmr72_bridge_composite,si_projection_reception,readout_asymmetry,true_vs_phase_rotated_intersection,-0.004554181029787603,-0.013542366988979586,0.008988185959191977,0.254749050189962,89
combined_c_fes_gmr72,z_reward,sic_signature_binary,abs_readout_asymmetry,true_vs_random_intersection,0.15355128951691438,0.1439872966130531,0.009563992903861302,0.27374525094981006,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,abs_readout_asymmetry,true_vs_balanced_intersection,0.15355128951691438,0.1335639486194934,0.01998734089742099,0.0013997200559888023,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,abs_readout_asymmetry,true_vs_performance_matched_intersection,0.15355128951691438,0.13839136833919352,0.015159921177720876,0.17956408718256348,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,abs_readout_asymmetry,true_vs_shuffled_c_intersection,0.15355128951691438,0.15012721401985915,0.0034240754970552294,0.386122775444911,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.15355128951691438,0.12460119329843806,0.028950096218476298,0.0013997200559888023,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,readout_asymmetry,true_vs_random_intersection,0.026156659609362563,0.03595551854569121,-0.009798858936328666,0.7076584683063387,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,readout_asymmetry,true_vs_balanced_intersection,0.026156659609362563,0.035910653237295455,-0.009753993627932887,0.9034193161367726,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,readout_asymmetry,true_vs_performance_matched_intersection,0.026156659609362563,0.00970182547124805,0.0164548341381145,0.15476904619076184,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,readout_asymmetry,true_vs_shuffled_c_intersection,0.026156659609362563,0.05003480321559149,-0.023878143606228946,0.9658068386322736,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,readout_asymmetry,true_vs_phase_rotated_intersection,0.026156659609362563,0.04886054633725694,-0.022703886727894397,0.9804039192161568,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,abs_readout_asymmetry,true_vs_random_intersection,0.15646243351530695,0.1439872966130531,0.012475136902253875,0.22395520895820836,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,abs_readout_asymmetry,true_vs_balanced_intersection,0.15646243351530695,0.1335639486194934,0.022898484895813566,0.0005998800239952009,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,abs_readout_asymmetry,true_vs_performance_matched_intersection,0.15646243351530695,0.15411552287429023,0.002346910641016719,0.4351129774045191,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,abs_readout_asymmetry,true_vs_shuffled_c_intersection,0.15646243351530695,0.15440175008756227,0.0020606834277447326,0.4345130973805239,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.15646243351530695,0.12609579357543044,0.030366639939876473,0.0003999200159968006,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,readout_asymmetry,true_vs_random_intersection,0.026144166643038435,0.03595551854569121,-0.009811351902652789,0.6978604279144172,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,readout_asymmetry,true_vs_balanced_intersection,0.026144166643038435,0.035910653237295455,-0.009766486594257016,0.8864227154569086,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,readout_asymmetry,true_vs_performance_matched_intersection,0.026144166643038435,0.011085497029128089,0.015058669613910345,0.19976004799040192,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,readout_asymmetry,true_vs_shuffled_c_intersection,0.026144166643038435,0.05192829874248141,-0.025784132099442972,0.9706058788242351,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,readout_asymmetry,true_vs_phase_rotated_intersection,0.026144166643038435,0.04933468252823217,-0.02319051588519375,0.9832033593281344,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,abs_readout_asymmetry,true_vs_random_intersection,0.1471853229666195,0.1439872966130531,0.003198026353566433,0.4065186962607478,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,abs_readout_asymmetry,true_vs_balanced_intersection,0.1471853229666195,0.1335639486194934,0.013621374347126127,0.007798440311937612,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,abs_readout_asymmetry,true_vs_performance_matched_intersection,0.1471853229666195,0.10622754728146083,0.04095777568515869,0.0001999600079984003,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,abs_readout_asymmetry,true_vs_shuffled_c_intersection,0.1471853229666195,0.14019845605333886,0.0069868669132806364,0.28654269146170763,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.1471853229666195,0.13845870595751264,0.008726617009106867,0.21015796840631873,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,readout_asymmetry,true_vs_random_intersection,0.024840012259586184,0.03595551854569121,-0.011115506286105036,0.74625074985003,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,readout_asymmetry,true_vs_balanced_intersection,0.024840012259586184,0.035910653237295455,-0.011070640977709262,0.9580083983203359,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,readout_asymmetry,true_vs_performance_matched_intersection,0.024840012259586184,0.025222681850154652,-0.0003826695905684736,0.5048990201959608,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,readout_asymmetry,true_vs_shuffled_c_intersection,0.024840012259586184,0.04579178930906346,-0.020951777049477274,0.9632073585282943,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,readout_asymmetry,true_vs_phase_rotated_intersection,0.024840012259586184,0.05114513365110923,-0.02630512139152304,0.9904019196160768,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,abs_readout_asymmetry,true_vs_random_intersection,0.17004619127493245,0.1761775762825796,-0.0061313850076471985,0.6044791041791642,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,abs_readout_asymmetry,true_vs_balanced_intersection,0.17004619127493245,0.1335639486194934,0.036482242655439014,0.0003999200159968006,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,abs_readout_asymmetry,true_vs_performance_matched_intersection,0.17004619127493245,0.13839136833919352,0.031654822935738895,0.01779644071185763,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,abs_readout_asymmetry,true_vs_shuffled_c_intersection,0.17004619127493245,0.15914981918760374,0.010896372087328686,0.26034793041391724,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.17004619127493245,0.10168669441158282,0.06835949686334958,0.0001999600079984003,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,readout_asymmetry,true_vs_random_intersection,0.06069662342450492,0.06610866816588572,-0.005412044741380785,0.5930813837232554,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,readout_asymmetry,true_vs_balanced_intersection,0.06069662342450492,0.035910653237295455,0.024785970187209478,0.022595480903819236,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,readout_asymmetry,true_vs_performance_matched_intersection,0.06069662342450492,0.00970182547124805,0.05099479795325687,0.0007998400319936012,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,readout_asymmetry,true_vs_shuffled_c_intersection,0.06069662342450492,0.04488817001033076,0.01580845341417417,0.1749650069986003,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,readout_asymmetry,true_vs_phase_rotated_intersection,0.06069662342450492,0.023695932298499388,0.037000691126005535,0.0629874025194961,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,abs_readout_asymmetry,true_vs_random_intersection,0.17030146426387097,0.1761775762825796,-0.005876112018708605,0.6190761847630474,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,abs_readout_asymmetry,true_vs_balanced_intersection,0.17030146426387097,0.1335639486194934,0.036737515644377605,0.0001999600079984003,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,abs_readout_asymmetry,true_vs_performance_matched_intersection,0.17030146426387097,0.15411552287429023,0.016185941389580762,0.16396720655868827,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,abs_readout_asymmetry,true_vs_shuffled_c_intersection,0.17030146426387097,0.1618340731339362,0.008467391129934778,0.2523495300939812,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.17030146426387097,0.09725332520896167,0.07304813905490931,0.0001999600079984003,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,readout_asymmetry,true_vs_random_intersection,0.060059737977483964,0.06610866816588572,-0.00604893018840174,0.6100779844031193,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,readout_asymmetry,true_vs_balanced_intersection,0.060059737977483964,0.035910653237295455,0.024149084740188533,0.014197160567886422,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,readout_asymmetry,true_vs_performance_matched_intersection,0.060059737977483964,0.011085497029128089,0.048974240948355875,0.0001999600079984003,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,readout_asymmetry,true_vs_shuffled_c_intersection,0.060059737977483964,0.0418491103913013,0.018210627586182672,0.06778644271145771,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,readout_asymmetry,true_vs_phase_rotated_intersection,0.060059737977483964,0.01933926472892512,0.040720473248558854,0.03179364127174565,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,abs_readout_asymmetry,true_vs_random_intersection,0.14135409368078394,0.1761775762825796,-0.03482348260179563,0.9726054789042191,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,abs_readout_asymmetry,true_vs_balanced_intersection,0.14135409368078394,0.1335639486194934,0.007790145061290586,0.020195960807838434,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,abs_readout_asymmetry,true_vs_performance_matched_intersection,0.14135409368078394,0.10622754728146083,0.035126546399323146,0.0003999200159968006,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,abs_readout_asymmetry,true_vs_shuffled_c_intersection,0.14135409368078394,0.14052452337589652,0.0008295703048874767,0.4287142571485703,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.14135409368078394,0.11652375819249632,0.024830335488287652,0.0001999600079984003,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,readout_asymmetry,true_vs_random_intersection,0.04149105418941117,0.06610866816588572,-0.024617613976474533,0.8878224355128974,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,readout_asymmetry,true_vs_balanced_intersection,0.04149105418941117,0.035910653237295455,0.005580400952115728,0.08178364327134573,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,readout_asymmetry,true_vs_performance_matched_intersection,0.04149105418941117,0.025222681850154652,0.01626837233925652,0.11257748450309939,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,readout_asymmetry,true_vs_shuffled_c_intersection,0.04149105418941117,0.0358170995441165,0.005673954645294673,0.1299740051989602,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,readout_asymmetry,true_vs_phase_rotated_intersection,0.04149105418941117,0.038300410113749385,0.0031906440756617775,0.35272945410917816,101
fes_string_conditioned,z_reward,sic_signature_binary,abs_readout_asymmetry,true_vs_random_intersection,0.1335845325916532,0.1569788207055956,-0.02339428811394244,0.7748450309938012,101
fes_string_conditioned,z_reward,sic_signature_binary,abs_readout_asymmetry,true_vs_balanced_intersection,0.1335845325916532,0.1335639486194934,2.0583972159809853e-05,0.48210357928414316,101
fes_string_conditioned,z_reward,sic_signature_binary,abs_readout_asymmetry,true_vs_performance_matched_intersection,0.1335845325916532,0.13839136833919352,-0.004806835747540314,0.672865426914617,101
fes_string_conditioned,z_reward,sic_signature_binary,abs_readout_asymmetry,true_vs_shuffled_c_intersection,0.1335845325916532,0.152763942958337,-0.01917941036668382,0.9396120775844831,101
fes_string_conditioned,z_reward,sic_signature_binary,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.1335845325916532,0.12693651416456275,0.006648018427090443,0.3065386922615477,101
fes_string_conditioned,z_reward,sic_signature_binary,readout_asymmetry,true_vs_random_intersection,0.04114257785969216,0.05177463364896268,-0.01063205578927053,0.6300739852029594,101
