event_class,event_role,source_file,label,task_idx,phase,strength,event_rule
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P20,293.0,-0.6769739472536429,0.18960994332628867,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P20,301.0,-1.3289849359508077,0.19395854413111832,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P20,308.0,-1.1080060664159959,0.16823618778521157,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P20,324.0,0.7858209877944022,0.13732844995783455,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P20,345.0,0.4905288213318829,0.2968356270474553,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P20,349.0,0.684437988521994,0.3128600465428224,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P20,360.0,-0.7236150305227838,0.48015954448110965,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P20,362.0,-0.7706952931324214,0.49276865768889666,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P20,373.0,-0.9209955624010988,0.10472777522366616,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P20,380.0,-0.5256136777183162,0.08946934358218911,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P20,392.0,0.05991928114717775,0.3184968758342586,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P20,405.0,-0.40333817288339957,0.38001706275148706,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P20,409.0,-0.1391442230914007,0.46244662343661364,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,0.0,1.038072897248896,0.26822723937608994,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,2.0,0.9740915065641409,0.3781676544350536,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,8.0,1.16180033101137,0.2794093075864688,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,22.0,0.2601336494917359,0.20867968367770473,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,24.0,0.054893616036906734,0.18801156682203088,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,29.0,-1.12999676846891,0.23263770565799788,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,31.0,-1.6491693337894775,0.14297640791008748,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,39.0,-0.3648914694008661,0.10157163983724236,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,53.0,-0.45499730842414327,0.260555311576762,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,77.0,-0.6442265296969562,0.22628860543839713,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,84.0,0.009940208004818776,0.21676885741301355,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,86.0,0.31699293273363893,0.20408826144634507,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,92.0,0.5473604114157978,0.30148816468701184,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,105.0,-0.35316121307567505,0.26063764786332805,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,117.0,-0.30099938788311664,0.5055851390354636,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,129.0,-0.5906622126355336,0.1718336105386841,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,135.0,-0.9790927251447337,0.22565915015844418,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,144.0,0.06419005061919053,0.22823152714729175,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,150.0,0.9352061136818222,0.49126538938982756,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,157.0,2.574534504057519,0.24024273682468314,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,194.0,0.9115106112125402,0.20672792694968764,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,203.0,-0.3535943274016476,0.311889561743987,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,205.0,0.04323661797027504,0.11764647596139532,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,207.0,-0.5976787368842079,0.21652339424247746,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,212.0,-0.9322361817487361,0.5398580413316256,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,219.0,-1.0476624795193357,0.22852804988505257,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,222.0,-1.1358248910054065,0.14422514652236573,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,225.0,-1.119514881312791,0.14247133963807357,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,228.0,-0.9759869004067788,0.14295837321435262,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,230.0,-0.8119110888440619,0.13679359961155466,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,247.0,0.0021206589460343248,0.22451505035661504,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,254.0,0.37386684904715395,0.2449581076833617,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,275.0,-1.14043164458278,0.34829049271944323,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,279.0,-1.412444704056418,0.3293586001919625,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,282.0,-1.444047855401671,0.34293120113300685,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,292.0,-1.1566087205639732,0.17382892415143564,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,329.0,0.4111773506029644,0.12199004210333207,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,331.0,0.3671092768406158,0.16696573898144862,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,337.0,0.8301691140126803,0.20010050731810572,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,339.0,1.1596295820532219,0.20902371996021385,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,342.0,1.1278042861996287,0.17065646555609373,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,348.0,1.067759209748969,0.17041199400941096,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,356.0,0.05530840137016459,0.30002625348429146,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,358.0,0.08120890869219817,0.2990545264956559,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,366.0,0.09106656982559924,0.23514635173523424,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,385.0,0.34730138447564374,0.18788788962912428,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P21,389.0,-0.2800559946328271,0.17522722524282938,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,2.0,-0.13325548553024796,0.21291520785081466,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,6.0,-0.22129309102117545,0.16276871247743566,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,14.0,-0.9586223037629262,0.17705254286519045,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,22.0,-1.5632788894883882,0.19639918300810208,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,26.0,-1.2787579590964788,0.16241902279865064,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,30.0,-0.2865541693122313,0.17327590368556403,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,37.0,0.9765222099935689,0.16773806950213357,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,46.0,1.1203216703764247,0.15473549481152796,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,50.0,-0.2656830220832884,0.15153907038524497,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,52.0,-0.5447748110072785,0.11521576300972249,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,85.0,-0.7214365366960596,0.2802515822344144,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,87.0,-0.8879620725046296,0.29568391587802123,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,90.0,-1.3086631609443464,0.16613401212988724,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,114.0,0.46549965561250445,0.22465229459705424,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,118.0,0.6163615594955631,0.23135864413590693,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,147.0,-0.6090850778330495,0.2811291062634194,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,160.0,-0.01959789756525704,0.2597422814290433,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,165.0,0.8079121690930173,0.2618636095725355,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,171.0,0.6034344543950647,0.26912141446529175,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,176.0,-0.5708079907536643,0.23694010380583497,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,181.0,-0.15643782355377142,0.4947856705433428,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,183.0,-0.13483648936778456,0.47128333549228574,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,203.0,-0.8514158619438644,0.1342593267175374,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,209.0,-0.258973975717338,0.1534238129503048,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,214.0,1.1617685200156642,0.2088579797719129,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,225.0,0.4119188201749511,0.18363035320812313,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,232.0,0.4530821056102371,0.5633581194278381,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,241.0,-1.1893831776676405,0.19062942047636652,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,253.0,0.18643449517048438,0.19093056224637575,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,280.0,-0.9589347435637056,0.3841064758814358,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,285.0,-1.4722752487210211,0.3216286306459357,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,289.0,-1.683980225625041,0.2751985959415372,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,294.0,-1.693976078225485,0.32944114019764487,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,299.0,-1.524250568788879,0.265485194094064,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,305.0,-1.6904718817546225,0.14426510864604902,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,353.0,0.443014940805018,0.24254498762513124,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,359.0,0.7162949946177363,0.3301882850201993,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,366.0,0.9254664421693962,0.4370208204385793,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,369.0,0.8981989543465991,0.499568033176515,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,377.0,0.9053657982637648,0.31214602267279745,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,399.0,1.623195096149514,0.2500204075617194,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P22,411.0,-0.04569065592676763,0.23406244512805713,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,4.0,-0.08116158579279907,0.2606122603305196,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,9.0,-0.14260119330437354,0.2419326811700644,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,15.0,-0.6323072628477632,0.26897373569606225,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,18.0,-0.7905885880493168,0.24059819028761598,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,25.0,-0.20254145973106108,0.23351527058321378,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,27.0,0.19944159055734278,0.22370504153836002,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,34.0,1.1531409154344154,0.26897863506120734,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,76.0,1.0095475567877246,0.49892784614992064,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,79.0,1.0738395730952663,0.31079746726960206,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,87.0,1.0830467885328332,0.19301668760696392,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,92.0,1.455265636239174,0.24992052228189773,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,102.0,-0.29431402074122637,0.23161662562250182,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,133.0,0.16683920397179597,0.2682139408785875,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,139.0,-0.5979510941544698,0.21862241576125824,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,141.0,-0.6624187705341098,0.19145054408347187,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,143.0,-0.683534569943623,0.12491500608600967,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,152.0,-0.8678860789250478,0.20722677405184067,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,155.0,-0.8057781904578237,0.2067246885968402,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,165.0,-1.1802417816277304,0.2900813892232728,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,174.0,-1.442608666621593,0.18698178757128678,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,177.0,-1.2389802428251349,0.1799523595395758,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,183.0,0.15876080375611873,0.1521661827921607,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,190.0,0.6953479529569887,0.25513111407354466,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,204.0,-0.7931354057092042,0.11752479156233644,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,207.0,-0.8836326315397043,0.10050330551460193,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,213.0,-1.0888495953302442,0.23234650072674765,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,219.0,-1.2991007695846966,0.12204091184063652,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,223.0,-1.1819883079253497,0.1071471235542665,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,227.0,-1.188822238550669,0.18059827555657845,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,230.0,-1.1651338837352865,0.11058591390907317,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,232.0,-1.1896876299395882,0.09461353418755598,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,235.0,-1.1766574965983079,0.10283261010422415,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,244.0,-1.1575185937313146,0.16968480739999298,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,251.0,-1.2625295465544495,0.1050615390927344,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,266.0,-1.6525956563167865,0.1316953009004515,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,286.0,0.51062272480426,0.19925097739485323,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,295.0,-0.70072388421027,0.13992602592886913,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,300.0,-0.9725910184514432,0.12774148093897525,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,302.0,-1.0889345299170814,0.12253334818752919,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,329.0,0.12303968633330278,0.13176721486973578,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,334.0,-0.48514056862289495,0.21206613314675438,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,337.0,-0.645373671488022,0.16674083811619678,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,341.0,-0.7182230905572068,0.13486023130036365,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,352.0,0.5564361398654424,0.07917243061762323,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,355.0,-0.10176062322148907,0.18750310929003852,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,359.0,1.3495502218767335,0.16176714142305879,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,362.0,2.0502832886317175,0.2144002876396057,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,375.0,-0.09488840726362086,0.25330706885604304,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,383.0,-1.0157453087286075,0.25606276503413955,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,385.0,-1.1020741505747274,0.2375442528131197,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,389.0,-1.1245971069178489,0.21131895532566497,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,398.0,-0.7711864551003047,0.12991002569358961,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,400.0,-0.6963843120829692,0.10971195066061196,timing-shuffled C kernel local TFC maxima
b55_shuffled_c_timing_gate,shuffle_control,test_Stage_B5_5_triadic_constraint_audit,P23,404.0,-0.653954653492339,0.37810589994493216,timing-shuffled C kernel local TFC maxima
