source,topology_arm,classification,representation_arm,comparison,metric,value,nearest_fraction,numerator,denominator,abs_error_to_fraction,is_close_to_fraction,is_focus_fraction,has_numerator_gt_1,tags,denominator_universe,raw_numerator,raw_denominator,raw_fraction,raw_count_recovered,carrier_dimension_R,reduced_fraction,c12_neighborhood,reversed_region,ring_share_region,survivor_strength_region,five_or_ten_proxy_region,x3_or_7mod12_proxy_region,boundary_or_reverse_side,reverse_side_readout,c_side_localization,c_side_localization_score,candidate_family,full_carrier_rank_integral,punctured_carrier_rank_integral,candidate_rank,projector_level,topology_compatibility_candidate,trace_determinant_candidate,basis
readout_deviation_from_c12,c14_ring_share_10,reverse-stable,full_self_consistent_rstar,,abs_deviation_from_c12_scaled,0.8534270799464848,17/20,17,20,0.0034270799464848,True,False,True,c14_transition_probe|ring_sharing|ring_share_10|5_or_10_proxy|even_n,topology_readout_scaled_metric,17,20,17/20,False,14,17/20,False,False,True,False,True,False,True,True,registered_c_side_target,3,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c14_shuffled,full-stable,c_to_ab_receiver_only,,abs_deviation_from_c12_scaled,0.9617971714702576,23/24,23,24,0.0034638381369243,True,False,True,c14_transition_probe|even_n,topology_readout_scaled_metric,23,24,23/24,False,14,23/24,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c12_ring_share_5,reverse-stable,full_self_consistent_rstar,,readout_minmax_scaled,0.8534836194125307,17/20,17,20,0.0034836194125307,True,False,True,c12_neighborhood|ring_sharing|ring_share_5|5_or_10_proxy|even_n,topology_readout_scaled_metric,17,20,17/20,False,12,17/20,True,False,True,False,True,False,True,True,registered_c_side_target,4,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c12_ring_share_10,reverse-stable,full_self_consistent_rstar,,abs_deviation_from_c12_scaled,0.0035746655558764,0/1,0,1,0.0035746655558764,True,False,False,c12_neighborhood|ring_sharing|ring_share_10|5_or_10_proxy|even_n,topology_readout_scaled_metric,0,1,0/1,False,12,0/1,True,False,True,False,True,False,True,True,registered_c_side_target,4,full_carrier_projector_rank_candidate,True,True,0.0,3,True,True,topology_readout_scaled_metric; R=12; rank=0
readout_deviation_from_c12,c14_degree_null,full-stable,full_self_consistent_rstar,,abs_deviation_from_c12_scaled,0.7178797868587041,5/7,5,7,0.0035940725729898,True,False,True,c14_transition_probe|even_n,topology_readout_scaled_metric,5,7,5/7,False,14,5/7,False,False,False,False,False,False,False,False,non_target_or_broad,0,full_carrier_projector_rank_candidate,True,False,10.0,2,False,False,topology_readout_scaled_metric; R=14; rank=10
paired_boundary,c12_ring_share_7,reverse-stable,,full_minus_reverse,ci_width_scaled,0.6036079712629752,3/5,3,5,0.0036079712629751,True,False,True,c12_neighborhood|ring_sharing|ring_share_7|x3_or_7mod12_proxy|even_n,paired_boundary_scaled_metric,3,5,3/5,False,12,3/5,True,False,True,False,False,True,True,True,registered_c_side_target,4,diagnostic_fraction_only,False,False,,0,False,False,paired_boundary_scaled_metric
readout_rank_scaled,c13_ring_share_11,full-stable,c_to_ab_magnitude_only,,readout_minmax_scaled,0.1941039104207375,4/21,4,21,0.003627719944547,True,False,True,c13_full_branch|ring_sharing|ring_share_11|odd_n,topology_readout_scaled_metric,4,21,4/21,False,13,4/21,False,False,True,False,False,False,False,False,non_target_or_broad,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c13_ring_share_11,full-stable,c_to_ab_standpoint_only,,readout_minmax_scaled,0.1941039104207375,4/21,4,21,0.003627719944547,True,False,True,c13_full_branch|ring_sharing|ring_share_11|odd_n,topology_readout_scaled_metric,4,21,4/21,False,13,4/21,False,False,True,False,False,False,False,False,non_target_or_broad,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c10_shuffled,boundary,c_to_ab_receiver_only,,readout_minmax_scaled,0.1941298357715763,4/21,4,21,0.0036536452953858,True,False,True,c10_boundary_candidate|5_or_10_proxy|even_n,topology_readout_scaled_metric,4,21,4/21,False,10,4/21,False,False,False,False,True,False,True,False,five_or_ten_proxy_region,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c10_edge_count_null,boundary,c_to_ab_receiver_only,,abs_deviation_from_c12_scaled,0.8058627305902556,17/21,17,21,0.0036610789335539,True,False,True,c10_boundary_candidate|5_or_10_proxy|even_n,topology_readout_scaled_metric,17,21,17/21,False,10,17/21,False,False,False,False,True,False,True,False,five_or_ten_proxy_region,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c14_ring_share_5,boundary,full_self_consistent_rstar,,readout_minmax_scaled,0.2036633087796147,1/5,1,5,0.0036633087796147,True,False,False,c14_transition_probe|ring_sharing|ring_share_5|5_or_10_proxy|even_n,topology_readout_scaled_metric,1,5,1/5,False,14,1/5,False,False,True,False,True,False,True,False,registered_c_side_target,2,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
paired_boundary,c12_ring_share_11,reverse-stable,,full_minus_reverse,abs_mean_delta_scaled,0.6781288987790324,15/22,15,22,0.0036892830391493,True,False,True,c12_neighborhood|ring_sharing|ring_share_11|even_n,paired_boundary_scaled_metric,15,22,15/22,False,12,15/22,True,False,True,False,False,False,True,True,registered_c_side_target,4,diagnostic_fraction_only,False,False,,0,False,False,paired_boundary_scaled_metric
readout_rank_scaled,c14_shuffled,full-stable,c_to_ab_receiver_only,,readout_minmax_scaled,0.0379397608599711,1/24,1,24,0.0037269058066955,True,False,False,c14_transition_probe|even_n,topology_readout_scaled_metric,1,24,1/24,False,14,1/24,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c12_edge_count_null,boundary,full_self_consistent_rstar,,readout_minmax_scaled,0.3962679848989592,2/5,2,5,0.0037320151010408,True,False,True,c12_neighborhood|even_n,topology_readout_scaled_metric,2,5,2/5,False,12,2/5,True,False,False,False,False,False,True,False,registered_c_side_target,2,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
paired_boundary,c13_side_broken,full-stable,,full_minus_reverse,abs_mean_delta_scaled,0.7180240745201433,5/7,5,7,0.0037383602344289,True,False,True,c13_full_branch|odd_n,paired_boundary_scaled_metric,5,7,5/7,False,13,5/7,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,paired_boundary_scaled_metric
readout_deviation_from_c12,c13,full-stable,c_to_ab_magnitude_only,,abs_deviation_from_c12_scaled,0.7962219287594304,4/5,4,5,0.0037780712405696,True,False,True,c13_full_branch|odd_n,topology_readout_scaled_metric,4,5,4/5,False,13,4/5,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c13,full-stable,c_to_ab_standpoint_only,,abs_deviation_from_c12_scaled,0.7962219287594304,4/5,4,5,0.0037780712405696,True,False,True,c13_full_branch|odd_n,topology_readout_scaled_metric,4,5,4/5,False,13,4/5,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
paired_boundary,c12_degree_null,reverse-stable,,full_minus_reverse,ci_width_scaled,0.5946975594664243,13/22,13,22,0.0037884685573333,True,False,True,c12_neighborhood|even_n,paired_boundary_scaled_metric,13,22,13/22,False,12,13/22,True,False,False,False,False,False,True,True,registered_c_side_target,3,diagnostic_fraction_only,False,False,,0,False,False,paired_boundary_scaled_metric
readout_deviation_from_c12,c9,boundary,full_self_consistent_rstar,,abs_deviation_from_c12_scaled,0.796163616522988,4/5,4,5,0.003836383477012,True,False,True,odd_n,topology_readout_scaled_metric,4,5,4/5,False,9,4/5,False,False,False,False,False,False,True,False,non_target_or_broad,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
paired_boundary,c10_ring_share_7,full-stable,,full_minus_reverse,full_win_fraction,0.8055555555555556,17/21,17,21,0.0039682539682539,True,False,True,c10_boundary_candidate|ring_sharing|ring_share_7|5_or_10_proxy|x3_or_7mod12_proxy|even_n,paired_seed_runs,29,36,29/36,True,10,17/21,False,False,True,False,True,True,False,False,five_or_ten_proxy_region,1,diagnostic_fraction_only,False,False,,1,False,False,raw=29/36/paired_seed_runs
paired_boundary,c13_degree_null,full-stable,,full_minus_reverse,full_win_fraction,0.8055555555555556,17/21,17,21,0.0039682539682539,True,False,True,c13_full_branch|odd_n,paired_seed_runs,29,36,29/36,True,13,17/21,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,1,False,False,raw=29/36/paired_seed_runs
paired_boundary,c10_ring_share_7,full-stable,,full_minus_reverse,reverse_win_fraction,0.1944444444444444,4/21,4,21,0.0039682539682539,True,False,True,c10_boundary_candidate|ring_sharing|ring_share_7|5_or_10_proxy|x3_or_7mod12_proxy|even_n,paired_seed_runs,7,36,7/36,True,10,4/21,False,False,True,False,True,True,False,True,five_or_ten_proxy_region,2,diagnostic_fraction_only,False,False,,1,False,False,raw=7/36/paired_seed_runs
paired_boundary,c13_degree_null,full-stable,,full_minus_reverse,reverse_win_fraction,0.1944444444444444,4/21,4,21,0.0039682539682539,True,False,True,c13_full_branch|odd_n,paired_seed_runs,7,36,7/36,True,13,4/21,False,False,False,False,False,False,False,True,non_target_or_broad,1,diagnostic_fraction_only,False,False,,1,False,False,raw=7/36/paired_seed_runs
readout_deviation_from_c12,c16,full-stable,c_to_ab_magnitude_only,,abs_deviation_from_c12_scaled,0.7959952353038648,4/5,4,5,0.0040047646961351,True,False,True,even_n,topology_readout_scaled_metric,4,5,4/5,False,16,4/5,False,False,False,False,False,False,False,False,non_target_or_broad,0,punctured_carrier_projector_rank_candidate,False,True,12.0,2,False,False,topology_readout_scaled_metric; R-1=15; rank=12
readout_deviation_from_c12,c16,full-stable,c_to_ab_standpoint_only,,abs_deviation_from_c12_scaled,0.7959952353038648,4/5,4,5,0.0040047646961351,True,False,True,even_n,topology_readout_scaled_metric,4,5,4/5,False,16,4/5,False,False,False,False,False,False,False,False,non_target_or_broad,0,punctured_carrier_projector_rank_candidate,False,True,12.0,2,False,False,topology_readout_scaled_metric; R-1=15; rank=12
readout_deviation_from_c12,c14_reversed,boundary,c_to_ab_magnitude_only,,abs_deviation_from_c12_scaled,0.837458359445654,5/6,5,6,0.0041250261123206,True,False,True,c14_transition_probe|reversed|even_n,topology_readout_scaled_metric,5,6,5/6,False,14,5/6,False,True,False,False,False,False,True,False,registered_c_side_target,2,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c14_reversed,boundary,c_to_ab_standpoint_only,,abs_deviation_from_c12_scaled,0.837458359445654,5/6,5,6,0.0041250261123206,True,False,True,c14_transition_probe|reversed|even_n,topology_readout_scaled_metric,5,6,5/6,False,14,5/6,False,True,False,False,False,False,True,False,registered_c_side_target,2,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c15,boundary,full_self_consistent_rstar,,readout_minmax_scaled,0.16252692358588,1/6,1,6,0.0041397430807865,True,False,False,x3_or_7mod12_proxy|odd_n,topology_readout_scaled_metric,1,6,1/6,False,15,1/6,False,False,False,False,False,True,True,False,x3_or_7mod12_proxy_region,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c13_ring_share_11,full-stable,c_to_ab_magnitude_only,,abs_deviation_from_c12_scaled,0.8043875063827148,4/5,4,5,0.0043875063827147,True,False,True,c13_full_branch|ring_sharing|ring_share_11|odd_n,topology_readout_scaled_metric,4,5,4/5,False,13,4/5,False,False,True,False,False,False,False,False,non_target_or_broad,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c13_ring_share_11,full-stable,c_to_ab_standpoint_only,,abs_deviation_from_c12_scaled,0.8043875063827148,4/5,4,5,0.0043875063827147,True,False,True,c13_full_branch|ring_sharing|ring_share_11|odd_n,topology_readout_scaled_metric,4,5,4/5,False,13,4/5,False,False,True,False,False,False,False,False,non_target_or_broad,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
paired_boundary,c13_degree_null,full-stable,,full_minus_reverse,ci_width_scaled,0.6566793810500814,15/23,15,23,0.0045054680066031,True,False,True,c13_full_branch|odd_n,paired_boundary_scaled_metric,15,23,15/23,False,13,15/23,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,paired_boundary_scaled_metric
readout_deviation_from_c12,c10_shuffled,boundary,c_to_ab_receiver_only,,abs_deviation_from_c12_scaled,0.8045241018819067,4/5,4,5,0.0045241018819066,True,False,True,c10_boundary_candidate|5_or_10_proxy|even_n,topology_readout_scaled_metric,4,5,4/5,False,10,4/5,False,False,False,False,True,False,True,False,five_or_ten_proxy_region,1,full_carrier_projector_rank_candidate,True,False,8.0,3,True,True,topology_readout_scaled_metric; R=10; rank=8
readout_deviation_from_c12,c13_degree_null,full-stable,c_to_ab_receiver_only,,abs_deviation_from_c12_scaled,0.9628952202722229,23/24,23,24,0.0045618869388893,True,False,True,c13_full_branch|odd_n,topology_readout_scaled_metric,23,24,23/24,False,13,23/24,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c13_degree_null,full-stable,c_to_ab_receiver_only,,readout_minmax_scaled,0.0368492733080691,1/24,1,24,0.0048173933585975,True,False,False,c13_full_branch|odd_n,topology_readout_scaled_metric,1,24,1/24,False,13,1/24,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c10_ring_share_11,boundary,c_to_ab_magnitude_only,,readout_minmax_scaled,0.0051031880691816,0/1,0,1,0.0051031880691816,True,False,False,c10_boundary_candidate|ring_sharing|ring_share_11|5_or_10_proxy|even_n,topology_readout_scaled_metric,0,1,0/1,False,10,0/1,False,False,True,False,True,False,True,False,registered_c_side_target,2,full_carrier_projector_rank_candidate,True,True,0.0,3,True,True,topology_readout_scaled_metric; R=10; rank=0
readout_rank_scaled,c10_ring_share_11,boundary,c_to_ab_standpoint_only,,readout_minmax_scaled,0.0051031880691816,0/1,0,1,0.0051031880691816,True,False,False,c10_boundary_candidate|ring_sharing|ring_share_11|5_or_10_proxy|even_n,topology_readout_scaled_metric,0,1,0/1,False,10,0/1,False,False,True,False,True,False,True,False,registered_c_side_target,2,full_carrier_projector_rank_candidate,True,True,0.0,3,True,True,topology_readout_scaled_metric; R=10; rank=0
readout_deviation_from_c12,c10_ring_share_11,boundary,c_to_ab_magnitude_only,,abs_deviation_from_c12_scaled,0.9948571497532078,1/1,1,1,0.0051428502467921,True,False,False,c10_boundary_candidate|ring_sharing|ring_share_11|5_or_10_proxy|even_n,topology_readout_scaled_metric,1,1,1/1,False,10,1/1,False,False,True,False,True,False,True,False,registered_c_side_target,2,full_carrier_projector_rank_candidate,True,True,10.0,3,True,True,topology_readout_scaled_metric; R=10; rank=10
readout_deviation_from_c12,c10_ring_share_11,boundary,c_to_ab_standpoint_only,,abs_deviation_from_c12_scaled,0.9948571497532078,1/1,1,1,0.0051428502467921,True,False,False,c10_boundary_candidate|ring_sharing|ring_share_11|5_or_10_proxy|even_n,topology_readout_scaled_metric,1,1,1/1,False,10,1/1,False,False,True,False,True,False,True,False,registered_c_side_target,2,full_carrier_projector_rank_candidate,True,True,10.0,3,True,True,topology_readout_scaled_metric; R=10; rank=10
readout_rank_scaled,c8,reverse-stable,full_self_consistent_rstar,,readout_minmax_scaled,0.6609879280937995,2/3,2,3,0.0056787385728671,True,False,True,even_n,topology_readout_scaled_metric,2,3,2/3,False,8,2/3,False,False,False,False,False,False,True,True,non_target_or_broad,2,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c12_reversed,reverse-stable,c_to_ab_receiver_only,,abs_deviation_from_c12_scaled,0.00609574843276,0/1,0,1,0.00609574843276,True,False,False,c12_neighborhood|reversed|even_n,topology_readout_scaled_metric,0,1,0/1,False,12,0/1,True,True,False,False,False,False,True,True,registered_c_side_target,4,full_carrier_projector_rank_candidate,True,True,0.0,3,True,True,topology_readout_scaled_metric; R=12; rank=0
readout_deviation_from_c12,c13_ring_share_7,full-stable,c_to_ab_receiver_only,,abs_deviation_from_c12_scaled,0.9646431011878775,23/24,23,24,0.0063097678545442,True,False,True,c13_full_branch|ring_sharing|ring_share_7|x3_or_7mod12_proxy|odd_n,topology_readout_scaled_metric,23,24,23/24,False,13,23/24,False,False,True,False,False,True,False,False,x3_or_7mod12_proxy_region,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c12_ring_share_10,reverse-stable,full_self_consistent_rstar,,readout_minmax_scaled,0.9935112096259056,1/1,1,1,0.0064887903740944,True,False,False,c12_neighborhood|ring_sharing|ring_share_10|5_or_10_proxy|even_n,topology_readout_scaled_metric,1,1,1/1,False,12,1/1,True,False,True,False,True,False,True,True,registered_c_side_target,4,full_carrier_projector_rank_candidate,True,True,12.0,3,True,True,topology_readout_scaled_metric; R=12; rank=12
readout_rank_scaled,c13_ring_share_7,full-stable,c_to_ab_receiver_only,,readout_minmax_scaled,0.035113428437315,1/24,1,24,0.0065532382293516,True,False,False,c13_full_branch|ring_sharing|ring_share_7|x3_or_7mod12_proxy|odd_n,topology_readout_scaled_metric,1,24,1/24,False,13,1/24,False,False,True,False,False,True,False,False,x3_or_7mod12_proxy_region,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
paired_boundary,c10_ring_share_7,full-stable,,full_minus_reverse,abs_mean_delta_scaled,0.324834428671571,7/22,7,22,0.0066526104897527,True,False,True,c10_boundary_candidate|ring_sharing|ring_share_7|5_or_10_proxy|x3_or_7mod12_proxy|even_n,paired_boundary_scaled_metric,7,22,7/22,False,10,7/22,False,False,True,False,True,True,False,False,five_or_ten_proxy_region,1,diagnostic_fraction_only,False,False,,0,False,False,paired_boundary_scaled_metric
readout_deviation_from_c12,c12_edge_count_null,boundary,reverse_only_c_to_ab,,abs_deviation_from_c12_scaled,0.6599742746340356,2/3,2,3,0.006692392032631,True,False,True,c12_neighborhood|even_n,topology_readout_scaled_metric,2,3,2/3,False,12,2/3,True,False,False,False,False,False,True,True,registered_c_side_target,3,full_carrier_projector_rank_candidate,True,False,8.0,3,True,True,topology_readout_scaled_metric; R=12; rank=8
readout_rank_scaled,c12_edge_count_null,boundary,reverse_only_c_to_ab,,readout_minmax_scaled,0.3400257253659645,1/3,1,3,0.0066923920326311,True,False,False,c12_neighborhood|even_n,topology_readout_scaled_metric,1,3,1/3,False,12,1/3,True,False,False,False,False,False,True,True,registered_c_side_target,3,full_carrier_projector_rank_candidate,True,False,4.0,3,True,True,topology_readout_scaled_metric; R=12; rank=4
paired_boundary,c10,boundary,,full_minus_reverse,ci_width_scaled,0.6599720547769135,2/3,2,3,0.0066946118897531,True,False,True,c10_boundary_candidate|5_or_10_proxy|even_n,paired_boundary_scaled_metric,2,3,2/3,False,10,2/3,False,False,False,False,True,False,True,False,five_or_ten_proxy_region,1,punctured_carrier_projector_rank_candidate,False,True,6.0,2,False,False,paired_boundary_scaled_metric; R-1=9; rank=6
readout_rank_scaled,c12_ring_share_10,reverse-stable,c_to_ab_magnitude_only,,readout_minmax_scaled,0.9931529831268012,1/1,1,1,0.0068470168731986,True,False,False,c12_neighborhood|ring_sharing|ring_share_10|5_or_10_proxy|even_n,topology_readout_scaled_metric,1,1,1/1,False,12,1/1,True,False,True,False,True,False,True,True,registered_c_side_target,4,full_carrier_projector_rank_candidate,True,True,12.0,3,True,True,topology_readout_scaled_metric; R=12; rank=12
readout_rank_scaled,c12_ring_share_10,reverse-stable,c_to_ab_standpoint_only,,readout_minmax_scaled,0.9931529831268012,1/1,1,1,0.0068470168731986,True,False,False,c12_neighborhood|ring_sharing|ring_share_10|5_or_10_proxy|even_n,topology_readout_scaled_metric,1,1,1/1,False,12,1/1,True,False,True,False,True,False,True,True,registered_c_side_target,4,full_carrier_projector_rank_candidate,True,True,12.0,3,True,True,topology_readout_scaled_metric; R=12; rank=12
readout_rank_scaled,c12,reverse-stable,c_to_ab_receiver_only,,readout_minmax_scaled,0.993113921667705,1/1,1,1,0.006886078332295,True,False,False,c12_neighborhood|even_n,topology_readout_scaled_metric,1,1,1/1,False,12,1/1,True,False,False,False,False,False,True,True,registered_c_side_target,3,full_carrier_projector_rank_candidate,True,True,12.0,3,True,True,topology_readout_scaled_metric; R=12; rank=12
readout_deviation_from_c12,c12_ring_share_11,reverse-stable,c_to_ab_receiver_only,,abs_deviation_from_c12_scaled,0.0069338251957353,0/1,0,1,0.0069338251957353,True,False,False,c12_neighborhood|ring_sharing|ring_share_11|even_n,topology_readout_scaled_metric,0,1,0/1,False,12,0/1,True,False,True,False,False,False,True,True,registered_c_side_target,4,full_carrier_projector_rank_candidate,True,True,0.0,3,True,True,topology_readout_scaled_metric; R=12; rank=0
readout_deviation_from_c12,c13_reversed,full-stable,c_to_ab_receiver_only,,abs_deviation_from_c12_scaled,0.9653936669046144,23/24,23,24,0.0070603335712808,True,False,True,c13_full_branch|reversed|odd_n,topology_readout_scaled_metric,23,24,23/24,False,13,23/24,False,True,False,False,False,False,False,False,registered_c_side_target,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c13_reversed,full-stable,c_to_ab_receiver_only,,readout_minmax_scaled,0.0343680311748973,1/24,1,24,0.0072986354917693,True,False,False,c13_full_branch|reversed|odd_n,topology_readout_scaled_metric,1,24,1/24,False,13,1/24,False,True,False,False,False,False,False,False,registered_c_side_target,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c12_ring_share_7,reverse-stable,c_to_ab_receiver_only,,readout_minmax_scaled,0.9926399199239344,1/1,1,1,0.0073600800760657,True,False,False,c12_neighborhood|ring_sharing|ring_share_7|x3_or_7mod12_proxy|even_n,topology_readout_scaled_metric,1,1,1/1,False,12,1/1,True,False,True,False,False,True,True,True,registered_c_side_target,4,full_carrier_projector_rank_candidate,True,True,12.0,3,True,True,topology_readout_scaled_metric; R=12; rank=12
readout_rank_scaled,c12,reverse-stable,c_to_ab_magnitude_only,,readout_minmax_scaled,0.9922878995679122,1/1,1,1,0.0077121004320878,True,False,False,c12_neighborhood|even_n,topology_readout_scaled_metric,1,1,1/1,False,12,1/1,True,False,False,False,False,False,True,True,registered_c_side_target,3,full_carrier_projector_rank_candidate,True,True,12.0,3,True,True,topology_readout_scaled_metric; R=12; rank=12
readout_rank_scaled,c12,reverse-stable,c_to_ab_standpoint_only,,readout_minmax_scaled,0.9922878995679122,1/1,1,1,0.0077121004320878,True,False,False,c12_neighborhood|even_n,topology_readout_scaled_metric,1,1,1/1,False,12,1/1,True,False,False,False,False,False,True,True,registered_c_side_target,3,full_carrier_projector_rank_candidate,True,True,12.0,3,True,True,topology_readout_scaled_metric; R=12; rank=12
readout_deviation_from_c12,c12_ring_share_11,reverse-stable,c_to_ab_magnitude_only,,abs_deviation_from_c12_scaled,0.0077720391787967,0/1,0,1,0.0077720391787967,True,False,False,c12_neighborhood|ring_sharing|ring_share_11|even_n,topology_readout_scaled_metric,0,1,0/1,False,12,0/1,True,False,True,False,False,False,True,True,registered_c_side_target,4,full_carrier_projector_rank_candidate,True,True,0.0,3,True,True,topology_readout_scaled_metric; R=12; rank=0
readout_deviation_from_c12,c12_ring_share_11,reverse-stable,c_to_ab_standpoint_only,,abs_deviation_from_c12_scaled,0.0077720391787967,0/1,0,1,0.0077720391787967,True,False,False,c12_neighborhood|ring_sharing|ring_share_11|even_n,topology_readout_scaled_metric,0,1,0/1,False,12,0/1,True,False,True,False,False,False,True,True,registered_c_side_target,4,full_carrier_projector_rank_candidate,True,True,0.0,3,True,True,topology_readout_scaled_metric; R=12; rank=0
readout_rank_scaled,c12_ring_share_5,reverse-stable,c_to_ab_receiver_only,,readout_minmax_scaled,0.991955808535238,1/1,1,1,0.0080441914647618,True,False,False,c12_neighborhood|ring_sharing|ring_share_5|5_or_10_proxy|even_n,topology_readout_scaled_metric,1,1,1/1,False,12,1/1,True,False,True,False,True,False,True,True,registered_c_side_target,4,full_carrier_projector_rank_candidate,True,True,12.0,3,True,True,topology_readout_scaled_metric; R=12; rank=12
event_geometry,representation_events,representation,c_to_ab_receiver_only,,c_to_ab_receiver_only_phase_concentration,0.991768647674878,1/1,1,1,0.0082313523251219,True,False,False,phase_geometry,phase_concentration_unit_interval,1,1,1/1,False,0,1/1,False,False,False,False,False,False,False,False,representation_event_geometry,0,diagnostic_fraction_only,False,False,,0,False,False,phase_concentration_unit_interval
readout_deviation_from_c12,c12_reversed,reverse-stable,full_self_consistent_rstar,,abs_deviation_from_c12_scaled,0.0093381561917765,0/1,0,1,0.0093381561917765,True,False,False,c12_neighborhood|reversed|even_n,topology_readout_scaled_metric,0,1,0/1,False,12,0/1,True,True,False,False,False,False,True,True,registered_c_side_target,4,full_carrier_projector_rank_candidate,True,True,0.0,3,True,True,topology_readout_scaled_metric; R=12; rank=0
readout_rank_scaled,c13_ring_share_5,full-stable,c_to_ab_receiver_only,,readout_minmax_scaled,0.0097228808952947,0/1,0,1,0.0097228808952947,True,False,False,c13_full_branch|ring_sharing|ring_share_5|5_or_10_proxy|odd_n,topology_readout_scaled_metric,0,1,0/1,False,13,0/1,False,False,True,False,True,False,False,False,five_or_ten_proxy_region,1,full_carrier_projector_rank_candidate,True,True,0.0,3,True,True,topology_readout_scaled_metric; R=13; rank=0
readout_rank_scaled,c12_ring_share_10,reverse-stable,c_to_ab_receiver_only,,readout_minmax_scaled,0.990241251366032,1/1,1,1,0.009758748633968,True,False,False,c12_neighborhood|ring_sharing|ring_share_10|5_or_10_proxy|even_n,topology_readout_scaled_metric,1,1,1/1,False,12,1/1,True,False,True,False,True,False,True,True,registered_c_side_target,4,full_carrier_projector_rank_candidate,True,True,12.0,3,True,True,topology_readout_scaled_metric; R=12; rank=12
readout_deviation_from_c12,c13_ring_share_5,full-stable,c_to_ab_receiver_only,,abs_deviation_from_c12_scaled,0.9902097023481784,1/1,1,1,0.0097902976518216,True,False,False,c13_full_branch|ring_sharing|ring_share_5|5_or_10_proxy|odd_n,topology_readout_scaled_metric,1,1,1/1,False,13,1/1,False,False,True,False,True,False,False,False,five_or_ten_proxy_region,1,full_carrier_projector_rank_candidate,True,True,13.0,3,True,True,topology_readout_scaled_metric; R=13; rank=13
readout_rank_scaled,c12,reverse-stable,full_self_consistent_rstar,,readout_minmax_scaled,0.989972389424162,1/1,1,1,0.0100276105758378,False,False,False,c12_neighborhood|even_n,topology_readout_scaled_metric,1,1,1/1,False,12,1/1,True,False,False,False,False,False,True,True,registered_c_side_target,3,full_carrier_projector_rank_candidate,True,True,12.0,3,True,True,topology_readout_scaled_metric; R=12; rank=12
readout_deviation_from_c12,c12_ring_share_11,reverse-stable,full_self_consistent_rstar,,abs_deviation_from_c12_scaled,0.0101291820690782,0/1,0,1,0.0101291820690782,False,False,False,c12_neighborhood|ring_sharing|ring_share_11|even_n,topology_readout_scaled_metric,0,1,0/1,False,12,0/1,True,False,True,False,False,False,True,True,registered_c_side_target,4,full_carrier_projector_rank_candidate,True,True,0.0,3,True,True,topology_readout_scaled_metric; R=12; rank=0
