endpoint,fold,label,idx_in_session,ab_history_state,access_readout,baseline_max,access_effect,control_kind
z_reward,3,P2,286.0,ab=mid|lag0=mid|lag5=low,-0.4995043164969958,-0.0319970309278252,-0.4675072855691706,ab_history_policy
z_reward,3,P2,306.0,ab=low|lag0=low|lag5=high,0.9647311495387474,2.8079763060377037,-1.8432451564989563,ab_history_policy
z_reward,3,P2,347.0,ab=low|lag0=low|lag5=high,0.4434033434740551,0.7118554760270667,-0.2684521325530116,ab_history_policy
z_reward,3,P2,365.0,ab=low|lag0=low|lag5=low,-0.6552525270342606,-0.2523413088051375,-0.4029112182291231,ab_history_policy
z_reward,3,P2,384.0,ab=low|lag0=low|lag5=mid,-0.5179810065127769,-0.3983493343916352,-0.11963167212114167,ab_history_policy
z_reward,3,P2,399.0,ab=mid|lag0=mid|lag5=low,-0.05058282266739979,-0.312536540319919,0.26195371765251924,ab_history_policy
z_reward,3,P2,417.0,nan,0.0,0.0,0.0,ab_history_policy
z_reward,3,P7,20.0,ab=high|lag0=high|lag5=low,0.7061232468886733,0.09870393957309823,0.6074193073155751,ab_history_policy
z_reward,3,P7,48.0,ab=high|lag0=high|lag5=high,0.16237118360558853,0.07794021577431451,0.08443096783127402,ab_history_policy
z_reward,3,P7,78.0,ab=mid|lag0=mid|lag5=mid,-0.20561706302556537,-0.07113544986622744,-0.13448161315933793,ab_history_policy
z_reward,3,P7,79.0,ab=high|lag0=high|lag5=low,1.021096613219635,-0.031079194811362246,1.0521758080309973,ab_history_policy
z_reward,3,P7,93.0,ab=low|lag0=low|lag5=low,-0.018300336655108315,3.753870550650505,-3.772170887305613,ab_history_policy
z_reward,3,P7,121.0,ab=mid|lag0=mid|lag5=mid,0.0005657867147943856,0.8417471137937333,-0.841181327078939,ab_history_policy
z_reward,3,P7,129.0,ab=high|lag0=high|lag5=high,0.4975206402967743,0.6354070733035482,-0.1378864330067739,ab_history_policy
z_reward,3,P7,138.0,ab=high|lag0=high|lag5=high,1.5005100269705745,1.4418055633232454,0.058704463647329064,ab_history_policy
z_reward,3,P7,148.0,ab=mid|lag0=mid|lag5=mid,0.3243168485707383,0.8685219514828264,-0.5442051029120881,ab_history_policy
z_reward,3,P7,160.0,ab=mid|lag0=mid|lag5=high,0.6567902051245642,2.295952616669083,-1.639162411544519,ab_history_policy
z_reward,3,P7,172.0,ab=mid|lag0=mid|lag5=mid,-0.13476524399327386,0.2960929217829492,-0.43085816577622305,ab_history_policy
z_reward,3,P7,190.0,ab=mid|lag0=mid|lag5=high,0.701800440774979,0.6807480267598485,0.021052414015130583,ab_history_policy
z_reward,3,P7,221.0,ab=high|lag0=high|lag5=low,0.6657864953190729,-0.10173742888957074,0.7675239242086436,ab_history_policy
z_reward,3,P7,295.0,ab=mid|lag0=mid|lag5=mid,0.21654403198148986,0.2823184485075823,-0.06577441652609245,ab_history_policy
z_reward,3,P7,298.0,ab=mid|lag0=mid|lag5=high,0.494529913398056,0.13606770448750236,0.3584622089105537,ab_history_policy
z_reward,3,P7,306.0,ab=high|lag0=high|lag5=mid,0.5187109085425516,0.9310209160773015,-0.4123100075347499,ab_history_policy
z_reward,3,P7,347.0,ab=mid|lag0=mid|lag5=low,-0.02319234025889491,0.13906214886087248,-0.1622544891197674,ab_history_policy
z_reward,3,P7,363.0,ab=high|lag0=high|lag5=high,0.6248828434934371,1.7266701443733758,-1.1017873008799386,ab_history_policy
z_reward,3,P7,397.0,ab=high|lag0=high|lag5=high,0.44613990227516465,0.39292078839502476,0.05321911388013989,ab_history_policy
z_reward,3,P7,406.0,nan,-0.33638517055061856,-0.33638517055061856,0.0,ab_history_policy
z_reward,4,P22,36.0,ab=low|lag0=low|lag5=low,-0.47781680795093395,0.7764638643879016,-1.2542806723388356,ab_history_policy
z_reward,4,P22,54.0,ab=high|lag0=high|lag5=low,0.8767292583623797,0.4769960546618107,0.399733203700569,ab_history_policy
z_reward,4,P22,64.0,ab=mid|lag0=mid|lag5=low,-0.48993412255586843,0.1259824214927026,-0.615916544048571,ab_history_policy
z_reward,4,P22,84.0,ab=high|lag0=high|lag5=mid,0.3500943408453061,0.22582356725301442,0.12427077359229169,ab_history_policy
z_reward,4,P22,117.0,ab=high|lag0=high|lag5=high,0.49626488075005615,0.49632271552961926,-5.783477956311511e-05,ab_history_policy
z_reward,4,P22,127.0,ab=high|lag0=high|lag5=high,-0.012682795055629126,-0.04604831735534004,0.03336552229971092,ab_history_policy
z_reward,4,P22,142.0,ab=high|lag0=high|lag5=high,0.7666502001878778,3.253472021839643,-2.4868218216517652,ab_history_policy
z_reward,4,P22,148.0,ab=high|lag0=high|lag5=low,0.868756010390483,-0.2222849479985189,1.091040958389002,ab_history_policy
z_reward,4,P22,160.0,ab=high|lag0=high|lag5=high,0.6057017525301639,1.0492703068006384,-0.4435685542704745,ab_history_policy
z_reward,4,P22,179.0,ab=high|lag0=high|lag5=high,1.4445029763606578,4.285837456007508,-2.84133447964685,ab_history_policy
z_reward,4,P22,215.0,ab=mid|lag0=mid|lag5=high,1.1008684503989306,0.23106565471283844,0.8698027956860921,ab_history_policy
z_reward,4,P22,232.0,ab=mid|lag0=mid|lag5=mid,-0.015281546408523451,0.5300492206105959,-0.5453307670191193,ab_history_policy
z_reward,4,P22,253.0,ab=mid|lag0=mid|lag5=mid,-0.3864822194863764,0.1327458946379291,-0.5192281141243055,ab_history_policy
z_reward,4,P22,273.0,ab=mid|lag0=mid|lag5=high,0.6128859993470107,2.2813785478691058,-1.668492548522095,ab_history_policy
z_reward,4,P22,352.0,ab=mid|lag0=mid|lag5=low,-0.030828778439386615,-0.07700359229105475,0.046174813851668134,ab_history_policy
z_reward,4,P22,411.0,nan,0.06228552595208561,0.06228552595208561,0.0,ab_history_policy
z_reward,4,P25,23.0,ab=high|lag0=high|lag5=high,-0.04960910450166753,0.49904170556369226,-0.5486508100653598,ab_history_policy
z_reward,4,P25,27.0,ab=high|lag0=high|lag5=high,-0.0920595380314179,0.8033143815889247,-0.8953739196203425,ab_history_policy
z_reward,4,P25,40.0,ab=low|lag0=low|lag5=mid,-0.15434569068322967,0.6298498060747887,-0.7841954967580184,ab_history_policy
z_reward,4,P25,57.0,ab=mid|lag0=mid|lag5=high,1.5754517156326253,0.3738284442657536,1.2016232713668717,ab_history_policy
z_reward,4,P25,87.0,ab=mid|lag0=mid|lag5=mid,-0.10194695461696718,0.7177408387360668,-0.819687793353034,ab_history_policy
z_reward,4,P25,89.0,ab=mid|lag0=mid|lag5=low,-0.41660682513879915,-0.6878184196296697,0.27121159449087057,ab_history_policy
z_reward,4,P25,165.0,ab=high|lag0=high|lag5=high,0.2942196070098301,0.9422482290173285,-0.6480286220074984,ab_history_policy
z_reward,4,P25,190.0,ab=mid|lag0=mid|lag5=mid,-0.1558417462716304,0.4005711991421661,-0.5564129454137965,ab_history_policy
z_reward,4,P25,208.0,ab=low|lag0=low|lag5=high,1.05114425983954,0.9198083952675561,0.13133586457198387,ab_history_policy
z_reward,4,P25,219.0,ab=high|lag0=high|lag5=mid,0.5312531328218133,0.5483109458822818,-0.017057813060468496,ab_history_policy
z_reward,4,P25,227.0,ab=mid|lag0=mid|lag5=low,-0.40728765882401957,1.5080774932086412,-1.9153651520326607,ab_history_policy
z_reward,4,P25,240.0,ab=mid|lag0=mid|lag5=mid,0.05840914001019884,2.5616514819652596,-2.503242341955061,ab_history_policy
z_reward,4,P25,274.0,ab=low|lag0=low|lag5=low,-0.566813731903584,0.2358406916929744,-0.8026544235965584,ab_history_policy
z_reward,4,P25,289.0,ab=high|lag0=high|lag5=mid,0.9856319366202647,1.1588583597491247,-0.17322642312885994,ab_history_policy
z_reward,4,P25,332.0,ab=mid|lag0=mid|lag5=low,0.3935767739115439,1.5336796563300907,-1.1401028824185468,ab_history_policy
z_reward,4,P25,346.0,ab=mid|lag0=mid|lag5=mid,0.5308091232012631,2.7801167976066306,-2.2493076744053675,ab_history_policy
z_reward,4,P25,360.0,ab=low|lag0=low|lag5=high,0.9760468301987354,2.8304906207377516,-1.8544437905390163,ab_history_policy
z_reward,4,P25,404.0,nan,-0.2712502940346275,-0.2712502940346275,0.0,ab_history_policy
z_reward,4,P4,46.0,ab=high|lag0=high|lag5=high,-0.025024944634369058,-0.0463536855733064,0.021328740938937343,ab_history_policy
z_reward,4,P4,75.0,ab=high|lag0=high|lag5=mid,1.4353040655777232,0.41178959617006383,1.0235144694076594,ab_history_policy
z_reward,4,P4,111.0,ab=mid|lag0=mid|lag5=mid,-0.6110850388196187,0.09374805434949655,-0.7048330931691152,ab_history_policy
z_reward,4,P4,137.0,ab=low|lag0=low|lag5=mid,-0.21816638468487048,-0.27948320874216703,0.06131682405729655,ab_history_policy
z_reward,4,P4,143.0,ab=high|lag0=high|lag5=high,0.13180558186308916,0.1295026244444977,0.0023029574185914614,ab_history_policy
z_reward,4,P4,162.0,ab=high|lag0=high|lag5=mid,0.5271047992634184,0.9975783382013916,-0.4704735389379733,ab_history_policy
z_reward,4,P4,191.0,ab=mid|lag0=mid|lag5=high,0.39462248988991644,0.4002874876227272,-0.0056649977328107615,ab_history_policy
z_reward,4,P4,215.0,ab=low|lag0=low|lag5=high,0.7218800885277458,-0.47466251445242535,1.1965426029801711,ab_history_policy
z_reward,4,P4,227.0,ab=high|lag0=high|lag5=mid,0.5167578120659293,0.2672954704614876,0.2494623416044417,ab_history_policy
z_reward,4,P4,239.0,ab=low|lag0=low|lag5=low,-0.41452181631799223,1.0475248285131575,-1.4620466448311498,ab_history_policy
z_reward,4,P4,255.0,ab=low|lag0=low|lag5=high,3.4075076984260124,-0.10269320044773748,3.51020089887375,ab_history_policy
z_reward,4,P4,263.0,ab=high|lag0=high|lag5=high,0.5558035580926983,1.0251342273337791,-0.4693306692410808,ab_history_policy
z_reward,4,P4,267.0,ab=high|lag0=high|lag5=high,0.30815112427724844,0.9710516455419989,-0.6629005212647504,ab_history_policy
z_reward,4,P4,290.0,ab=low|lag0=low|lag5=mid,-0.2832109692005937,-0.23798442345074347,-0.04522654574985022,ab_history_policy
z_reward,4,P4,304.0,ab=low|lag0=low|lag5=low,-0.17695034993200426,1.794670777692143,-1.971621127624147,ab_history_policy
z_reward,4,P4,329.0,ab=mid|lag0=mid|lag5=high,1.4979601145406087,1.0095592761334844,0.48840083840712434,ab_history_policy
z_reward,4,P4,355.0,ab=high|lag0=high|lag5=low,0.8700241289861022,1.173989765810695,-0.3039656368245929,ab_history_policy
z_reward,4,P4,369.0,ab=low|lag0=low|lag5=mid,-0.25711618586980767,0.28405256027095377,-0.5411687461407615,ab_history_policy
z_reward,4,P4,381.0,ab=mid|lag0=mid|lag5=low,-0.10867521426154499,-0.008216925269210938,-0.10045828899233405,ab_history_policy
z_reward,4,P5,6.0,ab=high|lag0=high|lag5=high,0.5115880195668618,0.45882411041111226,0.05276390915574958,ab_history_policy
z_reward,4,P5,13.0,ab=high|lag0=high|lag5=high,0.5249497210233013,1.184077560706012,-0.6591278396827106,ab_history_policy
z_reward,4,P5,24.0,ab=high|lag0=high|lag5=high,0.501272953746199,0.7902771689774326,-0.28900421523123365,ab_history_policy
z_reward,4,P5,37.0,ab=mid|lag0=mid|lag5=mid,0.4450031433457653,1.814905573938139,-1.3699024305923737,ab_history_policy
z_reward,4,P5,47.0,ab=mid|lag0=mid|lag5=mid,0.38906361836914793,2.224262974559132,-1.835199356189984,ab_history_policy
z_reward,4,P5,65.0,ab=high|lag0=high|lag5=low,1.2961615874310908,-0.2549647312126501,1.551126318643741,ab_history_policy
z_reward,4,P5,109.0,ab=low|lag0=low|lag5=mid,-0.07981918556489304,-0.13218442244576892,0.05236523688087588,ab_history_policy
z_reward,4,P5,131.0,ab=mid|lag0=mid|lag5=low,-0.13222615849200947,1.777870056723303,-1.9100962152153125,ab_history_policy
z_reward,4,P5,150.0,ab=high|lag0=high|lag5=mid,0.5408147915149942,1.0908558274042761,-0.5500410358892819,ab_history_policy
z_reward,4,P5,157.0,ab=low|lag0=low|lag5=low,-0.5261716166769749,0.28212808617006474,-0.8082997028470396,ab_history_policy
z_reward,4,P5,173.0,ab=low|lag0=low|lag5=high,1.8270936625157692,0.07735216189187397,1.7497415006238952,ab_history_policy
z_reward,4,P5,200.0,ab=mid|lag0=mid|lag5=mid,0.6170908036387583,2.180845584948476,-1.5637547813097177,ab_history_policy
z_reward,4,P5,209.0,ab=high|lag0=high|lag5=low,0.4513873905870105,1.6565676929001913,-1.2051803023131809,ab_history_policy
z_reward,4,P5,221.0,ab=low|lag0=low|lag5=low,-0.748260312906692,-0.39677972736668443,-0.3514805855400076,ab_history_policy
z_reward,4,P5,242.0,ab=low|lag0=low|lag5=low,-0.5028244616146621,-0.06620340708385727,-0.4366210545308048,ab_history_policy
z_reward,4,P5,336.0,ab=low|lag0=low|lag5=mid,-0.17856930432713825,0.6080063624881581,-0.7865756668152963,ab_history_policy
z_reward,4,P5,342.0,ab=mid|lag0=mid|lag5=mid,0.7525287149829079,1.2494184257834702,-0.4968897108005623,ab_history_policy
z_reward,4,P5,351.0,ab=low|lag0=low|lag5=low,-0.7271373120249113,0.3606293587495356,-1.0877666707744469,ab_history_policy
z_reward,4,P5,369.0,ab=mid|lag0=mid|lag5=low,-0.12035451835822361,-0.11121777544409917,-0.009136742914124446,ab_history_policy
z_reward,4,P5,382.0,ab=high|lag0=high|lag5=low,1.0450069325447762,-0.13158807449852172,1.1765950070432978,ab_history_policy
z_reward,4,P5,391.0,ab=low|lag0=low|lag5=low,-0.13869498113177667,1.2384324347355287,-1.3771274158673052,ab_history_policy
z_reward,4,P5,402.0,nan,-0.44833748079005004,-0.44833748079005004,0.0,ab_history_policy
z_reward,4,P9,15.0,ab=low|lag0=low|lag5=low,-0.4699267989744067,1.8253046230442038,-2.2952314220186105,ab_history_policy
z_reward,4,P9,46.0,ab=mid|lag0=mid|lag5=high,0.44490218710037926,1.967421155075564,-1.5225189679751847,ab_history_policy
z_reward,4,P9,84.0,ab=high|lag0=high|lag5=mid,0.4605571625275499,1.8995500999406603,-1.4389929374131103,ab_history_policy
z_reward,4,P9,104.0,ab=low|lag0=low|lag5=mid,0.08760093410226676,0.4835033948202096,-0.39590246071794283,ab_history_policy
z_reward,4,P9,111.0,ab=high|lag0=high|lag5=high,0.2957829031658398,0.7830474920730612,-0.48726458890722146,ab_history_policy
z_reward,4,P9,145.0,ab=high|lag0=high|lag5=high,0.09879989525763273,0.2823184485075823,-0.1835185532499496,ab_history_policy
z_reward,4,P9,156.0,ab=mid|lag0=mid|lag5=mid,-0.2309744056706838,0.1767636603864953,-0.4077380660571791,ab_history_policy
z_reward,4,P9,214.0,ab=high|lag0=high|lag5=mid,0.5479359620058551,0.14273790011150336,0.4051980618943518,ab_history_policy
z_reward,4,P9,229.0,ab=high|lag0=high|lag5=high,0.12620824705804506,0.21945979597250426,-0.09325154891445919,ab_history_policy
z_reward,4,P9,254.0,ab=mid|lag0=mid|lag5=high,0.9477668778329481,0.5284208356078328,0.4193460422251153,ab_history_policy
z_reward,4,P9,264.0,ab=high|lag0=high|lag5=high,0.9636429578782093,2.5329813188363053,-1.569338360958096,ab_history_policy
z_reward,4,P9,299.0,ab=mid|lag0=mid|lag5=high,1.1495956394653886,0.3165655503296227,0.8330300891357658,ab_history_policy
z_reward,4,P9,330.0,ab=mid|lag0=mid|lag5=mid,-0.10427201517595427,-0.10426004472521858,-1.1970450735698801e-05,ab_history_policy
z_reward,4,P9,346.0,ab=high|lag0=high|lag5=mid,1.1877135745188245,1.6294104074926206,-0.441696832973796,ab_history_policy
z_reward,4,P9,355.0,ab=low|lag0=low|lag5=mid,-0.4792308398495009,0.28231844850758364,-0.7615492883570845,ab_history_policy
z_reward,4,P9,378.0,ab=high|lag0=high|lag5=high,0.3279376760173801,0.37461329489583794,-0.046675618878457836,ab_history_policy
z_reward,4,P9,398.0,ab=high|lag0=high|lag5=high,1.2861799479114686,3.303178023768018,-2.0169980758565496,ab_history_policy
rank_reward,0,P10,56.0,ab=mid|lag0=mid|lag5=mid,0.5643760203537196,1.1688710872468095,-0.60449506689309,ab_history_policy
rank_reward,0,P10,64.0,ab=high|lag0=high|lag5=mid,0.5676118245409355,0.9492650041883183,-0.38165317964738277,ab_history_policy
rank_reward,0,P10,101.0,ab=mid|lag0=mid|lag5=low,0.028090326769927454,0.8913751401012282,-0.8632848133313007,ab_history_policy
rank_reward,0,P10,106.0,ab=low|lag0=low|lag5=high,1.3926973887554657,1.2969297062136353,0.09576768254183032,ab_history_policy
rank_reward,0,P10,132.0,ab=high|lag0=high|lag5=low,1.3133854487553143,0.933620407404604,0.3797650413507103,ab_history_policy
rank_reward,0,P10,137.0,ab=low|lag0=low|lag5=low,-1.008140169084208,-0.9845783257133209,-0.02356184337088707,ab_history_policy
rank_reward,0,P10,175.0,ab=high|lag0=high|lag5=low,1.287104993593148,0.7223940708877251,0.5647109227054229,ab_history_policy
rank_reward,0,P10,191.0,ab=mid|lag0=mid|lag5=mid,0.42651115967492864,1.5159903798231351,-1.0894792201482064,ab_history_policy
rank_reward,0,P10,228.0,ab=high|lag0=high|lag5=high,-0.045910808381972645,-0.059079285951609384,0.013168477569636738,ab_history_policy
rank_reward,0,P10,252.0,ab=high|lag0=high|lag5=high,-0.07686562545110745,0.959892794903567,-1.0367584203546745,ab_history_policy
rank_reward,0,P10,268.0,ab=mid|lag0=mid|lag5=high,0.36919143148681915,0.04646979403371336,0.3227216374531058,ab_history_policy
rank_reward,0,P10,289.0,ab=high|lag0=high|lag5=mid,1.258172795418036,1.6936775092298493,-0.4355047138118133,ab_history_policy
rank_reward,0,P10,299.0,ab=low|lag0=low|lag5=low,-0.5261948697773546,0.71394501742705,-1.2401398872044047,ab_history_policy
rank_reward,0,P10,310.0,ab=mid|lag0=mid|lag5=high,0.9076027918274033,0.5802018671417117,0.3274009246856916,ab_history_policy
rank_reward,0,P10,314.0,ab=high|lag0=high|lag5=high,0.09770556023073251,0.0804135707869561,0.017291989443776412,ab_history_policy
rank_reward,0,P10,321.0,ab=mid|lag0=mid|lag5=mid,-0.02995018605680788,1.2158642068778514,-1.2458143929346592,ab_history_policy
rank_reward,0,P10,350.0,ab=low|lag0=low|lag5=high,1.102435514156574,1.6293354549500985,-0.5268999407935244,ab_history_policy
rank_reward,0,P10,391.0,ab=high|lag0=high|lag5=high,0.6224050137095309,1.544326648604876,-0.921921634895345,ab_history_policy
rank_reward,0,P11,46.0,ab=high|lag0=high|lag5=high,0.6202334049099639,0.8642561978430955,-0.24402279293313156,ab_history_policy
rank_reward,0,P11,67.0,ab=mid|lag0=mid|lag5=low,-0.4148910676368519,0.029571687112363045,-0.44446275474921493,ab_history_policy
rank_reward,0,P11,89.0,ab=high|lag0=high|lag5=high,0.8827436462051245,1.0413578777289758,-0.15861423152385135,ab_history_policy
rank_reward,0,P11,103.0,ab=high|lag0=high|lag5=high,0.20223460050714254,0.7438270555206971,-0.5415924550135545,ab_history_policy
rank_reward,0,P11,120.0,ab=mid|lag0=mid|lag5=high,0.551368397292075,1.2751320951783378,-0.7237636978862628,ab_history_policy
rank_reward,0,P11,146.0,ab=low|lag0=low|lag5=low,-0.511225059193625,0.03839571179614273,-0.5496207709897678,ab_history_policy
rank_reward,0,P11,157.0,ab=mid|lag0=mid|lag5=low,0.10769497386119102,0.8745689909121387,-0.7668740170509477,ab_history_policy
rank_reward,0,P11,181.0,ab=low|lag0=low|lag5=high,1.007575391782635,1.4547708580538503,-0.4471954662712152,ab_history_policy
rank_reward,0,P11,211.0,ab=high|lag0=high|lag5=high,-0.22737635825970517,-0.2628074046159611,0.03543104635625591,ab_history_policy
rank_reward,0,P11,240.0,ab=low|lag0=low|lag5=low,-0.7719296068699337,-0.7615080473859493,-0.010421559483984377,ab_history_policy
rank_reward,0,P11,252.0,ab=mid|lag0=mid|lag5=low,-0.5077785628607687,0.7209861437275681,-1.2287647065883367,ab_history_policy
rank_reward,0,P11,263.0,ab=low|lag0=low|lag5=low,-0.8518956083434964,1.3438499128649937,-2.19574552120849,ab_history_policy
rank_reward,0,P11,282.0,ab=mid|lag0=mid|lag5=low,-0.09526357298573104,0.7039213829292825,-0.7991849559150136,ab_history_policy
rank_reward,0,P11,292.0,ab=high|lag0=high|lag5=high,0.3997076560179739,0.6527271005344256,-0.2530194445164517,ab_history_policy
rank_reward,0,P11,309.0,ab=low|lag0=low|lag5=mid,-0.10144030254792165,0.41382044935842666,-0.5152607519063483,ab_history_policy
rank_reward,0,P11,324.0,ab=low|lag0=low|lag5=low,-0.9070851532595512,-0.3116989565991493,-0.5953861966604019,ab_history_policy
rank_reward,0,P11,376.0,ab=low|lag0=low|lag5=low,-0.3799544063650182,0.2904467550128436,-0.6704011613778618,ab_history_policy
rank_reward,0,P16,23.0,ab=mid|lag0=mid|lag5=mid,-0.4714638150591558,-0.48911805693726795,0.017654241878112154,ab_history_policy
rank_reward,0,P16,35.0,ab=low|lag0=low|lag5=low,-0.6396560150646915,-0.5162090141481406,-0.12344700091655092,ab_history_policy
rank_reward,0,P16,43.0,ab=mid|lag0=mid|lag5=mid,-0.0727505082762604,0.6612594809335682,-0.7340099892098286,ab_history_policy
rank_reward,0,P16,50.0,ab=low|lag0=low|lag5=mid,0.2281909721031052,0.4394175905558549,-0.21122661845274968,ab_history_policy
rank_reward,0,P16,53.0,ab=low|lag0=low|lag5=high,1.2942237922802124,0.4564823513541405,0.837741440926072,ab_history_policy
rank_reward,0,P16,66.0,ab=high|lag0=high|lag5=high,0.042401659774658124,0.015458105572674047,0.026943554201984077,ab_history_policy
rank_reward,0,P16,90.0,ab=mid|lag0=mid|lag5=mid,-0.0043441652496247485,0.30289950416956996,-0.3072436694191947,ab_history_policy
rank_reward,0,P16,101.0,ab=mid|lag0=mid|lag5=mid,-0.09277052645024661,0.5383891068530758,-0.6311596333033225,ab_history_policy
rank_reward,0,P16,123.0,ab=high|lag0=high|lag5=high,0.1984669384928086,0.1696522078298009,0.028814730663007715,ab_history_policy
rank_reward,0,P16,125.0,ab=high|lag0=high|lag5=high,0.42272186617985114,0.3980354295375637,0.024686436642287424,ab_history_policy
rank_reward,0,P16,139.0,ab=low|lag0=low|lag5=mid,-0.3678647831759996,0.7934155258887435,-1.1612803090647432,ab_history_policy
rank_reward,0,P16,177.0,ab=mid|lag0=mid|lag5=low,-0.28309101091836886,0.15584947829957438,-0.43894048921794326,ab_history_policy
rank_reward,0,P16,220.0,ab=high|lag0=high|lag5=high,0.6767790450742065,1.7193823792473928,-1.0426033341731862,ab_history_policy
rank_reward,0,P16,244.0,ab=mid|lag0=mid|lag5=low,0.3624977468592567,1.4121089560581361,-1.0496112091988794,ab_history_policy
rank_reward,0,P16,278.0,ab=high|lag0=high|lag5=high,0.3195221999906087,0.9342956537061385,-0.6147734537155298,ab_history_policy
rank_reward,0,P16,298.0,ab=mid|lag0=mid|lag5=low,-0.5443956059905509,-0.8499253768127216,0.3055297708221707,ab_history_policy
rank_reward,0,P16,312.0,ab=mid|lag0=mid|lag5=high,1.3119969137450984,0.9854899361009953,0.3265069776441031,ab_history_policy
rank_reward,0,P16,317.0,ab=high|lag0=high|lag5=high,0.9330985078271609,1.7072601940998857,-0.7741616862727249,ab_history_policy
rank_reward,0,P16,368.0,ab=high|lag0=high|lag5=high,0.6902396108688043,0.6725195194392356,0.017720091429568652,ab_history_policy
rank_reward,0,P16,373.0,ab=high|lag0=high|lag5=high,0.005947414887382818,0.47737152052814597,-0.47142410564076315,ab_history_policy
rank_reward,0,P16,392.0,ab=mid|lag0=mid|lag5=high,0.9732199683042729,-0.1265167983882145,1.0997367666924873,ab_history_policy
rank_reward,0,P16,406.0,nan,0.28168936308350057,0.28168936308350057,0.0,ab_history_policy
rank_reward,0,P16,417.0,nan,0.0,0.0,0.0,ab_history_policy
rank_reward,0,P17,42.0,ab=mid|lag0=mid|lag5=high,0.7785700218233871,0.8404394693155675,-0.061869447492180374,ab_history_policy
rank_reward,0,P17,52.0,ab=mid|lag0=mid|lag5=low,-0.3301510116298495,-0.055460472594428344,-0.2746905390354212,ab_history_policy
rank_reward,0,P17,68.0,ab=low|lag0=low|lag5=mid,0.151217101599768,1.4168134390870422,-1.265596337487274,ab_history_policy
rank_reward,0,P17,125.0,ab=mid|lag0=mid|lag5=high,0.5214292928168649,1.0519071558540563,-0.5304778630371914,ab_history_policy
rank_reward,0,P17,145.0,ab=low|lag0=low|lag5=low,-1.070168831215614,-0.970517205774624,-0.09965162544098993,ab_history_policy
rank_reward,0,P17,183.0,ab=high|lag0=high|lag5=high,0.6200182657419233,1.7024842723260425,-1.0824660065841192,ab_history_policy
rank_reward,0,P17,201.0,ab=high|lag0=high|lag5=mid,1.027373148234429,1.1363976904608073,-0.10902454222637825,ab_history_policy
rank_reward,0,P17,222.0,ab=mid|lag0=mid|lag5=high,1.1093084815828023,1.5081560427305143,-0.398847561147712,ab_history_policy
rank_reward,0,P17,226.0,ab=high|lag0=high|lag5=mid,0.8287533364582964,1.491257935809164,-0.6625045993508676,ab_history_policy
rank_reward,0,P17,241.0,ab=low|lag0=low|lag5=low,-0.5576435907027129,0.5703111085955727,-1.1279546992982854,ab_history_policy
rank_reward,0,P17,275.0,ab=mid|lag0=mid|lag5=high,0.43759314675193195,-0.5700405816964479,1.0076337284483798,ab_history_policy
rank_reward,0,P17,276.0,ab=mid|lag0=mid|lag5=high,0.28526017488406824,-0.45147498682605536,0.7367351617101237,ab_history_policy
rank_reward,0,P17,289.0,ab=mid|lag0=mid|lag5=mid,0.28492370457424293,0.9082732470225785,-0.6233495424483355,ab_history_policy
rank_reward,0,P17,305.0,ab=mid|lag0=mid|lag5=low,0.34037347814558544,1.002554696899281,-0.6621812187536955,ab_history_policy
rank_reward,0,P17,334.0,ab=low|lag0=low|lag5=low,-0.47206381793918056,0.24079802362924158,-0.7128618415684221,ab_history_policy
rank_reward,0,P17,342.0,ab=low|lag0=low|lag5=mid,-0.2589527128709539,0.9167223004832536,-1.1756750133542075,ab_history_policy
rank_reward,0,P17,360.0,ab=low|lag0=low|lag5=mid,-0.19548930702115608,-0.43698207291341823,0.24149276589226215,ab_history_policy
rank_reward,0,P17,374.0,ab=mid|lag0=mid|lag5=mid,-0.6571615984570113,-0.2914923443932927,-0.3656692540637186,ab_history_policy
rank_reward,0,P17,393.0,ab=low|lag0=low|lag5=low,-0.09519017056375438,1.6254184660367068,-1.7206086366004611,ab_history_policy
rank_reward,0,P17,398.0,ab=low|lag0=low|lag5=mid,-0.29027308776180605,0.772163324302438,-1.062436412064244,ab_history_policy
rank_reward,0,P21,30.0,ab=low|lag0=low|lag5=low,-0.6168653733975644,0.637903536280974,-1.2547689096785384,ab_history_policy
rank_reward,0,P21,45.0,ab=low|lag0=low|lag5=low,0.14691167281726814,1.5335032031125393,-1.3865915302952712,ab_history_policy
rank_reward,0,P21,54.0,ab=low|lag0=low|lag5=low,-0.4481181714706936,-0.0212522015863057,-0.4268659698843879,ab_history_policy
rank_reward,0,P21,89.0,ab=low|lag0=low|lag5=high,1.0632518887586575,1.668688058483342,-0.6054361697246844,ab_history_policy
rank_reward,0,P21,106.0,ab=mid|lag0=mid|lag5=low,-0.2951573098126555,0.41795996453067746,-0.7131172743433329,ab_history_policy
rank_reward,0,P21,149.0,ab=high|lag0=high|lag5=mid,1.0895720678329557,1.6766127484315636,-0.5870406805986079,ab_history_policy
rank_reward,0,P21,180.0,ab=low|lag0=low|lag5=mid,0.06669023660314756,1.4462384776547077,-1.37954824105156,ab_history_policy
rank_reward,0,P21,192.0,ab=mid|lag0=mid|lag5=low,-0.3884243869791171,1.6433408981013164,-2.0317652850804335,ab_history_policy
rank_reward,0,P21,205.0,ab=mid|lag0=mid|lag5=low,0.1721567320821214,0.446296233312418,-0.2741395012302966,ab_history_policy
