mode,endpoint,objectification_level,comparison,control_kind,mean_true,mean_control,effect,p_greater,n_pairs,passes
fes_string_conditioned,z_reward,L2_novelty_selected_distance,true_vs_shuffled_c,shuffled_c,-0.73574358927148,-0.04816916150847725,-0.6875744277630028,0.9994001199760048,25,False
fes_string_conditioned,z_reward,L2_novelty_selected_distance,true_vs_phase_rotated,phase_rotated,-0.73574358927148,0.3078216274442779,-1.043565216715758,1.0,25,False
fes_string_conditioned,z_reward,L3_add_entropy_noncollapse,true_vs_random,random,-0.3023832017072017,-1.3068058126738142,1.0044226109666128,0.0007998400319936012,25,True
fes_string_conditioned,z_reward,L3_add_entropy_noncollapse,true_vs_balanced,balanced,-0.3023832017072017,1.1068363935516667,-1.4092195952588684,1.0,25,False
fes_string_conditioned,z_reward,L3_add_entropy_noncollapse,true_vs_performance_matched,performance_matched,-0.3023832017072017,-0.06125295572380809,-0.24113024598339358,0.9348130373925215,25,False
fes_string_conditioned,z_reward,L3_add_entropy_noncollapse,true_vs_shuffled_c,shuffled_c,-0.3023832017072017,0.1616710403076909,-0.4640542420148926,0.999000199960008,25,False
fes_string_conditioned,z_reward,L3_add_entropy_noncollapse,true_vs_phase_rotated,phase_rotated,-0.3023832017072017,0.4019345362454663,-0.7043177379526679,1.0,25,False
fes_string_conditioned,z_reward,L4_add_coherence,true_vs_random,random,0.03212937142562659,-1.6002309061481106,1.6323602775737371,0.0001999600079984003,25,True
fes_string_conditioned,z_reward,L4_add_coherence,true_vs_balanced,balanced,0.03212937142562659,1.1274798793744938,-1.0953505079488672,1.0,25,False
fes_string_conditioned,z_reward,L4_add_coherence,true_vs_performance_matched,performance_matched,0.03212937142562659,-0.34547480771666683,0.37760417914229344,0.0013997200559888023,25,True
fes_string_conditioned,z_reward,L4_add_coherence,true_vs_shuffled_c,shuffled_c,0.03212937142562659,0.24008532548047964,-0.207955954054853,0.9486102779444111,25,False
fes_string_conditioned,z_reward,L4_add_coherence,true_vs_phase_rotated,phase_rotated,0.03212937142562659,0.5460111375841776,-0.513881766158551,1.0,25,False
fes_string_conditioned,z_reward,L5_full_objectification,true_vs_random,random,0.2676790816973895,-1.2199133820195893,1.4875924637169788,0.0001999600079984003,25,True
fes_string_conditioned,z_reward,L5_full_objectification,true_vs_balanced,balanced,0.2676790816973895,0.762672457607798,-0.4949933759104085,0.999000199960008,25,False
fes_string_conditioned,z_reward,L5_full_objectification,true_vs_performance_matched,performance_matched,0.2676790816973895,-0.9215967793493843,1.189275861046774,0.0001999600079984003,25,True
fes_string_conditioned,z_reward,L5_full_objectification,true_vs_shuffled_c,shuffled_c,0.2676790816973895,0.2558747363901658,0.011804345307223765,0.4615076984603079,25,False
fes_string_conditioned,z_reward,L5_full_objectification,true_vs_phase_rotated,phase_rotated,0.2676790816973895,0.8552838856736205,-0.5876048039762309,1.0,25,False
fes_string_conditioned,rank_reward,L1_novelty_only,true_vs_random,random,0.08814185441701877,-1.408946649633163,1.4970885040501818,0.0001999600079984003,25,True
fes_string_conditioned,rank_reward,L1_novelty_only,true_vs_balanced,balanced,0.08814185441701877,1.3985203246524074,-1.3103784702353887,1.0,25,False
fes_string_conditioned,rank_reward,L1_novelty_only,true_vs_performance_matched,performance_matched,0.08814185441701877,-0.25399923827030063,0.34214109268731946,0.008998200359928014,25,True
fes_string_conditioned,rank_reward,L1_novelty_only,true_vs_shuffled_c,shuffled_c,0.08814185441701877,0.08814185441701877,-4.440892098500626e-18,0.5012997400519896,25,False
fes_string_conditioned,rank_reward,L1_novelty_only,true_vs_phase_rotated,phase_rotated,0.08814185441701877,0.08814185441701872,6.217248937900877e-17,0.3785242951409718,25,False
fes_string_conditioned,rank_reward,L2_novelty_selected_distance,true_vs_random,random,-0.5893029160306338,-0.67985657384837,0.09055365781773615,0.3703259348130374,25,False
fes_string_conditioned,rank_reward,L2_novelty_selected_distance,true_vs_balanced,balanced,-0.5893029160306338,1.1241330401223242,-1.7134359561529582,1.0,25,False
fes_string_conditioned,rank_reward,L2_novelty_selected_distance,true_vs_performance_matched,performance_matched,-0.5893029160306338,-0.050503452172427875,-0.538799463858206,0.9866026794641072,25,False
fes_string_conditioned,rank_reward,L2_novelty_selected_distance,true_vs_shuffled_c,shuffled_c,-0.5893029160306338,-0.05227988583171104,-0.5370230301989228,0.999000199960008,25,False
fes_string_conditioned,rank_reward,L2_novelty_selected_distance,true_vs_phase_rotated,phase_rotated,-0.5893029160306338,0.24780978776081866,-0.8371127037914523,1.0,25,False
fes_string_conditioned,rank_reward,L3_add_entropy_noncollapse,true_vs_random,random,-0.21324177778929432,-1.3064095704240257,1.0931677926347312,0.0001999600079984003,25,True
fes_string_conditioned,rank_reward,L3_add_entropy_noncollapse,true_vs_balanced,balanced,-0.21324177778929432,1.1361217778691817,-1.3493635556584758,1.0,25,False
fes_string_conditioned,rank_reward,L3_add_entropy_noncollapse,true_vs_performance_matched,performance_matched,-0.21324177778929432,-0.11322820494398908,-0.10001357284530524,0.7192561487702459,25,False
fes_string_conditioned,rank_reward,L3_add_entropy_noncollapse,true_vs_shuffled_c,shuffled_c,-0.21324177778929432,0.14756818067613536,-0.3608099584654297,0.9986002799440112,25,False
fes_string_conditioned,rank_reward,L3_add_entropy_noncollapse,true_vs_phase_rotated,phase_rotated,-0.21324177778929432,0.3491895946119917,-0.562431372401286,1.0,25,False
fes_string_conditioned,rank_reward,L4_add_coherence,true_vs_random,random,0.10938088630287628,-1.597842503081712,1.7072233893845883,0.0001999600079984003,25,True
fes_string_conditioned,rank_reward,L4_add_coherence,true_vs_balanced,balanced,0.10938088630287628,1.1505001018491834,-1.041119215546307,1.0,25,False
fes_string_conditioned,rank_reward,L4_add_coherence,true_vs_performance_matched,performance_matched,0.10938088630287628,-0.39014560257922204,0.4995264888820982,0.0005998800239952009,25,True
fes_string_conditioned,rank_reward,L4_add_coherence,true_vs_shuffled_c,shuffled_c,0.10938088630287628,0.20428019750106635,-0.09489931119819012,0.8582283543291341,25,False
fes_string_conditioned,rank_reward,L4_add_coherence,true_vs_phase_rotated,phase_rotated,0.10938088630287628,0.5238269200078082,-0.4144460337049318,1.0,25,False
fes_string_conditioned,rank_reward,L5_full_objectification,true_vs_random,random,0.37846535014809574,-1.2303478277209932,1.608813177869089,0.0001999600079984003,25,True
fes_string_conditioned,rank_reward,L5_full_objectification,true_vs_balanced,balanced,0.37846535014809574,0.7793988368345467,-0.40093348668645107,0.9998000399920016,25,False
fes_string_conditioned,rank_reward,L5_full_objectification,true_vs_performance_matched,performance_matched,0.37846535014809574,-0.9538040205803482,1.3322693707284439,0.0001999600079984003,25,True
fes_string_conditioned,rank_reward,L5_full_objectification,true_vs_shuffled_c,shuffled_c,0.37846535014809574,0.18157686109928922,0.19688848904880657,0.03139372125574885,25,True
fes_string_conditioned,rank_reward,L5_full_objectification,true_vs_phase_rotated,phase_rotated,0.37846535014809574,0.8447108002194095,-0.4662454500713135,1.0,25,False
fes_string_conditioned,gmr72_bridge_composite,L1_novelty_only,true_vs_random,random,0.3971856926248892,-1.6710841537054066,2.068269846330296,0.0001999600079984003,25,True
fes_string_conditioned,gmr72_bridge_composite,L1_novelty_only,true_vs_balanced,balanced,0.3971856926248892,1.0366799845157124,-0.6394942918908235,1.0,25,False
fes_string_conditioned,gmr72_bridge_composite,L1_novelty_only,true_vs_performance_matched,performance_matched,0.3971856926248892,-0.5571529086849736,0.9543386013098627,0.0001999600079984003,25,True
fes_string_conditioned,gmr72_bridge_composite,L1_novelty_only,true_vs_shuffled_c,shuffled_c,0.3971856926248892,0.3971856926248893,0.0,0.4971005798840232,25,False
fes_string_conditioned,gmr72_bridge_composite,L1_novelty_only,true_vs_phase_rotated,phase_rotated,0.3971856926248892,0.3971856926248891,0.0,0.760247950409918,25,False
fes_string_conditioned,gmr72_bridge_composite,L2_novelty_selected_distance,true_vs_random,random,-0.21581894990180023,-0.7454942686359162,0.5296753187341161,0.03979204159168166,25,True
fes_string_conditioned,gmr72_bridge_composite,L2_novelty_selected_distance,true_vs_balanced,balanced,-0.21581894990180023,0.8731852401702375,-1.0890041900720377,1.0,25,False
fes_string_conditioned,gmr72_bridge_composite,L2_novelty_selected_distance,true_vs_performance_matched,performance_matched,-0.21581894990180023,-0.4322194862128811,0.2164005363110809,0.1311737652469506,25,False
fes_string_conditioned,gmr72_bridge_composite,L2_novelty_selected_distance,true_vs_shuffled_c,shuffled_c,-0.21581894990180023,0.14155935614836934,-0.3573783060501695,1.0,25,False
fes_string_conditioned,gmr72_bridge_composite,L2_novelty_selected_distance,true_vs_phase_rotated,phase_rotated,-0.21581894990180023,0.3787881084319907,-0.5946070583337909,1.0,25,False
fes_string_conditioned,gmr72_bridge_composite,L3_add_entropy_noncollapse,true_vs_random,random,0.13214182265683344,-1.4405466834196288,1.5726885060764622,0.0001999600079984003,25,True
fes_string_conditioned,gmr72_bridge_composite,L3_add_entropy_noncollapse,true_vs_balanced,balanced,0.13214182265683344,0.8730821185978919,-0.7409402959410585,1.0,25,False
fes_string_conditioned,gmr72_bridge_composite,L3_add_entropy_noncollapse,true_vs_performance_matched,performance_matched,0.13214182265683344,-0.44555836088740575,0.5777001835442391,0.0003999200159968006,25,True
fes_string_conditioned,gmr72_bridge_composite,L3_add_entropy_noncollapse,true_vs_shuffled_c,shuffled_c,0.13214182265683344,0.3636144515496877,-0.23147262889285428,1.0,25,False
fes_string_conditioned,gmr72_bridge_composite,L3_add_entropy_noncollapse,true_vs_phase_rotated,phase_rotated,0.13214182265683344,0.5172666515026217,-0.3851248288457883,1.0,25,False
fes_string_conditioned,gmr72_bridge_composite,L4_add_coherence,true_vs_random,random,0.30563038125191005,-1.7686961749791805,2.0743265562310906,0.0001999600079984003,25,True
fes_string_conditioned,gmr72_bridge_composite,L4_add_coherence,true_vs_balanced,balanced,0.30563038125191005,0.8333719676078454,-0.5277415863559353,1.0,25,False
fes_string_conditioned,gmr72_bridge_composite,L4_add_coherence,true_vs_performance_matched,performance_matched,0.30563038125191005,-0.3840698224992742,0.6897002037511842,0.0001999600079984003,25,True
fes_string_conditioned,gmr72_bridge_composite,L4_add_coherence,true_vs_shuffled_c,shuffled_c,0.30563038125191005,0.44100987056803453,-0.13537948931612453,0.9988002399520096,25,False
fes_string_conditioned,gmr72_bridge_composite,L4_add_coherence,true_vs_phase_rotated,phase_rotated,0.30563038125191005,0.5727537780506655,-0.26712339679875546,1.0,25,False
fes_string_conditioned,gmr72_bridge_composite,L5_full_objectification,true_vs_random,random,0.3678824233532813,-1.2742229754383856,1.6421053987916674,0.0001999600079984003,25,True
fes_string_conditioned,gmr72_bridge_composite,L5_full_objectification,true_vs_balanced,balanced,0.3678824233532813,0.6696166159281377,-0.30173419257485645,0.9998000399920016,25,False
fes_string_conditioned,gmr72_bridge_composite,L5_full_objectification,true_vs_performance_matched,performance_matched,0.3678824233532813,-0.8904543242875965,1.2583367476408776,0.0001999600079984003,25,True
fes_string_conditioned,gmr72_bridge_composite,L5_full_objectification,true_vs_shuffled_c,shuffled_c,0.3678824233532813,0.41699491380788806,-0.049112490454606875,0.7726454709058188,25,False
fes_string_conditioned,gmr72_bridge_composite,L5_full_objectification,true_vs_phase_rotated,phase_rotated,0.3678824233532813,0.7101833466366755,-0.3423009232833941,1.0,25,False
linear_c_state,z_reward,L1_novelty_only,true_vs_random,random,-0.22657668222615002,-0.9294883329816336,0.7029116507554836,0.0001999600079984003,66,True
linear_c_state,z_reward,L1_novelty_only,true_vs_balanced,balanced,-0.22657668222615002,1.4970486094097113,-1.7236252916358605,1.0,66,False
linear_c_state,z_reward,L1_novelty_only,true_vs_performance_matched,performance_matched,-0.22657668222615002,0.1121697702503727,-0.33874645247652274,0.9988002399520096,66,False
linear_c_state,z_reward,L1_novelty_only,true_vs_shuffled_c,shuffled_c,-0.22657668222615002,-0.22657668222615002,-1.682156097916904e-17,0.4991001799640072,66,False
linear_c_state,z_reward,L1_novelty_only,true_vs_phase_rotated,phase_rotated,-0.22657668222615002,-0.2265766822261501,5.469635687132933e-17,0.0621875624875025,66,False
linear_c_state,z_reward,L2_novelty_selected_distance,true_vs_random,random,-1.019250038318951,-0.474422872890319,-0.5448271654286321,0.998000399920016,66,False
linear_c_state,z_reward,L2_novelty_selected_distance,true_vs_balanced,balanced,-1.019250038318951,1.1206718247056435,-2.1399218630245946,1.0,66,False
linear_c_state,z_reward,L2_novelty_selected_distance,true_vs_performance_matched,performance_matched,-1.019250038318951,0.15700664755179383,-1.1762566858707448,1.0,66,False
linear_c_state,z_reward,L2_novelty_selected_distance,true_vs_shuffled_c,shuffled_c,-1.019250038318951,0.10675763093520083,-1.126007669254152,1.0,66,False
linear_c_state,z_reward,L2_novelty_selected_distance,true_vs_phase_rotated,phase_rotated,-1.019250038318951,0.10923680801663202,-1.128486846335583,1.0,66,False
linear_c_state,z_reward,L3_add_entropy_noncollapse,true_vs_random,random,-0.6453484461908507,-0.9868194699748396,0.341471023783989,0.029394121175764846,66,True
linear_c_state,z_reward,L3_add_entropy_noncollapse,true_vs_balanced,balanced,-0.6453484461908507,1.2593493209791498,-1.9046977671700007,1.0,66,False
linear_c_state,z_reward,L3_add_entropy_noncollapse,true_vs_performance_matched,performance_matched,-0.6453484461908507,0.16835418094806867,-0.8137026271389195,1.0,66,False
linear_c_state,z_reward,L3_add_entropy_noncollapse,true_vs_shuffled_c,shuffled_c,-0.6453484461908507,0.10141012269658965,-0.7467585688874403,1.0,66,False
linear_c_state,z_reward,L3_add_entropy_noncollapse,true_vs_phase_rotated,phase_rotated,-0.6453484461908507,0.10305429154188216,-0.7484027377327328,1.0,66,False
linear_c_state,z_reward,L4_add_coherence,true_vs_random,random,-0.21910278030431038,-1.3567957441840712,1.137692963879761,0.0001999600079984003,66,True
linear_c_state,z_reward,L4_add_coherence,true_vs_balanced,balanced,-0.21910278030431038,1.3301067688887325,-1.5492095491930429,1.0,66,False
linear_c_state,z_reward,L4_add_coherence,true_vs_performance_matched,performance_matched,-0.21910278030431038,-0.04238648026857069,-0.17671630003573968,0.9362127574485103,66,False
linear_c_state,z_reward,L4_add_coherence,true_vs_shuffled_c,shuffled_c,-0.21910278030431038,-0.07011099194804152,-0.14899178835626886,0.8748250349930013,66,False
linear_c_state,z_reward,L4_add_coherence,true_vs_phase_rotated,phase_rotated,-0.21910278030431038,0.358289227816261,-0.5773920081205715,1.0,66,False
linear_c_state,z_reward,L5_full_objectification,true_vs_random,random,0.19311460969367156,-1.2415164576937219,1.4346310673873934,0.0001999600079984003,66,True
linear_c_state,z_reward,L5_full_objectification,true_vs_balanced,balanced,0.19311460969367156,0.9012460749671224,-0.7081314652734508,1.0,66,False
linear_c_state,z_reward,L5_full_objectification,true_vs_performance_matched,performance_matched,0.19311460969367156,-0.49398845878027137,0.6871030684739429,0.0001999600079984003,66,True
linear_c_state,z_reward,L5_full_objectification,true_vs_shuffled_c,shuffled_c,0.19311460969367156,-0.18458754471165426,0.3777021544053258,0.004999000199960008,66,True
linear_c_state,z_reward,L5_full_objectification,true_vs_phase_rotated,phase_rotated,0.19311460969367156,0.8257317765248535,-0.6326171668311819,1.0,66,False
linear_c_state,rank_reward,L1_novelty_only,true_vs_random,random,-0.2260999940271534,-0.9392509580687235,0.71315096404157,0.0001999600079984003,66,True
linear_c_state,rank_reward,L1_novelty_only,true_vs_balanced,balanced,-0.2260999940271534,1.5067768162457917,-1.7328768102729453,1.0,66,False
linear_c_state,rank_reward,L1_novelty_only,true_vs_performance_matched,performance_matched,-0.2260999940271534,0.11077412390439181,-0.3368741179315452,0.9986002799440112,66,False
linear_c_state,rank_reward,L1_novelty_only,true_vs_shuffled_c,shuffled_c,-0.2260999940271534,-0.22609999402715344,-1.1775092685418327e-17,0.5090981803639272,66,False
linear_c_state,rank_reward,L1_novelty_only,true_vs_phase_rotated,phase_rotated,-0.2260999940271534,-0.2260999940271535,6.839015885593412e-17,0.10757848430313938,66,False
linear_c_state,rank_reward,L2_novelty_selected_distance,true_vs_random,random,-0.9987399884795929,-0.42208402163956743,-0.5766559668400255,0.9974005198960207,66,False
linear_c_state,rank_reward,L2_novelty_selected_distance,true_vs_balanced,balanced,-0.9987399884795929,1.1567930446897299,-2.1555330331693234,1.0,66,False
linear_c_state,rank_reward,L2_novelty_selected_distance,true_vs_performance_matched,performance_matched,-0.9987399884795929,0.14927133439652557,-1.1480113228761188,1.0,66,False
linear_c_state,rank_reward,L2_novelty_selected_distance,true_vs_shuffled_c,shuffled_c,-0.9987399884795929,0.11359461663865442,-1.1123346051182472,1.0,66,False
linear_c_state,rank_reward,L2_novelty_selected_distance,true_vs_phase_rotated,phase_rotated,-0.9987399884795929,0.0011650143942509219,-0.9999050028738439,1.0,66,False
linear_c_state,rank_reward,L3_add_entropy_noncollapse,true_vs_random,random,-0.6470829535625354,-0.9333582425045209,0.2862752889419856,0.06418716256748651,66,False
linear_c_state,rank_reward,L3_add_entropy_noncollapse,true_vs_balanced,balanced,-0.6470829535625354,1.2946760561084865,-1.9417590096710218,1.0,66,False
linear_c_state,rank_reward,L3_add_entropy_noncollapse,true_vs_performance_matched,performance_matched,-0.6470829535625354,0.1769935238562865,-0.8240764774188221,1.0,66,False
linear_c_state,rank_reward,L3_add_entropy_noncollapse,true_vs_shuffled_c,shuffled_c,-0.6470829535625354,0.0917233589410574,-0.7388063125035929,1.0,66,False
linear_c_state,rank_reward,L3_add_entropy_noncollapse,true_vs_phase_rotated,phase_rotated,-0.6470829535625354,0.017048257161226245,-0.6641312107237617,1.0,66,False
linear_c_state,rank_reward,L4_add_coherence,true_vs_random,random,-0.21246693290808882,-1.3217735855855135,1.109306652677425,0.0001999600079984003,66,True
linear_c_state,rank_reward,L4_add_coherence,true_vs_balanced,balanced,-0.21246693290808882,1.365030099549569,-1.5774970324576574,1.0,66,False
linear_c_state,rank_reward,L4_add_coherence,true_vs_performance_matched,performance_matched,-0.21246693290808882,-0.045702924241715404,-0.16676400866637345,0.9176164767046591,66,False
linear_c_state,rank_reward,L4_add_coherence,true_vs_shuffled_c,shuffled_c,-0.21246693290808882,-0.09028507359791108,-0.12218185931017773,0.8460307938412317,66,False
linear_c_state,rank_reward,L4_add_coherence,true_vs_phase_rotated,phase_rotated,-0.21246693290808882,0.30519841678366005,-0.5176653496917488,1.0,66,False
linear_c_state,rank_reward,L5_full_objectification,true_vs_random,random,0.21367268949587015,-1.2178839992423167,1.4315566887381868,0.0001999600079984003,66,True
linear_c_state,rank_reward,L5_full_objectification,true_vs_balanced,balanced,0.21367268949587015,0.9378375066471732,-0.7241648171513032,1.0,66,False
linear_c_state,rank_reward,L5_full_objectification,true_vs_performance_matched,performance_matched,0.21367268949587015,-0.5042119038504989,0.7178845933463691,0.0001999600079984003,66,True
linear_c_state,rank_reward,L5_full_objectification,true_vs_shuffled_c,shuffled_c,0.21367268949587015,-0.20966416064538126,0.42333685014125144,0.0007998400319936012,66,True
linear_c_state,rank_reward,L5_full_objectification,true_vs_phase_rotated,phase_rotated,0.21367268949587015,0.7802498675951534,-0.5665771780992833,1.0,66,False
linear_c_state,gmr72_bridge_composite,L1_novelty_only,true_vs_random,random,0.2691297374513726,-1.5993745869375189,1.8685043243888917,0.0001999600079984003,66,True
linear_c_state,gmr72_bridge_composite,L1_novelty_only,true_vs_balanced,balanced,0.2691297374513726,1.1927592699319307,-0.9236295324805583,1.0,66,False
linear_c_state,gmr72_bridge_composite,L1_novelty_only,true_vs_performance_matched,performance_matched,0.2691297374513726,-0.40077389534852964,0.6699036327999023,0.0001999600079984003,66,True
linear_c_state,gmr72_bridge_composite,L1_novelty_only,true_vs_shuffled_c,shuffled_c,0.2691297374513726,0.2691297374513726,-1.3457248783335231e-17,0.5012997400519896,66,False
linear_c_state,gmr72_bridge_composite,L1_novelty_only,true_vs_phase_rotated,phase_rotated,0.2691297374513726,0.2691297374513726,-2.3550185370836655e-17,0.7236552689462108,66,False
linear_c_state,gmr72_bridge_composite,L2_novelty_selected_distance,true_vs_random,random,-0.37570690426736636,-0.8357634030266228,0.4600564987592566,0.006798640271945611,66,True
linear_c_state,gmr72_bridge_composite,L2_novelty_selected_distance,true_vs_balanced,balanced,-0.37570690426736636,0.9612336300119966,-1.3369405342793632,1.0,66,False
linear_c_state,gmr72_bridge_composite,L2_novelty_selected_distance,true_vs_performance_matched,performance_matched,-0.37570690426736636,-0.24760328130562306,-0.12810362296174324,0.8248350329934013,66,False
linear_c_state,gmr72_bridge_composite,L2_novelty_selected_distance,true_vs_shuffled_c,shuffled_c,-0.37570690426736636,0.2593662583231043,-0.6350731625904708,1.0,66,False
linear_c_state,gmr72_bridge_composite,L2_novelty_selected_distance,true_vs_phase_rotated,phase_rotated,-0.37570690426736636,0.23847370026451117,-0.6141806045318776,1.0,66,False
linear_c_state,gmr72_bridge_composite,L3_add_entropy_noncollapse,true_vs_random,random,-0.006061494878813437,-1.457428658963417,1.4513671640846035,0.0001999600079984003,66,True
linear_c_state,gmr72_bridge_composite,L3_add_entropy_noncollapse,true_vs_balanced,balanced,-0.006061494878813437,0.9602955089871532,-0.9663570038659668,1.0,66,False
linear_c_state,gmr72_bridge_composite,L3_add_entropy_noncollapse,true_vs_performance_matched,performance_matched,-0.006061494878813437,-0.3035777961468567,0.29751630126804324,0.002599480103979204,66,True
linear_c_state,gmr72_bridge_composite,L3_add_entropy_noncollapse,true_vs_shuffled_c,shuffled_c,-0.006061494878813437,0.41023383656638435,-0.4162953314451978,1.0,66,False
linear_c_state,gmr72_bridge_composite,L3_add_entropy_noncollapse,true_vs_phase_rotated,phase_rotated,-0.006061494878813437,0.3965386044355493,-0.4026000993143628,1.0,66,False
linear_c_state,gmr72_bridge_composite,L4_add_coherence,true_vs_random,random,0.209674214033794,-1.7898008498247537,1.9994750638585475,0.0001999600079984003,66,True
linear_c_state,gmr72_bridge_composite,L4_add_coherence,true_vs_balanced,balanced,0.209674214033794,0.9166906280461946,-0.7070164140124005,1.0,66,False
linear_c_state,gmr72_bridge_composite,L4_add_coherence,true_vs_performance_matched,performance_matched,0.209674214033794,-0.2427836050622676,0.45245781909606164,0.0001999600079984003,66,True
linear_c_state,gmr72_bridge_composite,L4_add_coherence,true_vs_shuffled_c,shuffled_c,0.209674214033794,0.409023370824285,-0.19934915679049112,0.9982003599280144,66,False
linear_c_state,gmr72_bridge_composite,L4_add_coherence,true_vs_phase_rotated,phase_rotated,0.209674214033794,0.4971962419827474,-0.28752202794895343,1.0,66,False
linear_c_state,gmr72_bridge_composite,L5_full_objectification,true_vs_random,random,0.40768072004618083,-1.409802858915523,1.8174835789617039,0.0001999600079984003,66,True
linear_c_state,gmr72_bridge_composite,L5_full_objectification,true_vs_balanced,balanced,0.40768072004618083,0.6382029253673639,-0.230522205321183,1.0,66,False
linear_c_state,gmr72_bridge_composite,L5_full_objectification,true_vs_performance_matched,performance_matched,0.40768072004618083,-0.7047708130835622,1.112451533129743,0.0001999600079984003,66,True
linear_c_state,gmr72_bridge_composite,L5_full_objectification,true_vs_shuffled_c,shuffled_c,0.40768072004618083,0.3005212566632977,0.1071594633828831,0.10617876424715057,66,False
linear_c_state,gmr72_bridge_composite,L5_full_objectification,true_vs_phase_rotated,phase_rotated,0.40768072004618083,0.7681687699222426,-0.36048804987606176,1.0,66,False
