event_class,event_role,null_index,null_model,n_nodes,n_directed_edges,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,D12_recovery,D24_recovery
b54u_leading_window_r1,one_sided_window,46,degree-matched directed random graph,12,48,0.016482584243633667,0.0009918888460155352,0.8028454152519764,0.6678218376471919
b54u_leading_window_r1,one_sided_window,47,degree-matched directed random graph,12,48,0.013363773549713751,0.0006944037378411529,0.7784763612677258,0.6323446745868259
b54u_leading_window_r1,one_sided_window,48,degree-matched directed random graph,12,48,0.015378794144205274,0.0008364692577792181,0.8057729901920766,0.6743356647767987
b54u_leading_window_r1,one_sided_window,49,degree-matched directed random graph,12,48,0.01640725496501273,0.0006488577085809992,0.8099077443726875,0.6795326474747175
b54u_leading_window_r1,one_sided_window,50,degree-matched directed random graph,12,48,0.013133405307932321,0.0022522360482058975,0.7980654116988596,0.6681916102692019
b54u_leading_window_r1,one_sided_window,51,degree-matched directed random graph,12,48,0.015858212053729347,0.001377660869476484,0.8036675410314112,0.6772065001528139
b54u_leading_window_r1,one_sided_window,52,degree-matched directed random graph,12,48,0.013974817537770773,0.0013775212003248674,0.7948254476289373,0.6588172206097442
b54u_leading_window_r1,one_sided_window,53,degree-matched directed random graph,12,48,0.014821462888600449,0.0008737917936476432,0.8025150163424289,0.6705549645473471
b54u_leading_window_r1,one_sided_window,54,degree-matched directed random graph,12,48,0.011079678749908997,0.0014041011882879478,0.7870732908031712,0.6478273299353674
b54u_leading_window_r1,one_sided_window,55,degree-matched directed random graph,12,48,0.01125587157763152,0.0021610979271327324,0.7773206270937137,0.634088582842475
b54u_leading_window_r1,one_sided_window,56,degree-matched directed random graph,12,48,0.014167056284658227,0.0014134928458802594,0.7969813590309615,0.6598320879841088
b54u_leading_window_r1,one_sided_window,57,degree-matched directed random graph,12,48,0.011866809696834964,0.0011371441286785137,0.7875358308337791,0.642893420599707
b54u_leading_window_r1,one_sided_window,58,degree-matched directed random graph,12,48,0.012034125253845979,0.0012091969709951617,0.7743237191873811,0.6273786320775883
