event_class,label,task_idx,phase,strength,event_rule
c_to_ab_receiver_only,P4,329.0,0.2159341082255085,2.435432637524991,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P5,13.0,-0.1832687104593711,0.2764472848433735,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P5,47.0,0.0481193007814335,1.4360834560552622,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P5,65.0,-0.0329143566747852,2.2017861672518317,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P5,131.0,-0.0460991070957624,1.5848139231384648,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P5,150.0,0.060026158738193,1.2057395166997045,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P5,351.0,-0.165439468211973,1.325615474812136,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P6,19.0,-0.0118403697951708,2.364277923052168,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P6,59.0,0.0234756192485516,1.6416764546951461,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P6,66.0,-0.0483026127238776,2.3288807688436455,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P6,86.0,0.1807751509753095,2.2409402806409653,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P7,93.0,-0.0762909745334113,2.3296775857294505,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P7,121.0,0.2032430423717018,0.9555289813182957,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P7,160.0,0.1762613279926825,0.8899117366454948,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P7,172.0,-0.3249057879322087,1.638218970184502,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P7,397.0,-0.0252583671138663,0.7595091395590186,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P8,214.0,0.0419736255718689,0.34566075757217585,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P8,220.0,-0.0819735464436474,0.3170927223732691,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P8,238.0,0.1845955053616414,0.13621405828208022,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P8,306.0,0.19369161299566,0.09732724832075176,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P8,382.0,-0.0168797983536923,3.9783773846931725,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P9,46.0,0.0222626530368972,1.3581945408028426,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P9,84.0,-0.1888312211642533,1.2905778963706445,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P9,104.0,0.2824507506821972,1.300257128035462,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P9,254.0,0.078185215851324,0.3666401707010602,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P9,355.0,-0.085817981315599,0.5327762332264159,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_standpoint_only,P1,42.0,-0.1482350940017722,1.8333609490363239,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P1,114.0,-0.2217513832224785,1.2932197444506819,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P1,145.0,-0.1070763984884325,0.6652630835365677,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P1,192.0,-0.1039464023075152,0.4559718963222635,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P1,330.0,-0.0880205138140065,0.5759333875796363,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P1,347.0,0.0783333981054355,0.3701691682316004,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P1,394.0,-0.2395561751530914,0.3722132050938881,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P10,56.0,0.2951533867861125,0.47421567274422716,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P10,175.0,0.1693792155442748,1.5150339558133676,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P10,252.0,-0.1007655179833738,0.9032123650683636,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P10,299.0,0.3142150404850233,6.430301160594034,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P10,321.0,-0.0193354472317494,0.66867388735344,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P11,46.0,-0.1627427369022114,0.028756687402520808,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P11,103.0,0.0789594950236299,0.428862482716482,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P11,181.0,0.0812688243422559,0.3647360700517477,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P11,282.0,-0.043547271035411,0.03257260354963648,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P11,324.0,0.0113287440707904,0.49497884091626615,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P12,59.0,-0.0088072614204127,4.156224462304203,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P12,118.0,-0.178570284908886,1.9584689305475478,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P12,231.0,-0.0686033034815776,0.7948087794803698,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P13,47.0,0.0170060096906269,1.78532762085356,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P13,72.0,-0.1264123549288479,2.0267223093647564,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P13,102.0,0.0518721316022312,0.5534304461052982,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P13,111.0,-0.1729019097150981,0.7855665994205238,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P13,149.0,-0.0108490153218033,6.693537695387835,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P13,201.0,-0.070850685957047,0.7287633894935034,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P14,60.0,0.0370229347734922,0.2398664653887979,per-label top 0.75 of c_to_ab_standpoint_only
