control_level,endpoint,fold,label,idx_in_session,control_state,access_readout,baseline_max,access_effect
memory_only_o1o2,z_reward,3,P21,180.0,o1_proxy_lag1=q3|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q2|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q1,0.18683315738250947,1.3096571167313362,-1.1228239593488267
memory_only_o1o2,z_reward,3,P21,192.0,o1_proxy_lag1=q1|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q2|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q2,0.11787879731832857,2.30176796917263,-2.1838891718543016
memory_only_o1o2,z_reward,3,P21,205.0,o1_proxy_lag1=q2|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q1|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q2,-0.2659045184092681,0.0978846555754536,-0.3637891739847217
memory_only_o1o2,z_reward,3,P21,252.0,o1_proxy_lag1=q2|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q1|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q1,0.21092280377653105,1.0462046778284115,-0.8352818740518805
memory_only_o1o2,z_reward,3,P21,274.0,o1_proxy_lag1=q2|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q3|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q2,0.7436724132784928,2.7680495371018434,-2.0243771238233506
memory_only_o1o2,z_reward,3,P21,325.0,o1_proxy_lag1=q3|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q3|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q2,-0.4769838948263333,-0.019367774308399293,-0.457616120517934
memory_only_o1o2,z_reward,3,P21,366.0,o1_proxy_lag1=q1|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q1|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q2,-0.5040314584143754,0.9390446552728638,-1.4430761136872392
memory_only_o1o2,z_reward,3,P21,384.0,o1_proxy_lag1=q2|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q1|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q2,0.032958414636146405,1.193841133149154,-1.1608827185130077
memory_only_o1o2,z_reward,3,P21,393.0,o1_proxy_lag1=q2|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q1|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q2,-0.45983429120736813,0.06566965765571976,-0.5255039488630879
memory_only_o1o2,z_reward,3,P21,408.0,o1_proxy_lag1=q1|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q3|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q1,0.45701083154254424,0.45919486264511217,-0.0021840311025679293
memory_only_o1o2,z_reward,4,P10,56.0,o1_proxy_lag1=missing|o1_proxy_lag2=missing|o1_proxy_roll_mean5=missing|o2_proxy_lag1=missing|o2_proxy_lag2=missing|o2_proxy_roll_mean5=missing,0.3442807236873748,0.8693910891709757,-0.5251103654836009
memory_only_o1o2,z_reward,4,P10,64.0,o1_proxy_lag1=q2|o1_proxy_lag2=missing|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q2|o2_proxy_lag2=missing|o2_proxy_roll_mean5=q3,0.04495654316895219,0.5841084582126724,-0.5391519150437203
memory_only_o1o2,z_reward,4,P10,101.0,o1_proxy_lag1=q3|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q2|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q2,-0.29829932165178386,0.4135186329079951,-0.7118179545597789
memory_only_o1o2,z_reward,4,P10,106.0,o1_proxy_lag1=q2|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q1|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q1,-0.16061331130592754,1.2044993852344357,-1.3651126965403633
memory_only_o1o2,z_reward,4,P10,132.0,o1_proxy_lag1=q1|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q3|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q2,0.2348590352191372,0.49703481961545826,-0.26217578439632105
memory_only_o1o2,z_reward,4,P10,137.0,o1_proxy_lag1=q3|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q1|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q2,-0.7816545746547606,-0.7948497572832258,0.013195182628465196
memory_only_o1o2,z_reward,4,P10,175.0,o1_proxy_lag1=q1|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q1|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q1,0.014197977679816322,0.3239918079173721,-0.30979383023755575
memory_only_o1o2,z_reward,4,P10,191.0,o1_proxy_lag1=q3|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q1|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q1,0.30183037158923953,1.6215682323369736,-1.319737860747734
memory_only_o1o2,z_reward,4,P10,228.0,o1_proxy_lag1=q2|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q2|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q1,-0.08001581322683102,-0.078928644955423,-0.0010871682714080205
memory_only_o1o2,z_reward,4,P10,252.0,o1_proxy_lag1=q3|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q3|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q1,-0.14472971470507523,0.5725589871965876,-0.7172887019016628
memory_only_o1o2,z_reward,4,P10,268.0,o1_proxy_lag1=q3|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q3|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q2,-0.3618024425949865,-0.1504552576601306,-0.2113471849348559
memory_only_o1o2,z_reward,4,P10,289.0,o1_proxy_lag1=q2|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q3|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q2,1.1238964228530337,2.68946248047821,-1.5655660576251762
memory_only_o1o2,z_reward,4,P10,299.0,o1_proxy_lag1=q3|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q2|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q3,-0.45134932490671353,0.3078374592990177,-0.7591867842057312
memory_only_o1o2,z_reward,4,P10,310.0,o1_proxy_lag1=q1|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q1|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q2,0.26753844843595004,0.28231844850758364,-0.014780000071633603
memory_only_o1o2,z_reward,4,P10,314.0,o1_proxy_lag1=q2|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q3|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q2,-0.02286824412302249,-0.026235205361862052,0.003366961238839561
memory_only_o1o2,z_reward,4,P10,321.0,o1_proxy_lag1=q3|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q3|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q2,-0.11222502235688836,0.9256776648914815,-1.0379026872483699
memory_only_o1o2,z_reward,4,P10,350.0,o1_proxy_lag1=q2|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q2|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q2,0.5425676143384813,2.7958186606378392,-2.253251046299358
memory_only_o1o2,z_reward,4,P10,391.0,o1_proxy_lag1=q1|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q3|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q3,0.5195720489672259,1.901048179312984,-1.3814761303457583
memory_only_o1o2,z_reward,4,P25,23.0,o1_proxy_lag1=missing|o1_proxy_lag2=missing|o1_proxy_roll_mean5=missing|o2_proxy_lag1=missing|o2_proxy_lag2=missing|o2_proxy_roll_mean5=missing,0.00424257623345721,0.49904170556369226,-0.49479912933023507
memory_only_o1o2,z_reward,4,P25,27.0,o1_proxy_lag1=q3|o1_proxy_lag2=missing|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q3|o2_proxy_lag2=missing|o2_proxy_roll_mean5=q3,-0.10803928243278077,0.8033143815889247,-0.9113536640217055
memory_only_o1o2,z_reward,4,P25,40.0,o1_proxy_lag1=q3|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q3|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q3,-0.014838801556524672,0.6298498060747887,-0.6446886076313134
memory_only_o1o2,z_reward,4,P25,57.0,o1_proxy_lag1=q1|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q2|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q3,-0.026327908819470912,0.3738284442657536,-0.4001563530852245
memory_only_o1o2,z_reward,4,P25,87.0,o1_proxy_lag1=q2|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q3|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q3,-0.11418017011237439,0.7177408387360668,-0.8319210088484411
memory_only_o1o2,z_reward,4,P25,89.0,o1_proxy_lag1=q2|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q2|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q3,-0.6720121138168267,-0.6878184196296697,0.015806305812843036
memory_only_o1o2,z_reward,4,P25,165.0,o1_proxy_lag1=q2|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q1|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q2,0.27467608081896056,0.9422482290173285,-0.667572148198368
memory_only_o1o2,z_reward,4,P25,190.0,o1_proxy_lag1=q3|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q3|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q2,-0.1518419403740146,0.4005711991421661,-0.5524131395161807
memory_only_o1o2,z_reward,4,P25,208.0,o1_proxy_lag1=q2|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q2|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q3,0.4506142873276623,0.9198083952675561,-0.4691941079398938
memory_only_o1o2,z_reward,4,P25,219.0,o1_proxy_lag1=q1|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q3|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q2,0.2389888433110864,0.5483109458822818,-0.3093221025711954
memory_only_o1o2,z_reward,4,P25,227.0,o1_proxy_lag1=q3|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q2|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q2,-0.23873527779344866,1.5080774932086412,-1.7468127710020898
memory_only_o1o2,z_reward,4,P25,240.0,o1_proxy_lag1=q2|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q1|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q2,0.06454541984154959,2.5616514819652596,-2.4971060621237102
memory_only_o1o2,z_reward,4,P25,274.0,o1_proxy_lag1=q2|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q2|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q2,-0.5429872954737532,0.2358406916929744,-0.7788279871667276
memory_only_o1o2,z_reward,4,P25,289.0,o1_proxy_lag1=q1|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q1|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q2,0.35665660595755283,1.1588583597491247,-0.8022017537915718
memory_only_o1o2,z_reward,4,P25,332.0,o1_proxy_lag1=q3|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q2|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q1,0.45680459185489536,1.5336796563300907,-1.0768750644751954
memory_only_o1o2,z_reward,4,P25,346.0,o1_proxy_lag1=q2|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q1|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q1,0.529581818023153,2.7801167976066306,-2.2505349795834775
memory_only_o1o2,z_reward,4,P25,360.0,o1_proxy_lag1=q2|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q2|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q1,0.4145135452440567,2.8304906207377516,-2.4159770754936947
memory_only_o1o2,z_reward,4,P25,404.0,o1_proxy_lag1=q1|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q3|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q2,-0.27043405615072824,-0.2712502940346275,0.0008162378838992845
memory_only_o1o2,z_reward,4,P3,18.0,o1_proxy_lag1=missing|o1_proxy_lag2=missing|o1_proxy_roll_mean5=missing|o2_proxy_lag1=missing|o2_proxy_lag2=missing|o2_proxy_roll_mean5=missing,-0.28675788501182,0.7523059234217412,-1.039063808433561
memory_only_o1o2,z_reward,4,P3,19.0,o1_proxy_lag1=q1|o1_proxy_lag2=missing|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q2|o2_proxy_lag2=missing|o2_proxy_roll_mean5=q2,-0.28515708333890755,0.8107008572147187,-1.0958579405536262
memory_only_o1o2,z_reward,4,P3,25.0,o1_proxy_lag1=q2|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q2|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q1,-0.6555008319675224,0.2823184485075823,-0.9378192804751047
memory_only_o1o2,z_reward,4,P3,40.0,o1_proxy_lag1=q1|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q1|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q1,-0.10573992924592457,0.28231844850758364,-0.3880583777535082
memory_only_o1o2,z_reward,4,P3,69.0,o1_proxy_lag1=q1|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q1|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q1,-0.033060112759043976,0.5670939760131763,-0.6001540887722203
memory_only_o1o2,z_reward,4,P3,86.0,o1_proxy_lag1=q3|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q3|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q1,0.21533723236965086,1.0017857610662537,-0.7864485286966029
memory_only_o1o2,z_reward,4,P3,89.0,o1_proxy_lag1=q1|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q3|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q2,0.25439097833963265,1.442810152815307,-1.1884191744756745
memory_only_o1o2,z_reward,4,P3,92.0,o1_proxy_lag1=q3|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q2|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q2,0.1864317040817456,1.0686149545702452,-0.8821832504884997
memory_only_o1o2,z_reward,4,P3,121.0,o1_proxy_lag1=q3|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q2|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q2,1.0728594928632318,2.2413555487833894,-1.1684960559201576
memory_only_o1o2,z_reward,4,P3,132.0,o1_proxy_lag1=q2|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q2|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q3,0.14672359191368217,0.24828685718429677,-0.1015632652706146
memory_only_o1o2,z_reward,4,P3,164.0,o1_proxy_lag1=q2|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q3|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q3,-0.18392543389997248,1.4552084097026596,-1.6391338436026321
memory_only_o1o2,z_reward,4,P3,196.0,o1_proxy_lag1=q1|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q2|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q3,-0.665373797774049,-0.6801190974217817,0.014745299647732635
memory_only_o1o2,z_reward,4,P3,237.0,o1_proxy_lag1=q2|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q1|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q2,-0.6522046923040109,-0.6508074089318591,-0.0013972833721518363
memory_only_o1o2,z_reward,4,P3,265.0,o1_proxy_lag1=q1|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q2|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q2,0.007912047027973212,0.2823184485075823,-0.2744064014796091
memory_only_o1o2,z_reward,4,P3,276.0,o1_proxy_lag1=q1|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q1|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q2,0.9089135278855183,3.0929699290978094,-2.184056401212291
memory_only_o1o2,z_reward,4,P3,321.0,o1_proxy_lag1=q3|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q3|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q1,-0.24775838400235023,1.0036576048601722,-1.2514159888625225
memory_only_o1o2,z_reward,4,P3,352.0,o1_proxy_lag1=q2|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q1|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q1,-0.2891710221233257,0.7825114045479087,-1.0716824266712344
memory_only_o1o2,z_reward,4,P3,372.0,o1_proxy_lag1=q1|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q1|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q1,-0.5170219504269125,-0.49953295933185393,-0.017488991095058526
memory_only_o1o2,z_reward,4,P3,379.0,o1_proxy_lag1=q1|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q3|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q2,0.4022130777902379,0.7800909758127519,-0.377877898022514
memory_only_o1o2,z_reward,4,P3,386.0,o1_proxy_lag1=q3|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q2|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q3,0.10918487961769519,1.2563322868046496,-1.1471474071869543
memory_only_o1o2,z_reward,4,P3,402.0,o1_proxy_lag1=q2|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q2|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q2,0.13396241232717873,0.2050856063926574,-0.07112319406547868
memory_only_o1o2,z_reward,4,P3,416.0,o1_proxy_lag1=q3|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q2|o2_proxy_lag1=missing|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q3,0.0,0.0,0.0
memory_only_o1o2,z_reward,4,P4,46.0,o1_proxy_lag1=missing|o1_proxy_lag2=missing|o1_proxy_roll_mean5=missing|o2_proxy_lag1=missing|o2_proxy_lag2=missing|o2_proxy_roll_mean5=missing,0.022079882084058325,-0.0463536855733064,0.06843356765736472
memory_only_o1o2,z_reward,4,P4,75.0,o1_proxy_lag1=q3|o1_proxy_lag2=missing|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q3|o2_proxy_lag2=missing|o2_proxy_roll_mean5=q3,0.4273866680219425,0.41178959617006383,0.015597071851878641
memory_only_o1o2,z_reward,4,P4,111.0,o1_proxy_lag1=q3|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q2|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q2,-0.6069679111900452,0.09374805434949655,-0.7007159655395417
memory_only_o1o2,z_reward,4,P4,137.0,o1_proxy_lag1=q2|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q2|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q2,-0.688507715951384,-0.27948320874216703,-0.409024507209217
memory_only_o1o2,z_reward,4,P4,143.0,o1_proxy_lag1=q1|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q2|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q2,0.11008077755923103,0.1295026244444977,-0.019421846885266672
memory_only_o1o2,z_reward,4,P4,162.0,o1_proxy_lag1=q3|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q3|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q2,0.28264714458624246,0.9975783382013916,-0.7149311936151492
memory_only_o1o2,z_reward,4,P4,191.0,o1_proxy_lag1=q3|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q2|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q2,0.05827802847925964,0.4002874876227272,-0.3420094591434676
memory_only_o1o2,z_reward,4,P4,215.0,o1_proxy_lag1=q2|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q3|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q3,-0.4820169590816409,-0.47466251445242535,-0.0073544446292155286
memory_only_o1o2,z_reward,4,P4,227.0,o1_proxy_lag1=q1|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q3|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q3,-0.03749482378018307,0.2672954704614876,-0.3047902942416707
memory_only_o1o2,z_reward,4,P4,239.0,o1_proxy_lag1=q3|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q2|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q3,-0.3976971826116896,1.0475248285131575,-1.445222011124847
memory_only_o1o2,z_reward,4,P4,255.0,o1_proxy_lag1=q1|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q1|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q2,-0.1342238040221245,-0.10269320044773748,-0.031530603574387014
memory_only_o1o2,z_reward,4,P4,263.0,o1_proxy_lag1=q1|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q3|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q3,0.5265152286234519,1.0251342273337791,-0.4986189987103272
memory_only_o1o2,z_reward,4,P4,267.0,o1_proxy_lag1=q3|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q3|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q3,0.2920487184829782,0.9710516455419989,-0.6790029270590207
memory_only_o1o2,z_reward,4,P4,290.0,o1_proxy_lag1=q3|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q3|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q3,-0.2360287669713676,-0.23798442345074347,0.0019556564793758724
memory_only_o1o2,z_reward,4,P4,304.0,o1_proxy_lag1=q1|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q2|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q3,-0.15546455410568535,1.794670777692143,-1.9501353317978283
memory_only_o1o2,z_reward,4,P4,329.0,o1_proxy_lag1=q1|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q1|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q3,0.4453257603244513,1.0095592761334844,-0.564233515809033
memory_only_o1o2,z_reward,4,P4,355.0,o1_proxy_lag1=q2|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q3|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q3,-0.04846496588904369,1.173989765810695,-1.2224547316997387
memory_only_o1o2,z_reward,4,P4,369.0,o1_proxy_lag1=q3|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q1|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q2,0.0424754842427795,0.28405256027095377,-0.24157707602817427
memory_only_o1o2,z_reward,4,P4,381.0,o1_proxy_lag1=q1|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q2|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q2,-0.3537108067638596,-0.008216925269210938,-0.34549388149464866
memory_only_o1o2,z_reward,4,P9,15.0,o1_proxy_lag1=missing|o1_proxy_lag2=missing|o1_proxy_roll_mean5=missing|o2_proxy_lag1=missing|o2_proxy_lag2=missing|o2_proxy_roll_mean5=missing,-0.42520797052512693,1.8253046230442038,-2.2505125935693306
memory_only_o1o2,z_reward,4,P9,46.0,o1_proxy_lag1=q1|o1_proxy_lag2=missing|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q1|o2_proxy_lag2=missing|o2_proxy_roll_mean5=q1,0.29667634829414,1.967421155075564,-1.670744806781424
memory_only_o1o2,z_reward,4,P9,84.0,o1_proxy_lag1=q2|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q3|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q1,0.3153652441811621,1.8995500999406603,-1.5841848557594982
memory_only_o1o2,z_reward,4,P9,104.0,o1_proxy_lag1=q3|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q2|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q2,-0.03209193183188619,0.4835033948202096,-0.5155953266520958
memory_only_o1o2,z_reward,4,P9,111.0,o1_proxy_lag1=q1|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q1|o2_proxy_lag1=q2|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q2,0.2803822602130446,0.7830474920730612,-0.5026652318600167
memory_only_o1o2,z_reward,4,P9,145.0,o1_proxy_lag1=q3|o1_proxy_lag2=q1|o1_proxy_roll_mean5=q2|o2_proxy_lag1=q3|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q2,0.08706218304537451,0.2823184485075823,-0.1952562654622078
memory_only_o1o2,z_reward,4,P9,156.0,o1_proxy_lag1=q3|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q3|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q3,-0.2153658269246126,0.1767636603864953,-0.39212948731110786
memory_only_o1o2,z_reward,4,P9,214.0,o1_proxy_lag1=q2|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q2|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q3,0.08808602387357672,0.14273790011150336,-0.05465187623792664
memory_only_o1o2,z_reward,4,P9,229.0,o1_proxy_lag1=q3|o1_proxy_lag2=q2|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q2|o2_proxy_lag2=q1|o2_proxy_roll_mean5=q3,0.09050947941388461,0.21945979597250426,-0.12895031655861966
memory_only_o1o2,z_reward,4,P9,254.0,o1_proxy_lag1=q3|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q3|o2_proxy_lag2=q2|o2_proxy_roll_mean5=q3,0.45723931311306604,0.5284208356078328,-0.07118152249476678
memory_only_o1o2,z_reward,4,P9,264.0,o1_proxy_lag1=q2|o1_proxy_lag2=q3|o1_proxy_roll_mean5=q3|o2_proxy_lag1=q3|o2_proxy_lag2=q3|o2_proxy_roll_mean5=q3,0.925871125111333,2.5329813188363053,-1.6071101937249723
