mode,endpoint,direction,metric,comparison,mean_true,mean_control,effect,p_greater,n_pairs
linear_c_state,gmr72_bridge_composite,B_to_C_to_A,access_readout,true_vs_balanced_intersection,0.015412429637521236,0.007239201906811151,0.008173227730710086,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,B_to_C_to_A,access_readout,true_vs_performance_matched_intersection,0.015412429637521236,0.0044520360552566226,0.010960393582264619,0.0009998000399920016,502
linear_c_state,gmr72_bridge_composite,B_to_C_to_A,access_readout,true_vs_shuffled_c_intersection,0.015412429637521236,0.007553700152255139,0.007858729485266102,0.0005998800239952009,502
linear_c_state,gmr72_bridge_composite,B_to_C_to_A,access_readout,true_vs_phase_rotated_intersection,0.015412429637521236,0.008717900950618886,0.006694528686902364,0.002599480103979204,502
linear_c_state,gmr72_bridge_composite,B_to_C_to_A,intersection_access_effect,true_vs_random_intersection,-0.2691760877559681,-0.28210779537079056,0.012931707614822457,0.014597080583883223,502
linear_c_state,gmr72_bridge_composite,B_to_C_to_A,intersection_access_effect,true_vs_balanced_intersection,-0.2691760877559681,-0.2773493154866781,0.008173227730710086,0.0001999600079984003,502
linear_c_state,gmr72_bridge_composite,B_to_C_to_A,intersection_access_effect,true_vs_performance_matched_intersection,-0.2691760877559681,-0.2801364813382327,0.010960393582264619,0.0005998800239952009,502
linear_c_state,gmr72_bridge_composite,B_to_C_to_A,intersection_access_effect,true_vs_shuffled_c_intersection,-0.2691760877559681,-0.2770348172412342,0.0078587294852661,0.0005998800239952009,502
linear_c_state,gmr72_bridge_composite,B_to_C_to_A,intersection_access_effect,true_vs_phase_rotated_intersection,-0.2691760877559681,-0.2758706164428705,0.006694528686902364,0.005398920215956809,502
linear_c_state,gmr72_bridge_composite,B_to_C_to_A,opposite_access_effect,true_vs_random_intersection,0.004570101661336446,-0.0063654021787679345,0.010935503840104383,0.01899620075984803,475
linear_c_state,gmr72_bridge_composite,B_to_C_to_A,opposite_access_effect,true_vs_balanced_intersection,0.004570101661336446,-0.0013226676528911088,0.005892769314227559,0.0001999600079984003,475
linear_c_state,gmr72_bridge_composite,B_to_C_to_A,opposite_access_effect,true_vs_performance_matched_intersection,0.004570101661336446,-0.010599310249895315,0.015169411911231764,0.0001999600079984003,475
linear_c_state,gmr72_bridge_composite,B_to_C_to_A,opposite_access_effect,true_vs_shuffled_c_intersection,0.004570101661336446,-0.0010612385888181457,0.005631340250154592,0.005398920215956809,475
linear_c_state,gmr72_bridge_composite,B_to_C_to_A,opposite_access_effect,true_vs_phase_rotated_intersection,0.004570101661336446,0.0003751383781528804,0.004194963283183566,0.013197360527894421,475
linear_c_state,gmr72_bridge_composite,B_to_C_to_A,own_access_effect,true_vs_random_intersection,0.006295997457962884,-0.004639506382141499,0.01093550384010438,0.01779644071185763,475
linear_c_state,gmr72_bridge_composite,B_to_C_to_A,own_access_effect,true_vs_balanced_intersection,0.006295997457962884,0.0004032281437353201,0.005892769314227559,0.0001999600079984003,475
linear_c_state,gmr72_bridge_composite,B_to_C_to_A,own_access_effect,true_vs_performance_matched_intersection,0.006295997457962884,-0.008873414453268882,0.015169411911231763,0.0001999600079984003,475
linear_c_state,gmr72_bridge_composite,B_to_C_to_A,own_access_effect,true_vs_shuffled_c_intersection,0.006295997457962884,0.0006646572078082884,0.005631340250154592,0.003999200159968006,475
linear_c_state,gmr72_bridge_composite,B_to_C_to_A,own_access_effect,true_vs_phase_rotated_intersection,0.006295997457962884,0.002101034174779316,0.004194963283183567,0.015396920615876825,475
