source_file,sequence_id,state_column,alternative_ladder_name,primary_ladder_score,alternative_ladder_score,golden_is_better,golden_rank_among_ladders,best_ladder_name,best_ladder_score
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P6,cluster,3-6-12,0.7000000000000001,0.5,False,3,3-6-12,0.5
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P6,cluster,7-14-28,0.7000000000000001,0.7857142857142856,True,3,3-6-12,0.5
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P6,cluster,8-16-32,0.7000000000000001,0.8125,True,3,3-6-12,0.5
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P7,cluster,4-8-16,0.2833333333333334,0.2708333333333333,False,2,4-8-16,0.2708333333333333
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P7,cluster,6-12-24,0.2833333333333334,0.40277777777777785,True,2,4-8-16,0.2708333333333333
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P7,cluster,3-6-12,0.2833333333333334,0.3611111111111111,True,2,4-8-16,0.2708333333333333
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P7,cluster,7-14-28,0.2833333333333334,0.48809523809523814,True,2,4-8-16,0.2708333333333333
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P7,cluster,8-16-32,0.2833333333333334,0.5520833333333334,True,2,4-8-16,0.2708333333333333
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P8,cluster,4-8-16,0.3,0.2916666666666667,False,2,4-8-16,0.2916666666666667
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P8,cluster,6-12-24,0.3,0.4166666666666667,True,2,4-8-16,0.2916666666666667
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P8,cluster,3-6-12,0.3,0.38888888888888884,True,2,4-8-16,0.2916666666666667
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P8,cluster,7-14-28,0.3,0.5,True,2,4-8-16,0.2916666666666667
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P8,cluster,8-16-32,0.3,0.5625,True,2,4-8-16,0.2916666666666667
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P9,cluster,4-8-16,0.35000000000000003,0.3541666666666667,True,1,5-10-20,0.35000000000000003
