source_file,condition,column,n_values,period,preferred_bin,chi_square_p,Vcos_h1_D24,Vsin_h1_D24,resultant_h1_D24,Vcos_h2_D12,Vsin_h2_D12,resultant_h2_D12,Vcos_h3_D8,Vsin_h3_D8,resultant_h3_D8,sin_cos_balance_h1,chi_square_fdr_q
IDPC_Reproduction_random/event_level_with_fes_phase_TRUE_RICCI.csv,control,dphi,44,24,1,0.9999999989394134,-0.0007744130388848843,-0.005882251025057308,0.005933008737275099,-0.0030448771867173275,-0.01136363636363639,0.011764502050114612,-0.006656664063942005,-0.016070608663330523,0.017394701471140313,0.9948921620138276,1.0
IDPC_Reproduction_random/event_level_with_fes_phase_TRUE_RICCI.csv,control,distance,44,24,1,0.9999999989394134,-0.0007744130388848843,-0.005882251025057308,0.005933008737275099,-0.0030448771867173275,-0.01136363636363639,0.011764502050114612,-0.006656664063942005,-0.016070608663330523,0.017394701471140313,0.9948921620138276,1.0
IDPC_Reproduction_random/event_level_with_fes_phase_TRUE_RICCI.csv,control,distance_z,28,24,6,0.99999988062366,-0.001216934775390477,-0.00924353732509009,0.009323299444289468,-0.004784807007698669,-0.01785714285714293,0.018487074650180138,-0.010460472100480392,-0.02525381361380523,0.02733453088322064,0.9919733974503004,1.0
IDPC_Reproduction_random/event_level_with_fes_phase_TRUE_RICCI.csv,control,r_local,44,24,1,0.9999999989394134,-0.0007744130388848843,-0.005882251025057308,0.005933008737275099,-0.0030448771867173275,-0.01136363636363639,0.011764502050114612,-0.006656664063942005,-0.016070608663330523,0.017394701471140313,0.9948921620138276,1.0
IDPC_Reproduction_random/event_level_with_fes_phase_TRUE_RICCI.csv,control,r_local_z,28,24,6,0.99999988062366,-0.001216934775390477,-0.00924353732509009,0.009323299444289468,-0.004784807007698669,-0.01785714285714293,0.018487074650180138,-0.010460472100480392,-0.02525381361380523,0.02733453088322064,0.9919733974503004,1.0
IDPC_Reproduction_surrogate/Chapter3/ricci_eps72_restoring_test.csv,control,eps72_deg,624,24,23,0.0,0.9398831473988127,-0.1344645784942145,0.9494530286611998,0.7777674022785227,-0.22877524496975418,0.81071588411604,0.5607006416026044,-0.26015720371253925,0.6181156688979013,0.1945814310954017,0.0
IDPC_Reproduction_surrogate/Chapter3/ricci_eps72_restoring_test.csv,control,deps72_deg,624,24,0,0.0,0.9033878678197815,-0.1154608265856221,0.910736428501576,0.6681530650981138,-0.16517503106034184,0.6882668881224704,0.41309795506277025,-0.1385372149861607,0.4357091695307367,0.21207295876584054,0.0
IDPC_Reproduction_surrogate/Chapter3/ricci_phase_sync_summary.csv,control,circ_mean_deg,26,24,0,8.513214817421935e-43,0.9791205892020483,-0.13868571312424074,0.9888937532536776,0.9189348017466636,-0.26407790014555604,0.9561267213118072,0.8263569759322523,-0.3648185143937917,0.9033041570348219,0.15956512392219246,2.2088341147905557e-42
IDPC_Reproduction_surrogate/Chapter3/ricci_phase_sync_summary.csv,control,mean_abs_dpsi_deg,26,24,1,3.2299896949878442e-40,0.9075934295486324,0.386064622838784,0.9862919072807507,0.6586290635762363,0.6792405399170918,0.9461289312002737,0.32635697593225277,0.8197580191917215,0.8823333189723597,0.47847119329015153,8.15997396628508e-40
IDPC_Reproduction_surrogate_btc/Chapter3/ricci_eps72_restoring_test.csv,control,eps72_deg,624,24,23,0.0,0.9550966836029049,-0.11720837339196298,0.9622616472781492,0.8324384546979917,-0.2076008652885009,0.857934671247476,0.6632509269049255,-0.2553356941430657,0.7107025458964982,0.1621116897890581,0.0
