topology_name,condition,null_index,n_nodes,n_directed_edges,null_model,carrier_score
dodecahedron,seeded,61,20,60,degree-matched directed random graph,0.8013578703993416
dodecahedron,seeded,62,20,60,degree-matched directed random graph,0.7896741585642055
dodecahedron,seeded,63,20,60,degree-matched directed random graph,0.7919923800467528
dodecahedron,seeded,64,20,60,degree-matched directed random graph,0.7282046406714453
dodecahedron,seeded,65,20,60,degree-matched directed random graph,0.7988564396820428
dodecahedron,seeded,66,20,60,degree-matched directed random graph,0.7775829676070622
dodecahedron,seeded,67,20,60,degree-matched directed random graph,0.7121413445356488
dodecahedron,seeded,68,20,60,degree-matched directed random graph,0.8151612164703153
dodecahedron,seeded,69,20,60,degree-matched directed random graph,0.7011652615742198
dodecahedron,seeded,70,20,60,degree-matched directed random graph,0.6896798253782721
dodecahedron,seeded,71,20,60,degree-matched directed random graph,0.8004409900162683
dodecahedron,seeded,72,20,60,degree-matched directed random graph,0.7603793473017003
dodecahedron,seeded,73,20,60,degree-matched directed random graph,0.7902093081424977
dodecahedron,seeded,74,20,60,degree-matched directed random graph,0.7561226407834049
dodecahedron,seeded,75,20,60,degree-matched directed random graph,0.8142420658237697
dodecahedron,seeded,76,20,60,degree-matched directed random graph,0.8169618951755517
dodecahedron,seeded,77,20,60,degree-matched directed random graph,0.785010558161391
dodecahedron,seeded,78,20,60,degree-matched directed random graph,0.7971679147349968
dodecahedron,seeded,79,20,60,degree-matched directed random graph,0.8144199128914474
icosahedron,unseeded,0,12,60,degree-matched directed random graph,0.6663488041226956
icosahedron,unseeded,1,12,60,degree-matched directed random graph,0.6787114630362204
icosahedron,unseeded,2,12,60,degree-matched directed random graph,0.6644421588485662
icosahedron,unseeded,3,12,60,degree-matched directed random graph,0.6879931779729318
icosahedron,unseeded,4,12,60,degree-matched directed random graph,0.682143664470015
icosahedron,unseeded,5,12,60,degree-matched directed random graph,0.6950800658189935
icosahedron,unseeded,6,12,60,degree-matched directed random graph,0.6811451346473585
icosahedron,unseeded,7,12,60,degree-matched directed random graph,0.6750433570660872
icosahedron,unseeded,8,12,60,degree-matched directed random graph,0.6745037314441606
icosahedron,unseeded,9,12,60,degree-matched directed random graph,0.6656309927655217
icosahedron,unseeded,10,12,60,degree-matched directed random graph,0.6827066122798632
icosahedron,unseeded,11,12,60,degree-matched directed random graph,0.6907714857982764
icosahedron,unseeded,12,12,60,degree-matched directed random graph,0.678965258560067
icosahedron,unseeded,13,12,60,degree-matched directed random graph,0.666876716060522
icosahedron,unseeded,14,12,60,degree-matched directed random graph,0.6766568570676327
icosahedron,unseeded,15,12,60,degree-matched directed random graph,0.6604253719974079
icosahedron,unseeded,16,12,60,degree-matched directed random graph,0.6824398877851081
icosahedron,unseeded,17,12,60,degree-matched directed random graph,0.6627802509463374
icosahedron,unseeded,18,12,60,degree-matched directed random graph,0.6767113511279326
icosahedron,unseeded,19,12,60,degree-matched directed random graph,0.6841916492989772
icosahedron,unseeded,20,12,60,degree-matched directed random graph,0.676385029430656
icosahedron,unseeded,21,12,60,degree-matched directed random graph,0.6923977037123523
icosahedron,unseeded,22,12,60,degree-matched directed random graph,0.6697552567703455
icosahedron,unseeded,23,12,60,degree-matched directed random graph,0.674242069943432
icosahedron,unseeded,24,12,60,degree-matched directed random graph,0.6743770581613369
icosahedron,unseeded,25,12,60,degree-matched directed random graph,0.666668993523546
icosahedron,unseeded,26,12,60,degree-matched directed random graph,0.6779256088066468
icosahedron,unseeded,27,12,60,degree-matched directed random graph,0.6739035697107985
icosahedron,unseeded,28,12,60,degree-matched directed random graph,0.6768869139139555
icosahedron,unseeded,29,12,60,degree-matched directed random graph,0.6850808342677602
icosahedron,unseeded,30,12,60,degree-matched directed random graph,0.6669491284443229
icosahedron,unseeded,31,12,60,degree-matched directed random graph,0.6951010278222057
icosahedron,unseeded,32,12,60,degree-matched directed random graph,0.6916681273933858
icosahedron,unseeded,33,12,60,degree-matched directed random graph,0.6814726435751501
icosahedron,unseeded,34,12,60,degree-matched directed random graph,0.7017741522915499
icosahedron,unseeded,35,12,60,degree-matched directed random graph,0.6750895167142696
icosahedron,unseeded,36,12,60,degree-matched directed random graph,0.6685190538642953
icosahedron,unseeded,37,12,60,degree-matched directed random graph,0.6830059240565962
icosahedron,unseeded,38,12,60,degree-matched directed random graph,0.6846401450152536
icosahedron,unseeded,39,12,60,degree-matched directed random graph,0.6759647000360258
icosahedron,unseeded,40,12,60,degree-matched directed random graph,0.674108344330925
icosahedron,unseeded,41,12,60,degree-matched directed random graph,0.66925198649995
icosahedron,unseeded,42,12,60,degree-matched directed random graph,0.6720966084245398
icosahedron,unseeded,43,12,60,degree-matched directed random graph,0.6493893645460707
icosahedron,unseeded,44,12,60,degree-matched directed random graph,0.6900248453642288
icosahedron,unseeded,45,12,60,degree-matched directed random graph,0.6802055411795292
icosahedron,unseeded,46,12,60,degree-matched directed random graph,0.6698612708155467
icosahedron,unseeded,47,12,60,degree-matched directed random graph,0.6701010271228893
icosahedron,unseeded,48,12,60,degree-matched directed random graph,0.6651766714608136
icosahedron,unseeded,49,12,60,degree-matched directed random graph,0.680894118013339
icosahedron,unseeded,50,12,60,degree-matched directed random graph,0.674112681655138
icosahedron,unseeded,51,12,60,degree-matched directed random graph,0.6770462031344309
icosahedron,unseeded,52,12,60,degree-matched directed random graph,0.6698346140563038
icosahedron,unseeded,53,12,60,degree-matched directed random graph,0.6798466891523594
icosahedron,unseeded,54,12,60,degree-matched directed random graph,0.6602201957677674
icosahedron,unseeded,55,12,60,degree-matched directed random graph,0.7005418100137508
icosahedron,unseeded,56,12,60,degree-matched directed random graph,0.6726079903812395
icosahedron,unseeded,57,12,60,degree-matched directed random graph,0.6965808757320178
icosahedron,unseeded,58,12,60,degree-matched directed random graph,0.6617301274801767
icosahedron,unseeded,59,12,60,degree-matched directed random graph,0.6801397523533657
icosahedron,unseeded,60,12,60,degree-matched directed random graph,0.6709119202093442
icosahedron,unseeded,61,12,60,degree-matched directed random graph,0.6775264450189223
icosahedron,unseeded,62,12,60,degree-matched directed random graph,0.6774097359675071
icosahedron,unseeded,63,12,60,degree-matched directed random graph,0.6709737064072929
icosahedron,unseeded,64,12,60,degree-matched directed random graph,0.6663710118710854
icosahedron,unseeded,65,12,60,degree-matched directed random graph,0.6768866342515689
icosahedron,unseeded,66,12,60,degree-matched directed random graph,0.6718210866633715
icosahedron,unseeded,67,12,60,degree-matched directed random graph,0.6761229488624375
icosahedron,unseeded,68,12,60,degree-matched directed random graph,0.670799155271216
icosahedron,unseeded,69,12,60,degree-matched directed random graph,0.6804658607808328
icosahedron,unseeded,70,12,60,degree-matched directed random graph,0.6993289507490971
icosahedron,unseeded,71,12,60,degree-matched directed random graph,0.6672129959951967
icosahedron,unseeded,72,12,60,degree-matched directed random graph,0.6652704482161237
icosahedron,unseeded,73,12,60,degree-matched directed random graph,0.6782748119642001
icosahedron,unseeded,74,12,60,degree-matched directed random graph,0.6703208713736695
icosahedron,unseeded,75,12,60,degree-matched directed random graph,0.6769386673509941
icosahedron,unseeded,76,12,60,degree-matched directed random graph,0.6647367056196025
icosahedron,unseeded,77,12,60,degree-matched directed random graph,0.6792034370239037
icosahedron,unseeded,78,12,60,degree-matched directed random graph,0.6784524869826137
icosahedron,unseeded,79,12,60,degree-matched directed random graph,0.6634256085083975
icosahedron,seeded,0,12,60,degree-matched directed random graph,0.7583856500745567
icosahedron,seeded,1,12,60,degree-matched directed random graph,0.7422058770724566
icosahedron,seeded,2,12,60,degree-matched directed random graph,0.7330274963273412
icosahedron,seeded,3,12,60,degree-matched directed random graph,0.6542173164021151
icosahedron,seeded,4,12,60,degree-matched directed random graph,0.7656254192127239
icosahedron,seeded,5,12,60,degree-matched directed random graph,0.6347719875022999
icosahedron,seeded,6,12,60,degree-matched directed random graph,0.7562459630050109
icosahedron,seeded,7,12,60,degree-matched directed random graph,0.6751795682404025
icosahedron,seeded,8,12,60,degree-matched directed random graph,0.7331579881453401
icosahedron,seeded,9,12,60,degree-matched directed random graph,0.6790027678866281
icosahedron,seeded,10,12,60,degree-matched directed random graph,0.6953032899219489
icosahedron,seeded,11,12,60,degree-matched directed random graph,0.7856095768991123
icosahedron,seeded,12,12,60,degree-matched directed random graph,0.7100787421484309
icosahedron,seeded,13,12,60,degree-matched directed random graph,0.6685484991160802
icosahedron,seeded,14,12,60,degree-matched directed random graph,0.7484632135762139
icosahedron,seeded,15,12,60,degree-matched directed random graph,0.7208571894393982
icosahedron,seeded,16,12,60,degree-matched directed random graph,0.7155340200736597
icosahedron,seeded,17,12,60,degree-matched directed random graph,0.7115408741405342
icosahedron,seeded,18,12,60,degree-matched directed random graph,0.7220706437674964
icosahedron,seeded,19,12,60,degree-matched directed random graph,0.684012576608253
icosahedron,seeded,20,12,60,degree-matched directed random graph,0.7406430046197954
icosahedron,seeded,21,12,60,degree-matched directed random graph,0.7346851311773628
icosahedron,seeded,22,12,60,degree-matched directed random graph,0.6633244196461929
icosahedron,seeded,23,12,60,degree-matched directed random graph,0.691890479275032
icosahedron,seeded,24,12,60,degree-matched directed random graph,0.6866050788372139
icosahedron,seeded,25,12,60,degree-matched directed random graph,0.6884484423129476
icosahedron,seeded,26,12,60,degree-matched directed random graph,0.6853034695248155
icosahedron,seeded,27,12,60,degree-matched directed random graph,0.7113836507547361
icosahedron,seeded,28,12,60,degree-matched directed random graph,0.6915523373738742
icosahedron,seeded,29,12,60,degree-matched directed random graph,0.6574291072352153
icosahedron,seeded,30,12,60,degree-matched directed random graph,0.7021130783405325
icosahedron,seeded,31,12,60,degree-matched directed random graph,0.6477380540970534
icosahedron,seeded,32,12,60,degree-matched directed random graph,0.7208970131966936
icosahedron,seeded,33,12,60,degree-matched directed random graph,0.7486025669950791
icosahedron,seeded,34,12,60,degree-matched directed random graph,0.6888788242804329
icosahedron,seeded,35,12,60,degree-matched directed random graph,0.7240558284943085
icosahedron,seeded,36,12,60,degree-matched directed random graph,0.686179385868351
icosahedron,seeded,37,12,60,degree-matched directed random graph,0.7564229458433692
icosahedron,seeded,38,12,60,degree-matched directed random graph,0.7220975713951823
icosahedron,seeded,39,12,60,degree-matched directed random graph,0.6515235490322375
icosahedron,seeded,40,12,60,degree-matched directed random graph,0.7124208129757308
icosahedron,seeded,41,12,60,degree-matched directed random graph,0.775988499358181
icosahedron,seeded,42,12,60,degree-matched directed random graph,0.790242927003123
icosahedron,seeded,43,12,60,degree-matched directed random graph,0.6853989284675056
icosahedron,seeded,44,12,60,degree-matched directed random graph,0.7210398183523602
icosahedron,seeded,45,12,60,degree-matched directed random graph,0.7380633949073186
icosahedron,seeded,46,12,60,degree-matched directed random graph,0.6499887539223337
icosahedron,seeded,47,12,60,degree-matched directed random graph,0.7091729547475324
icosahedron,seeded,48,12,60,degree-matched directed random graph,0.681412438666033
icosahedron,seeded,49,12,60,degree-matched directed random graph,0.6771597337164181
icosahedron,seeded,50,12,60,degree-matched directed random graph,0.7099234183455064
icosahedron,seeded,51,12,60,degree-matched directed random graph,0.689824516050157
icosahedron,seeded,52,12,60,degree-matched directed random graph,0.7291432848690992
icosahedron,seeded,53,12,60,degree-matched directed random graph,0.6972358423510648
icosahedron,seeded,54,12,60,degree-matched directed random graph,0.7099310851521909
icosahedron,seeded,55,12,60,degree-matched directed random graph,0.7105967354942061
icosahedron,seeded,56,12,60,degree-matched directed random graph,0.6734080375111685
icosahedron,seeded,57,12,60,degree-matched directed random graph,0.6997314705749962
icosahedron,seeded,58,12,60,degree-matched directed random graph,0.7297899375159582
icosahedron,seeded,59,12,60,degree-matched directed random graph,0.6838924897615599
icosahedron,seeded,60,12,60,degree-matched directed random graph,0.7092901789072524
icosahedron,seeded,61,12,60,degree-matched directed random graph,0.7966423691867293
icosahedron,seeded,62,12,60,degree-matched directed random graph,0.6509661006697852
icosahedron,seeded,63,12,60,degree-matched directed random graph,0.7117904321310836
icosahedron,seeded,64,12,60,degree-matched directed random graph,0.702263366884232
icosahedron,seeded,65,12,60,degree-matched directed random graph,0.697617410185048
icosahedron,seeded,66,12,60,degree-matched directed random graph,0.7591419496391547
icosahedron,seeded,67,12,60,degree-matched directed random graph,0.7291175644746439
icosahedron,seeded,68,12,60,degree-matched directed random graph,0.7399692470058601
icosahedron,seeded,69,12,60,degree-matched directed random graph,0.6731791145907491
icosahedron,seeded,70,12,60,degree-matched directed random graph,0.6939763153635133
icosahedron,seeded,71,12,60,degree-matched directed random graph,0.68806795447871
icosahedron,seeded,72,12,60,degree-matched directed random graph,0.6510090203075405
icosahedron,seeded,73,12,60,degree-matched directed random graph,0.7176955528127493
icosahedron,seeded,74,12,60,degree-matched directed random graph,0.66576122502168
icosahedron,seeded,75,12,60,degree-matched directed random graph,0.7351818337413162
icosahedron,seeded,76,12,60,degree-matched directed random graph,0.7019234238603692
icosahedron,seeded,77,12,60,degree-matched directed random graph,0.7275754849537676
icosahedron,seeded,78,12,60,degree-matched directed random graph,0.7252227691347933
icosahedron,seeded,79,12,60,degree-matched directed random graph,0.7248014376121554
