source_file,sequence_id,state_column,status,ladder_name,n_perm,exclusion_reason,n_events,n_states,n_unordered_nonself_pairs,n_directed_nonself_pairs,self_transition_rate,transition_entropy_norm,ladder_distance,null_mean,null_sd,z_score,raw_p,fdr_q
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P14,cluster,tested,5-10-20,1000.0,,10.0,5.0,6.0,9.0,0.0,0.9999999999959037,0.3166666666666667,0.34593333333333326,0.04212036605191671,0.694834100695921,0.3116883116883117,1.0
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P15,cluster,tested,5-10-20,1000.0,,5.0,4.0,4.0,4.0,0.0,0.9999999999971146,0.5333333333333333,0.5637166666666665,0.0204340006292221,1.4869008709867044,0.2857142857142857,1.0
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P16,cluster,tested,5-10-20,1000.0,,11.0,5.0,6.0,9.0,0.0,0.9848586617834504,0.3166666666666667,0.36725,0.035222472471583464,1.4361096704424305,0.11488511488511488,1.0
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P17,cluster,tested,5-10-20,1000.0,,6.0,5.0,4.0,5.0,0.0,0.9999999999968934,0.45,0.4422833333333334,0.021847637485736333,-0.35320371237872167,0.6653346653346653,1.0
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P18,cluster,tested,5-10-20,1000.0,,14.0,5.0,6.0,10.0,0.15384615384615385,0.9892972558469406,0.3,0.30495,0.04304216427740897,0.11500351069934597,0.5314685314685315,1.0
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P19,cluster,tested,5-10-20,1000.0,,10.0,4.0,5.0,7.0,0.0,0.9708357627222188,0.45,0.47073333333333334,0.04080597198415684,0.5080955635950337,0.3786213786213786,1.0
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P2,cluster,tested,5-10-20,1000.0,,9.0,4.0,4.0,6.0,0.125,0.9795697645434637,0.5,0.5202166666666667,0.027112303876024813,0.745663915509006,0.2807192807192807,1.0
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P20,cluster,tested,5-10-20,1000.0,,13.0,5.0,6.0,9.0,0.0,0.9731973151744968,0.3166666666666667,0.30785,0.04427256240612493,-0.19914516322296597,0.6463536463536463,1.0
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P21,cluster,tested,5-10-20,1000.0,,5.0,5.0,4.0,4.0,0.0,0.9999999999971146,0.4666666666666666,0.46666666666666673,1.110778552818352e-16,0.999499874937461,1.0,1.0
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P22,cluster,tested,5-10-20,1000.0,,8.0,4.0,4.0,5.0,0.1428571428571429,0.97550375900276,0.5166666666666667,0.5254166666666666,0.028324818638544913,0.3089163645373803,0.5684315684315684,1.0
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P23,cluster,tested,5-10-20,1000.0,,4.0,3.0,2.0,2.0,0.33333333333333337,0.9999999999972693,0.7000000000000001,0.68555,0.018046879412330276,-0.8006924449291392,1.0,1.0
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P24,cluster,tested,5-10-20,1000.0,,11.0,5.0,6.0,8.0,0.0,0.9739760316252737,0.3333333333333333,0.3497166666666666,0.036619433739092905,0.4473945023306943,0.43456543456543456,1.0
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P25,cluster,tested,5-10-20,1000.0,,6.0,4.0,3.0,4.0,0.0,0.9609640474407958,0.5666666666666667,0.5444166666666665,0.02808526014465503,-0.792230511143567,0.8561438561438561,1.0
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P26,cluster,tested,5-10-20,1000.0,,9.0,4.0,5.0,8.0,0.0,0.9999999999961529,0.4333333333333333,0.47923333333333334,0.03976030675314534,1.154417652886167,0.13786213786213786,1.0
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P3,cluster,tested,5-10-20,1000.0,,11.0,5.0,6.0,9.0,0.09999999999999998,0.9999999999956568,0.3166666666666667,0.35573333333333335,0.03591001990433212,1.0879043445462895,0.18181818181818182,1.0
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P4,cluster,tested,5-10-20,1000.0,,11.0,5.0,7.0,10.0,0.0,0.9999999999956568,0.26666666666666666,0.32815,0.0422976218129726,1.4535884217130268,0.08491508491508491,1.0
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P5,cluster,tested,5-10-20,1000.0,,6.0,5.0,4.0,5.0,0.0,0.9999999999968934,0.45,0.4410666666666668,0.021682022740282074,-0.41201567954895607,0.6983016983016983,1.0
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P6,cluster,tested,5-10-20,1000.0,,4.0,3.0,2.0,2.0,0.33333333333333337,0.9999999999972693,0.7000000000000001,0.6870666666666667,0.017327762765965638,-0.7463937213369741,1.0,1.0
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P7,cluster,tested,5-10-20,1000.0,,13.0,5.0,7.0,9.0,0.0,0.9731973151744968,0.2833333333333334,0.30661666666666665,0.042320991766756834,0.5501603899467767,0.4045954045954046,1.0
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P8,cluster,tested,5-10-20,1000.0,,12.0,5.0,7.0,8.0,0.09090909090909094,0.9766146686686171,0.3,0.32265,0.044644566343180404,0.5073405759144497,0.42357642357642356,1.0
backups/mm_original_state/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P9,cluster,tested,5-10-20,1000.0,,8.0,5.0,6.0,7.0,0.0,0.9999999999964029,0.35000000000000003,0.3921,0.03558199404927644,1.1831827058848061,0.1998001998001998,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P1,fes_phase,tested,5-10-20,1000.0,,5.0,4.0,3.0,4.0,0.0,0.9999999999971146,0.5666666666666667,0.5632999999999999,0.020687736146599425,-0.16273731658261412,0.6083916083916084,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P10,fes_phase,tested,5-10-20,1000.0,,6.0,4.0,5.0,5.0,0.0,0.9999999999968934,0.48333333333333334,0.5417333333333334,0.02880475930472336,2.027442735493496,0.08291708291708291,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P11,fes_phase,tested,5-10-20,1000.0,,10.0,5.0,5.0,8.0,0.0,0.9825675930695162,0.3666666666666667,0.36393333333333333,0.03705869236782844,-0.07375687480290695,0.6113886113886113,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P12,fes_phase,tested,5-10-20,1000.0,,6.0,4.0,3.0,5.0,0.0,0.9999999999968934,0.5499999999999999,0.5530333333333333,0.022302632297722336,0.13600786189005648,0.5154845154845155,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P13,fes_phase,tested,5-10-20,1000.0,,13.0,5.0,6.0,9.0,0.0,0.953352274103073,0.3166666666666667,0.32,0.04181405363927796,0.07971801447640892,0.5524475524475524,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P14,fes_phase,tested,5-10-20,1000.0,,10.0,5.0,6.0,9.0,0.0,0.9999999999959037,0.3166666666666667,0.34626666666666667,0.04324528412490184,0.6844676962812566,0.31868131868131866,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P15,fes_phase,tested,5-10-20,1000.0,,5.0,4.0,4.0,4.0,0.0,0.9999999999971146,0.5333333333333333,0.5644499999999999,0.020417937455769773,1.5239867755532532,0.2757242757242757,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P16,fes_phase,tested,5-10-20,1000.0,,11.0,5.0,6.0,9.0,0.0,0.9848586617834504,0.3166666666666667,0.3674833333333333,0.03585164735958689,1.4174151094643623,0.11388611388611389,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P17,fes_phase,tested,5-10-20,1000.0,,6.0,5.0,4.0,5.0,0.0,0.9999999999968934,0.45,0.44246666666666673,0.021598452718342858,-0.3487904171457369,0.6743256743256744,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P18,fes_phase,tested,5-10-20,1000.0,,14.0,5.0,6.0,10.0,0.15384615384615385,0.9892972558469406,0.3,0.30344999999999994,0.04156778724555888,0.08299696059401268,0.5584415584415584,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P19,fes_phase,tested,5-10-20,1000.0,,10.0,4.0,5.0,7.0,0.0,0.9708357627222188,0.45,0.46795000000000003,0.04072619291630537,0.44074829279742117,0.43356643356643354,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P2,fes_phase,tested,5-10-20,1000.0,,9.0,4.0,4.0,6.0,0.125,0.9795697645434637,0.5,0.5221666666666668,0.02804724155545391,0.7903332177191013,0.26173826173826176,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P20,fes_phase,tested,5-10-20,1000.0,,13.0,5.0,6.0,9.0,0.0,0.9731973151744968,0.3166666666666667,0.3051,0.04396754902868492,-0.26307280988350074,0.6623376623376623,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P21,fes_phase,tested,5-10-20,1000.0,,5.0,5.0,4.0,4.0,0.0,0.9999999999971146,0.4666666666666666,0.46666666666666673,1.110778552818352e-16,0.999499874937461,1.0,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P22,fes_phase,tested,5-10-20,1000.0,,8.0,4.0,4.0,5.0,0.1428571428571429,0.97550375900276,0.5166666666666667,0.5256833333333333,0.027953990632089098,0.3225538272992086,0.5614385614385614,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P23,fes_phase,tested,5-10-20,1000.0,,4.0,3.0,2.0,2.0,0.33333333333333337,0.9999999999972693,0.7000000000000001,0.6863166666666667,0.01759161000364374,-0.7778329175384835,1.0,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P24,fes_phase,tested,5-10-20,1000.0,,11.0,5.0,6.0,8.0,0.0,0.9739760316252737,0.3333333333333333,0.3509666666666666,0.03729627492437207,0.4727907376564942,0.4195804195804196,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P25,fes_phase,tested,5-10-20,1000.0,,6.0,4.0,3.0,4.0,0.0,0.9609640474407958,0.5666666666666667,0.5425999999999999,0.028006386611349156,-0.8593278026417783,0.8711288711288712,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P26,fes_phase,tested,5-10-20,1000.0,,9.0,4.0,5.0,8.0,0.0,0.9999999999961529,0.4333333333333333,0.4819833333333334,0.04168230937598005,1.1671618182469334,0.13086913086913088,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P3,fes_phase,tested,5-10-20,1000.0,,11.0,5.0,6.0,9.0,0.09999999999999998,0.9999999999956568,0.3166666666666667,0.3579833333333334,0.03577773658749547,1.1548149941130452,0.15084915084915085,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P4,fes_phase,tested,5-10-20,1000.0,,11.0,5.0,7.0,10.0,0.0,0.9999999999956568,0.26666666666666666,0.33081666666666665,0.0425921541083753,1.5061459403243838,0.07992007992007992,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P5,fes_phase,tested,5-10-20,1000.0,,6.0,5.0,4.0,5.0,0.0,0.9999999999968934,0.45,0.44276666666666675,0.021430101475477154,-0.337531455070826,0.6763236763236763,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P6,fes_phase,tested,5-10-20,1000.0,,4.0,3.0,2.0,2.0,0.33333333333333337,0.9999999999972693,0.7000000000000001,0.6868166666666667,0.017259388680040788,-0.763835473997922,1.0,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P7,fes_phase,tested,5-10-20,1000.0,,13.0,5.0,7.0,9.0,0.0,0.9731973151744968,0.2833333333333334,0.3088333333333333,0.043364955993257806,0.5880324196331375,0.3916083916083916,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P8,fes_phase,tested,5-10-20,1000.0,,12.0,5.0,7.0,8.0,0.09090909090909094,0.9766146686686171,0.3,0.3212166666666666,0.04091487605551547,0.5185562981512815,0.4245754245754246,1.0
backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,P9,fes_phase,tested,5-10-20,1000.0,,8.0,5.0,6.0,7.0,0.0,0.9999999999964029,0.35000000000000003,0.3896333333333334,0.03508540194830776,1.1296246054620147,0.2127872127872128,1.0
