event_class,event_role,null_index,null_model,n_nodes,n_directed_edges,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,D12_recovery,D24_recovery
chapter7_phi_clean_sign_switch,secondary_phi_reference,34,degree-matched directed random graph,12,48,0.007829881094932403,0.0008562517170933238,0.5449142620530671,0.48752868146123135
chapter7_phi_clean_sign_switch,secondary_phi_reference,35,degree-matched directed random graph,12,48,0.0073169302415468295,0.0010291017444625235,0.5455254426211504,0.4895296229356574
chapter7_phi_clean_sign_switch,secondary_phi_reference,36,degree-matched directed random graph,12,48,0.00708517183713028,0.0008393384053158317,0.5510708400822282,0.48857272605625446
chapter7_phi_clean_sign_switch,secondary_phi_reference,37,degree-matched directed random graph,12,48,0.007713684905735528,0.0007983861848713419,0.5474908881893442,0.4878830361806355
chapter7_phi_clean_sign_switch,secondary_phi_reference,38,degree-matched directed random graph,12,48,0.007395849650004449,0.0011795831684914323,0.5440887089948625,0.4910187273667944
chapter7_phi_clean_sign_switch,secondary_phi_reference,39,degree-matched directed random graph,12,48,0.008040002542058179,0.001175000890017067,0.5521212623216869,0.4879801157160442
chapter7_phi_clean_sign_switch,secondary_phi_reference,40,degree-matched directed random graph,12,48,0.006677232972441259,0.001067976466883175,0.5385778652773215,0.4913917109188777
chapter7_phi_clean_sign_switch,secondary_phi_reference,41,degree-matched directed random graph,12,48,0.007485106202564696,0.0008281922674663246,0.5509644857059245,0.4871324894508533
chapter7_phi_clean_sign_switch,secondary_phi_reference,42,degree-matched directed random graph,12,48,0.006911811413555223,0.0009964003356827899,0.546603704049526,0.4892995896857875
chapter7_phi_clean_sign_switch,secondary_phi_reference,43,degree-matched directed random graph,12,48,0.007688690948207538,0.00103460130501741,0.5415711789010585,0.4904371170784137
chapter7_phi_clean_sign_switch,secondary_phi_reference,44,degree-matched directed random graph,12,48,0.008196987122002614,0.0008133052204069076,0.5508808278576052,0.48765790356792516
chapter7_phi_clean_sign_switch,secondary_phi_reference,45,degree-matched directed random graph,12,48,0.006828429465847096,0.000925002574265412,0.5425505367666179,0.4902840528706101
chapter7_phi_clean_sign_switch,secondary_phi_reference,46,degree-matched directed random graph,12,48,0.007538450928993382,0.0008792326027782044,0.5557247379719477,0.4879528824833264
chapter7_phi_clean_sign_switch,secondary_phi_reference,47,degree-matched directed random graph,12,48,0.007186986716604341,0.0008785573387496474,0.5420328609468748,0.4881216492528992
chapter7_phi_clean_sign_switch,secondary_phi_reference,48,degree-matched directed random graph,12,48,0.007552791852331094,0.0009477442630181896,0.5544421379277759,0.48713703526592317
chapter7_phi_clean_sign_switch,secondary_phi_reference,49,degree-matched directed random graph,12,48,0.007054652854853786,0.0010404548071193864,0.5423017553695884,0.48958256723361016
chapter7_phi_clean_sign_switch,secondary_phi_reference,50,degree-matched directed random graph,12,48,0.00723032452861302,0.0009630263075151843,0.5455374571080456,0.4899944346799419
