idpc_structure,luke_structure,priority,candidate_file_pattern,matched_path,found,readable,n_rows_estimate,n_columns,columns,numeric_columns,matched_candidate_columns,missing_candidate_columns,eligibility_note
residual contraction,normalized closure,high,event_level_with_fes_phase_TRUE_RICCI.csv,backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,237,27,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2; fes_phase,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2,distance; distance_z; phase; phase_z; r_local; r_local_z,deps72_deg; eps72_deg,usable candidate columns found
residual contraction,normalized closure,high,event_level_with_fes_phase_TRUE_RICCI.csv,backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,223,27,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2; fes_phase,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2,distance; distance_z; phase; phase_z; r_local; r_local_z,deps72_deg; eps72_deg,usable candidate columns found
residual contraction,normalized closure,high,event_level_with_fes_phase_TRUE_RICCI.csv,backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,241,27,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2; fes_phase,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2,distance; distance_z; phase; phase_z; r_local; r_local_z,deps72_deg; eps72_deg,usable candidate columns found
residual contraction,normalized closure,high,event_level_with_fes_phase_TRUE_RICCI.csv,backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,223,27,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2; fes_phase,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2,distance; distance_z; phase; phase_z; r_local; r_local_z,deps72_deg; eps72_deg,usable candidate columns found
residual contraction,normalized closure,high,event_level_with_fes_phase_TRUE_RICCI.csv,backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,226,27,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2; fes_phase,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2,distance; distance_z; phase; phase_z; r_local; r_local_z,deps72_deg; eps72_deg,usable candidate columns found
Ricci phase synchronization,D12 readout phase,medium,Chapter3/ricci_phase_sync_summary.csv,IDPC_Reproduction/Chapter3/ricci_phase_sync_summary.csv,True,True,26,7,label; n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,circ_mean_deg; mean_abs_dpsi_deg,phase; phase_z,usable candidate columns found
Ricci phase synchronization,D12 readout phase,medium,Chapter3/ricci_phase_sync_summary.csv,IDPC_Reproduction_mm_derangement/Chapter3/ricci_phase_sync_summary.csv,True,True,26,7,label; n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,circ_mean_deg; mean_abs_dpsi_deg,phase; phase_z,usable candidate columns found
Ricci phase synchronization,D12 readout phase,medium,Chapter3/ricci_phase_sync_summary.csv,IDPC_Reproduction_mm_random/Chapter3/ricci_phase_sync_summary.csv,True,True,26,7,label; n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,circ_mean_deg; mean_abs_dpsi_deg,phase; phase_z,usable candidate columns found
Ricci phase synchronization,D12 readout phase,medium,Chapter3/ricci_phase_sync_summary.csv,IDPC_Reproduction_mm_reverse/Chapter3/ricci_phase_sync_summary.csv,True,True,26,7,label; n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,circ_mean_deg; mean_abs_dpsi_deg,phase; phase_z,usable candidate columns found
Ricci phase synchronization,D12 readout phase,medium,Chapter3/ricci_phase_sync_summary.csv,IDPC_Reproduction_mm_shift1/Chapter3/ricci_phase_sync_summary.csv,True,True,26,7,label; n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,circ_mean_deg; mean_abs_dpsi_deg,phase; phase_z,usable candidate columns found
Ricci phase synchronization,D12 readout phase,medium,Chapter3/ricci_phase_sync_summary.csv,IDPC_Reproduction_random/Chapter3/ricci_phase_sync_summary.csv,True,True,26,7,label; n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,circ_mean_deg; mean_abs_dpsi_deg,phase; phase_z,usable candidate columns found
Ricci phase synchronization,D12 readout phase,medium,Chapter3/ricci_phase_sync_summary.csv,IDPC_Reproduction_surrogate/Chapter3/ricci_phase_sync_summary.csv,True,True,26,7,label; n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,circ_mean_deg; mean_abs_dpsi_deg,phase; phase_z,usable candidate columns found
Ricci phase synchronization,D12 readout phase,medium,Chapter3/ricci_phase_sync_summary.csv,IDPC_Reproduction_surrogate_btc/Chapter3/ricci_phase_sync_summary.csv,True,True,26,7,label; n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,circ_mean_deg; mean_abs_dpsi_deg,phase; phase_z,usable candidate columns found
Ricci phase synchronization,D12 readout phase,medium,Chapter3/ricci_phase_sync_summary.csv,IDPC_Reproduction_surrogate_spx/Chapter3/ricci_phase_sync_summary.csv,True,True,26,7,label; n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,circ_mean_deg; mean_abs_dpsi_deg,phase; phase_z,usable candidate columns found
Ricci phase synchronization,D12 readout phase,medium,Chapter3/ricci_phase_sync_summary.csv,backups/mm_original_state/Chapter3/ricci_phase_sync_summary.csv,True,True,26,7,label; n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,n_points; psi_lock_R; circ_mean_rad; circ_mean_deg; mean_abs_dpsi_rad; mean_abs_dpsi_deg,circ_mean_deg; mean_abs_dpsi_deg,phase; phase_z,usable candidate columns found
Ricci phase synchronization,D12 readout phase,medium,Chapter3/kuramoto_test_per_session_latest_riccisync.csv,IDPC_Reproduction/Chapter3/kuramoto_test_per_session_latest_riccisync.csv,True,True,26,5,label; kuramoto_r2; Delta_omega; K_est; n,kuramoto_r2; Delta_omega; K_est; n,,circ_mean_deg; mean_abs_dpsi_deg; phase; phase_z,file found but no pre-registered candidate columns matched
Ricci phase synchronization,D12 readout phase,medium,Chapter3/kuramoto_test_per_session_latest_riccisync.csv,IDPC_Reproduction_mm_derangement/Chapter3/kuramoto_test_per_session_latest_riccisync.csv,True,True,26,5,label; kuramoto_r2; Delta_omega; K_est; n,kuramoto_r2; Delta_omega; K_est; n,,circ_mean_deg; mean_abs_dpsi_deg; phase; phase_z,file found but no pre-registered candidate columns matched
Ricci phase synchronization,D12 readout phase,medium,Chapter3/kuramoto_test_per_session_latest_riccisync.csv,IDPC_Reproduction_mm_random/Chapter3/kuramoto_test_per_session_latest_riccisync.csv,True,True,26,5,label; kuramoto_r2; Delta_omega; K_est; n,kuramoto_r2; Delta_omega; K_est; n,,circ_mean_deg; mean_abs_dpsi_deg; phase; phase_z,file found but no pre-registered candidate columns matched
Ricci phase synchronization,D12 readout phase,medium,Chapter3/kuramoto_test_per_session_latest_riccisync.csv,IDPC_Reproduction_mm_reverse/Chapter3/kuramoto_test_per_session_latest_riccisync.csv,True,True,26,5,label; kuramoto_r2; Delta_omega; K_est; n,kuramoto_r2; Delta_omega; K_est; n,,circ_mean_deg; mean_abs_dpsi_deg; phase; phase_z,file found but no pre-registered candidate columns matched
Ricci phase synchronization,D12 readout phase,medium,Chapter3/kuramoto_test_per_session_latest_riccisync.csv,IDPC_Reproduction_mm_shift1/Chapter3/kuramoto_test_per_session_latest_riccisync.csv,True,True,26,5,label; kuramoto_r2; Delta_omega; K_est; n,kuramoto_r2; Delta_omega; K_est; n,,circ_mean_deg; mean_abs_dpsi_deg; phase; phase_z,file found but no pre-registered candidate columns matched
Ricci phase synchronization,D12 readout phase,medium,Chapter3/kuramoto_test_per_session_latest_riccisync.csv,IDPC_Reproduction_random/Chapter3/kuramoto_test_per_session_latest_riccisync.csv,True,True,26,5,label; kuramoto_r2; Delta_omega; K_est; n,kuramoto_r2; Delta_omega; K_est; n,,circ_mean_deg; mean_abs_dpsi_deg; phase; phase_z,file found but no pre-registered candidate columns matched
Ricci phase synchronization,D12 readout phase,medium,Chapter3/kuramoto_test_per_session_latest_riccisync.csv,IDPC_Reproduction_surrogate/Chapter3/kuramoto_test_per_session_latest_riccisync.csv,True,True,26,5,label; kuramoto_r2; Delta_omega; K_est; n,kuramoto_r2; Delta_omega; K_est; n,,circ_mean_deg; mean_abs_dpsi_deg; phase; phase_z,file found but no pre-registered candidate columns matched
Ricci phase synchronization,D12 readout phase,medium,Chapter3/kuramoto_test_per_session_latest_riccisync.csv,IDPC_Reproduction_surrogate_btc/Chapter3/kuramoto_test_per_session_latest_riccisync.csv,True,True,26,5,label; kuramoto_r2; Delta_omega; K_est; n,kuramoto_r2; Delta_omega; K_est; n,,circ_mean_deg; mean_abs_dpsi_deg; phase; phase_z,file found but no pre-registered candidate columns matched
Ricci phase synchronization,D12 readout phase,medium,Chapter3/kuramoto_test_per_session_latest_riccisync.csv,IDPC_Reproduction_surrogate_spx/Chapter3/kuramoto_test_per_session_latest_riccisync.csv,True,True,26,5,label; kuramoto_r2; Delta_omega; K_est; n,kuramoto_r2; Delta_omega; K_est; n,,circ_mean_deg; mean_abs_dpsi_deg; phase; phase_z,file found but no pre-registered candidate columns matched
Ricci phase synchronization,D12 readout phase,medium,Chapter3/kuramoto_test_per_session_latest_riccisync.csv,backups/mm_original_state/Chapter3/kuramoto_test_per_session_latest_riccisync.csv,True,True,26,5,label; kuramoto_r2; Delta_omega; K_est; n,kuramoto_r2; Delta_omega; K_est; n,,circ_mean_deg; mean_abs_dpsi_deg; phase; phase_z,file found but no pre-registered candidate columns matched
Ricci phase synchronization,D12 readout phase,medium,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,226,27,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2; fes_phase,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2,phase; phase_z,circ_mean_deg; mean_abs_dpsi_deg,usable candidate columns found
Ricci phase synchronization,D12 readout phase,medium,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction_mm_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,0,3,session; task_idx; phase,,phase,circ_mean_deg; mean_abs_dpsi_deg; phase_z,usable candidate columns found
Ricci phase synchronization,D12 readout phase,medium,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction_mm_random/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,0,3,session; task_idx; phase,,phase,circ_mean_deg; mean_abs_dpsi_deg; phase_z,usable candidate columns found
Ricci phase synchronization,D12 readout phase,medium,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction_mm_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,0,3,session; task_idx; phase,,phase,circ_mean_deg; mean_abs_dpsi_deg; phase_z,usable candidate columns found
Ricci phase synchronization,D12 readout phase,medium,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction_mm_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,0,3,session; task_idx; phase,,phase,circ_mean_deg; mean_abs_dpsi_deg; phase_z,usable candidate columns found
Ricci phase synchronization,D12 readout phase,medium,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction_random/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,44,27,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2; fes_phase,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2,phase; phase_z,circ_mean_deg; mean_abs_dpsi_deg,usable candidate columns found
Ricci phase synchronization,D12 readout phase,medium,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction_surrogate/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,0,3,session; task_idx; phase,,phase,circ_mean_deg; mean_abs_dpsi_deg; phase_z,usable candidate columns found
Ricci phase synchronization,D12 readout phase,medium,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction_surrogate_btc/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,0,3,session; task_idx; phase,,phase,circ_mean_deg; mean_abs_dpsi_deg; phase_z,usable candidate columns found
Ricci phase synchronization,D12 readout phase,medium,event_level_with_fes_phase_TRUE_RICCI.csv,IDPC_Reproduction_surrogate_spx/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,0,3,session; task_idx; phase,,phase,circ_mean_deg; mean_abs_dpsi_deg; phase_z,usable candidate columns found
Ricci phase synchronization,D12 readout phase,medium,event_level_with_fes_phase_TRUE_RICCI.csv,backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,237,27,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2; fes_phase,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2,phase; phase_z,circ_mean_deg; mean_abs_dpsi_deg,usable candidate columns found
Ricci phase synchronization,D12 readout phase,medium,event_level_with_fes_phase_TRUE_RICCI.csv,backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,223,27,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2; fes_phase,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2,phase; phase_z,circ_mean_deg; mean_abs_dpsi_deg,usable candidate columns found
Ricci phase synchronization,D12 readout phase,medium,event_level_with_fes_phase_TRUE_RICCI.csv,backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,241,27,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2; fes_phase,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2,phase; phase_z,circ_mean_deg; mean_abs_dpsi_deg,usable candidate columns found
Ricci phase synchronization,D12 readout phase,medium,event_level_with_fes_phase_TRUE_RICCI.csv,backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,223,27,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2; fes_phase,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2,phase; phase_z,circ_mean_deg; mean_abs_dpsi_deg,usable candidate columns found
Ricci phase synchronization,D12 readout phase,medium,event_level_with_fes_phase_TRUE_RICCI.csv,backups/mm_original_state/event_level_with_fes_phase_TRUE_RICCI.csv,True,True,226,27,label; task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2; fes_phase,task_idx; J; phi; dphi; J_tilde; g_t; E; Q; dE; dQ; phase; distance; r_local; lag_local; phi_z; dphi_z; J_z; distance_z; phase_z; r_local_z; J_tilde_z; g_t_z; cluster; pc1; pc2,phase; phase_z,circ_mean_deg; mean_abs_dpsi_deg,usable candidate columns found
